time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
18.192246,0.0705,0.4152,1.0187,1.102
18.200073,-0.1795,0.3558,0.7140,0.818
18.212338,-0.4523,0.1259,-0.3441,0.582
18.220021,-1.1859,-0.1948,-0.8068,1.447
18.236604,-1.7472,-0.2991,-1.7125,2.465
18.240083,-1.4278,-0.1130,-1.2831,1.923
18.252908,-1.3717,0.3465,-0.9607,1.710
18.261171,-0.8783,0.5015,-0.5968,1.174
18.275404,-0.2461,0.3058,-0.0472,0.395
18.280779,-0.1106,0.2476,0.6321,0.688
18.314242,0.2668,0.1879,0.6671,0.743
18.315262,0.0633,0.1495,0.4528,0.481
18.315705,0.0945,0.2274,-0.1181,0.273
18.321978,0.4155,0.1084,-0.4240,0.603
18.332390,0.0601,-0.1790,-0.5908,0.620
18.340800,0.4202,-0.0524,-0.4304,0.604
18.362750,1.1479,0.0877,0.0931,1.155
18.363864,1.3060,0.0241,0.4105,1.369
18.392497,1.0724,-0.1645,0.6789,1.280
18.393642,0.7388,-0.2760,0.3824,0.876
18.394199,0.2818,-0.0643,0.0088,0.289
18.400428,-0.0559,-0.0522,0.2232,0.236
18.412623,-0.0518,0.1039,-0.1837,0.217
18.420732,-0.2753,0.1098,-0.5542,0.628
18.432413,-0.8547,-0.1498,-0.3672,0.942
18.439702,-0.9026,-0.2115,-0.4882,1.048
18.459915,-1.0405,0.0623,0.0749,1.045
18.461060,-0.8994,0.2488,0.8129,1.238
18.501436,0.6276,0.6603,0.9808,1.339
18.502688,1.1413,0.5554,0.8393,1.522
18.503500,1.9139,0.1365,0.7993,2.079
18.504023,0.9426,-0.1471,0.1020,0.959
18.512438,-0.1358,-0.7702,0.9460,1.227
18.520984,-0.3404,-0.9939,0.1441,1.060
18.532401,-0.9280,-0.9095,-0.0532,1.300
18.539810,-1.4189,-0.6226,-0.0666,1.551
18.558039,-1.9669,-0.2353,0.1783,1.989
18.560053,-1.9011,-0.1233,0.2902,1.927
18.591909,-1.0368,-0.0958,0.0723,1.044
18.593346,-0.2144,0.1046,0.0987,0.258
18.594181,0.8262,0.4137,0.0700,0.927
18.599721,0.9399,0.3628,-0.7033,1.229
18.612128,0.1354,0.0346,-0.8469,0.858
18.622240,-0.2283,-0.1467,-0.7551,0.802
18.632180,0.6076,-0.2203,0.0015,0.646
18.640015,1.0918,-0.2599,-0.9009,1.439
18.660217,1.1829,-0.2860,0.2386,1.240
18.661314,0.8240,-0.3768,-0.2792,0.948
18.693929,-0.3456,-0.3224,-0.2050,0.515
18.695407,-0.5873,-0.2225,-0.5072,0.807
18.696051,-0.0485,0.1744,-0.4611,0.495
18.700090,0.2657,0.4376,-0.5190,0.729
18.713454,0.1167,0.4041,-0.0532,0.424
18.721164,0.0226,0.0988,0.0837,0.131
18.732475,-0.4407,-0.3672,-0.1235,0.587
18.740975,-0.6369,-0.4025,-0.1923,0.778
18.760518,-0.8107,-0.1674,0.0584,0.830
18.761397,-0.7807,0.0345,-0.2055,0.808
18.791257,-0.8032,0.1816,-0.0061,0.823
18.792888,-0.7766,0.1534,-0.2726,0.837
18.793384,-0.4587,0.1254,0.2279,0.527
18.799918,-0.3992,0.0585,0.3028,0.504
18.813166,-0.3478,-0.0318,0.0400,0.352
18.820390,-0.3654,-0.0506,0.0787,0.377
18.832426,-0.9652,-0.0579,-0.7132,1.201
18.840737,-0.8183,0.0106,-1.3172,1.551
18.861525,-0.9973,-0.0057,-1.0113,1.420
18.862810,0.5114,0.2805,0.2057,0.618
18.875539,1.3749,0.5201,1.4775,2.084
18.893983,1.1916,0.4993,0.6236,1.435
18.895506,1.2240,0.0918,1.2163,1.728
18.899922,1.2303,-0.2424,1.1510,1.702
18.912663,1.4572,-0.3436,1.2520,1.952
18.920853,1.2823,-0.1966,1.3871,1.899
18.932640,0.5312,-0.0515,0.4119,0.674
18.940261,0.1588,-0.1263,0.2190,0.298
18.952788,-0.0997,0.0063,-0.2534,0.272
18.963277,-0.0509,-0.0060,-0.2274,0.233
18.991348,-0.0935,0.1979,0.4054,0.461
18.992919,0.2773,0.0961,0.5703,0.641
18.993493,0.9811,-0.0191,0.5041,1.103
19.000380,0.9570,-0.1576,1.3182,1.637
19.012820,-0.3120,-0.3548,-0.3699,0.600
19.020536,-1.2168,-0.3682,-0.9211,1.570
19.032510,-2.1310,-0.1906,-0.8143,2.289
19.041371,-1.8132,0.0170,-0.9884,2.065
19.052578,-0.6473,0.3230,-0.6461,0.970
19.062126,0.1910,0.3910,-0.4743,0.644
19.106606,0.7384,0.0264,0.0034,0.739
19.108200,0.6672,-0.3199,0.2303,0.775
19.108774,-0.2990,-0.9145,0.3087,1.010
19.109511,-0.3653,-0.9108,-0.3326,1.036
19.112483,-0.0656,-0.3429,-0.9906,1.050
19.120199,0.1231,-0.0341,-0.6297,0.643
19.133513,0.2892,0.4175,-0.7955,0.944
19.140070,0.3946,0.3867,0.1178,0.565
19.152783,0.3134,0.0011,0.6172,0.692
19.161050,0.2899,-0.2899,0.4252,0.591
19.188987,0.0220,-0.3837,0.4620,0.601
19.189984,-0.0757,-0.2109,0.5804,0.622
19.192394,0.1663,0.1085,0.2962,0.357
19.199576,0.2447,0.1436,-0.2168,0.357
19.212305,-0.5268,0.0774,-0.3576,0.641
19.221332,-1.2913,-0.2046,-0.4941,1.398
19.232569,-1.6907,-0.2258,-0.5928,1.806
19.240959,-1.4678,-0.0861,-0.6269,1.598
19.252502,-1.0544,0.2610,-0.7323,1.310
19.259642,-0.7156,0.4225,-0.7077,1.092
19.279978,-0.3293,0.6659,-0.0535,0.745
19.281263,0.3956,0.5825,0.5083,0.868
19.312345,0.9918,0.2570,-0.4596,1.123
19.313690,0.6516,-0.0451,-0.5418,0.849
19.314327,-0.0268,-0.7063,0.3720,0.799
19.320758,0.2887,-0.7775,0.3231,0.890
19.332609,0.6495,-0.4244,0.0405,0.777
19.340943,0.3535,-0.2453,0.3050,0.527
19.352694,0.0430,-0.1252,0.3417,0.366
19.363165,0.2042,-0.0698,0.4748,0.522
19.396744,0.2089,0.1025,1.0452,1.071
19.397915,0.4534,0.2417,1.1110,1.224
19.398518,0.4549,0.3049,0.9194,1.070
19.399961,0.0224,0.2703,0.9268,0.966
19.412575,-0.6452,0.2427,0.0539,0.691
19.419881,-0.1814,0.2748,0.2351,0.405
19.432529,0.9848,0.1124,0.9085,1.345
19.441414,0.8057,-0.0957,0.4195,0.913
19.452184,0.4355,-0.5074,0.9616,1.171
19.459903,-0.2725,-0.6879,1.1298,1.351
19.481161,-0.5841,-0.5676,0.6526,1.044
19.482262,-0.5282,-0.3276,0.5745,0.846
19.518317,-0.4897,0.0310,-1.2006,1.297
19.520168,-0.7856,0.2096,-1.1006,1.368
19.520861,-0.1585,0.5503,-1.1546,1.289
19.521563,0.3743,0.4377,-1.3414,1.460
19.532421,0.4873,-0.0668,-0.3681,0.614
19.542466,0.3780,-0.3116,-0.1935,0.527
19.552278,0.5989,-0.2120,-1.0818,1.255
19.559650,0.6855,-0.1902,-0.2677,0.760
19.572549,0.4463,-0.0207,-0.2449,0.509
19.581956,-0.1100,0.0831,-0.7741,0.786
19.618795,-1.0949,0.0525,-0.5404,1.222
19.620407,-0.9990,-0.0216,-0.6562,1.195
19.621049,-0.5029,-0.3010,-0.7797,0.975
19.621639,-0.6626,-0.3402,-1.0447,1.283
19.632442,-0.8783,-0.2182,-0.5930,1.082
19.642455,-1.0054,-0.1799,-0.5436,1.157
19.652459,-0.9686,-0.0996,-0.9799,1.381
19.660702,-0.7483,0.0157,-0.7660,1.071
19.681271,-0.7148,0.0599,0.3516,0.799
19.682211,-0.4804,-0.2004,0.5548,0.761
19.718726,-0.4921,-0.2380,0.8470,1.008
19.720519,-0.0671,-0.0793,1.5438,1.547
19.721169,-0.2253,0.0829,-0.1201,0.268
19.721819,-0.7903,0.1980,-0.1618,0.831
19.733116,-1.7511,0.0473,-0.1690,1.760
19.739785,-1.7823,0.1097,-1.3942,2.266
19.752708,-0.9212,0.4566,-2.5343,2.735
19.766489,0.2471,0.8466,-2.3812,2.539
19.772340,1.8608,0.6484,0.2289,1.984
19.795516,1.0862,-0.0397,0.4377,1.172
19.797068,1.2961,-0.7850,1.3065,2.001
19.800079,2.3438,-0.6063,2.0873,3.197
19.812366,2.2944,-0.3344,2.4635,3.383
19.820448,2.5112,-0.1429,2.3430,3.438
19.832713,1.5822,-0.1441,1.4521,2.152
19.839955,0.4325,-0.3473,0.6753,0.874
19.853252,-0.1936,-0.6189,0.1545,0.667
19.867304,-0.7415,-0.5725,-0.2749,0.976
19.873347,-0.8858,-0.0670,-0.1403,0.899
19.898344,-0.6497,0.3040,0.3311,0.790
19.900361,-0.2233,0.6331,1.1145,1.301
19.900968,0.4437,0.4589,1.5404,1.667
19.912352,1.7395,0.2991,0.5917,1.862
19.919718,1.8814,0.2231,0.5403,1.970
19.932718,0.2419,-0.0466,0.4658,0.527
19.941232,-0.4033,-0.3490,0.2349,0.583
19.952988,-1.0475,-0.5483,-1.2044,1.688
19.966064,-1.7174,-0.4543,-1.0737,2.076
19.972974,-1.8621,-0.2303,0.0456,1.877
20.008387,-0.9458,-0.0164,-0.1047,0.952
20.009894,-0.7341,0.0815,-0.1588,0.755
20.013488,0.2209,-0.2188,-0.6085,0.683
20.013948,0.5968,-0.4059,-0.0812,0.726
20.019665,0.5584,-0.4200,-0.0991,0.706
20.032143,0.7470,-0.0973,-1.5479,1.722
20.039564,0.2782,-0.0023,-0.9506,0.990
20.052199,-0.0362,-0.2895,0.1632,0.334
20.063500,0.1769,-0.4138,0.9962,1.093
20.073874,0.2761,-0.3447,0.5221,0.684
20.098039,0.1443,-0.1972,0.3102,0.395
20.100150,0.1052,0.1105,-0.1232,0.196
20.101114,0.0057,0.3095,-0.3440,0.463
20.112081,0.0687,0.4854,-0.5904,0.767
20.119620,0.2219,0.4213,-0.5508,0.728
20.132593,0.1801,0.2883,-1.5832,1.619
20.144051,-0.0449,0.0498,-1.1527,1.155
20.152341,-1.0030,-0.3867,0.7730,1.324
20.160465,-1.4136,-0.5414,0.7238,1.678
20.172768,-1.1357,-0.2249,-0.2425,1.183
20.181849,-0.8987,0.1200,-0.6391,1.109
20.211839,-0.8031,0.2291,-0.5604,1.006
20.212733,-1.0683,0.4599,-2.0998,2.400
20.213393,-1.0951,0.7298,-1.9812,2.378
20.219571,-0.6602,0.4750,-2.0577,2.213
20.232260,-0.8686,-0.0448,-1.1257,1.423
20.239996,-1.3025,-0.4872,1.8033,2.277
20.252041,0.2903,-0.4395,0.5329,0.749
20.266479,1.1611,-0.0085,0.1666,1.173
20.272716,1.6471,0.2943,1.6715,2.365
20.296835,1.9276,0.0214,2.2381,2.954
20.298684,1.7019,-0.3861,1.5830,2.356
20.299894,1.3056,-0.4242,1.8390,2.295
20.312374,0.7640,-0.2829,1.2776,1.515
20.319812,0.2727,-0.2184,1.0096,1.068
20.332142,-0.1287,-0.0727,0.7491,0.764
20.339590,0.0158,0.0438,0.3989,0.402
20.352048,0.0087,-0.0030,0.5885,0.589
20.369330,0.0654,-0.1617,0.6913,0.713
20.375788,0.2441,-0.3486,1.0190,1.104
20.401140,0.4605,-0.4070,1.3603,1.493
20.402104,0.1089,-0.2073,0.9675,0.995
20.402503,-0.0963,-0.1997,0.4796,0.528
20.413080,-1.1444,-0.2796,-0.6087,1.326
20.420942,-1.5743,-0.3841,-1.4180,2.153
20.432606,-1.1072,-0.4196,-1.4486,1.871
20.440794,-0.9864,-0.3204,-1.1481,1.547
20.452394,-0.7062,-0.0591,-0.0751,0.713
20.472091,-0.1003,-0.0506,0.3132,0.333
20.473171,0.4435,-0.2504,0.7101,0.874
20.503429,0.6960,-0.3082,0.7984,1.103
20.504630,0.5574,-0.2351,0.0650,0.608
20.505393,0.3742,-0.1048,-0.5230,0.652
20.513697,0.3784,0.0750,-0.6697,0.773
20.520115,0.5094,0.0883,-1.0285,1.151
20.532511,0.6410,0.2461,-0.5169,0.859
20.540448,0.7049,0.2707,-0.6842,1.019
20.552271,0.8207,0.2265,-0.7097,1.108
20.559622,0.8376,0.2473,-0.4463,0.981
20.572237,0.8695,0.1835,0.0810,0.892
20.603388,0.7514,0.1558,-0.0234,0.768
20.604611,-0.2907,-0.0137,-0.5852,0.654
20.605197,-1.0265,-0.2422,-0.5656,1.197
20.613467,-1.3889,-0.6394,0.0541,1.530
20.620151,-1.3053,-0.6183,-0.6759,1.595
20.632362,-1.0424,-0.1951,-0.5727,1.205
20.639697,-0.9779,0.1392,-0.1121,0.994
20.652289,-1.0723,0.4035,0.3182,1.189
20.670205,-0.9720,0.4733,0.1362,1.090
20.672539,-0.6829,0.3986,0.4171,0.894
20.698763,-0.4946,0.2465,0.6292,0.837
20.700455,-0.5080,-0.1855,0.8454,1.004
20.701389,-0.6789,-0.3506,0.4332,0.878
20.713888,-0.5295,-0.3429,0.3344,0.714
20.720546,-0.3807,-0.2702,0.3268,0.570
20.732399,-0.1565,-0.3012,-0.1264,0.362
20.739706,0.3919,-0.1453,-0.9723,1.058
20.754471,-0.4227,0.4413,-1.4186,1.545
20.760294,-0.6518,0.8499,-3.3972,3.562
20.772936,-2.1726,0.7884,0.4571,2.356
20.800111,-0.7749,0.5231,0.7123,1.175
20.801603,-0.8369,0.5041,0.6870,1.194
20.802414,2.6814,0.3102,0.4176,2.731
20.816194,1.8673,-0.3732,1.0529,2.176
20.820069,1.8252,-0.7315,1.3877,2.407
20.832283,1.7150,-0.9002,1.6845,2.567
20.841253,1.0723,-0.6029,1.8379,2.212
20.852662,0.2311,-0.1750,0.6300,0.693
20.860390,-0.0055,0.0688,0.2234,0.234
20.873246,-0.5646,0.0428,0.6851,0.889
20.899969,-0.6847,-0.1659,0.5670,0.904
20.901337,-0.6169,-0.1565,0.5366,0.832
20.901985,0.1092,0.0084,0.5106,0.522
20.914915,0.7483,0.2174,0.6419,1.010
20.919968,0.7502,0.1928,0.5341,0.941
20.932671,1.0063,-0.0038,-0.1701,1.021
20.940004,0.2803,-0.0859,-0.1883,0.348
20.952595,-1.3842,-0.4171,-0.2293,1.464
20.961579,-1.7929,-0.3658,-1.6848,2.487
20.972901,-1.7632,-0.1196,-1.7322,2.475
21.003214,-1.5506,-0.0516,-0.4903,1.627
21.004680,-0.9312,-0.2416,0.3437,1.022
21.005484,-0.4263,-0.4217,1.0245,1.187
21.013683,0.1151,-0.6060,1.5275,1.647
21.021318,0.3310,-0.6675,0.6011,0.957
21.032602,0.2352,-0.7833,-1.0533,1.334
21.040719,-0.4960,-0.5989,-1.7359,1.902
21.052961,-1.1901,0.1724,-1.3144,1.782
21.059553,-0.7976,0.2109,-0.4284,0.930
21.072542,-0.1735,0.1673,-0.3398,0.417
21.100336,0.4601,0.0094,0.4122,0.618
21.101801,1.7378,-0.1826,-0.0221,1.747
21.102386,2.0259,-0.3321,1.1310,2.344
21.114476,1.4979,-0.7757,0.4838,1.755
21.120429,0.5645,-0.7538,0.2615,0.977
21.133636,-0.3415,-0.0730,-0.4804,0.594
21.140742,-0.7339,0.5383,-0.6387,1.112
21.156071,-0.2974,0.8710,-0.5756,1.086
21.159987,0.2457,0.5329,-0.4175,0.720
21.174410,0.6334,-0.1657,0.6552,0.926
21.201119,0.7181,-0.4481,0.7429,1.126
21.202433,0.3907,-0.2973,0.2500,0.551
21.203121,-1.1410,0.2990,-0.8010,1.426
21.214460,-3.2307,1.2989,-2.3589,4.206
21.219985,-3.6213,1.4962,-2.7194,4.769
21.234245,-2.5336,1.0156,-2.2048,3.509
21.239872,-1.0125,0.5242,-1.6763,2.027
21.252621,0.0809,0.1833,-1.0587,1.077
21.259902,0.0806,0.1142,-0.5244,0.543
21.272785,0.0719,-0.3955,0.4158,0.578
21.279581,-0.2906,-0.7816,0.6624,1.065
21.300832,-0.6534,-0.9116,1.0285,1.522
21.301966,-0.5412,-0.3973,1.1285,1.313
21.312027,0.2550,0.3878,1.5760,1.643
21.319712,1.0918,0.5006,1.2636,1.743
21.333179,2.4574,0.3459,1.8348,3.086
21.339736,2.8767,0.0100,1.9067,3.451
21.353170,2.5466,-0.8225,2.3204,3.542
21.359563,1.7785,-1.3049,2.1723,3.096
21.372256,-0.5229,-1.0967,0.8770,1.498
21.401774,-1.4665,-0.4276,-1.2310,1.962
21.403159,-0.5982,0.5002,-1.0666,1.321
21.403673,-0.1901,0.5741,-0.5579,0.823
21.412305,-0.2803,-0.1301,-0.1872,0.361
21.419703,-0.4281,-0.5707,0.6901,0.993
21.434353,-0.6971,-0.8312,1.4826,1.837
21.440871,-0.4025,-0.7040,0.1774,0.830
21.452037,-1.0071,-0.3249,-0.5413,1.189
21.459804,-1.1079,0.0443,-0.5416,1.234
21.475411,-0.1403,0.2334,-0.6415,0.697
21.480285,-0.1761,0.1357,-1.1608,1.182
21.504137,0.4061,-0.0739,0.0401,0.415
21.505153,0.6756,-0.2980,0.0960,0.745
21.512506,0.2769,-0.1592,0.2605,0.412
21.519891,0.2445,0.0626,0.7081,0.752
21.534635,1.5338,0.2267,-0.3215,1.583
21.539956,2.1147,0.2740,-0.2903,2.152
21.553063,2.1315,-0.0431,-0.0010,2.132
21.559927,1.3890,-0.2039,-0.0669,1.405
21.572501,-0.2859,-0.4260,0.0637,0.517
21.579941,-1.1640,-0.3553,-0.9694,1.556
21.602901,-2.3277,0.4284,-2.5765,3.499
21.604422,-2.7261,1.0401,-2.4141,3.787
21.612517,-2.9669,1.7125,-1.8351,3.886
21.620436,-2.3119,1.5531,-1.3198,3.082
21.634034,-0.4629,0.7007,-0.1470,0.853
21.640165,0.1921,0.1433,-0.1558,0.286
21.654760,0.6159,-0.4490,-0.3231,0.828
21.660313,0.7604,-0.5929,0.0642,0.966
21.673589,1.6823,-0.5457,0.3709,1.807
21.680123,1.3332,-0.6084,0.9893,1.768
21.706793,0.9556,-0.5212,1.4181,1.788
21.707970,1.1280,-0.3139,1.4577,1.870
21.712713,0.5608,-0.4329,1.3471,1.522
21.719795,0.1829,-0.4947,0.8520,1.002
21.733874,-0.9092,-0.4285,-0.0103,1.005
21.741799,-1.6126,-0.2069,0.0350,1.626
21.752215,-0.8194,0.6189,-0.2884,1.067
21.759629,-0.5652,0.7061,0.3646,0.975
21.773627,-0.2407,0.4859,-0.2564,0.600
21.779614,0.9924,0.0392,0.8556,1.311
21.805636,1.6337,-0.7411,0.6419,1.905
21.806813,0.8497,-0.9261,0.5736,1.382
21.812444,-1.2970,-1.0501,0.5648,1.762
21.819586,-2.0394,-0.7934,0.0880,2.190
21.833467,-1.8755,-0.0293,0.1314,1.880
21.839543,-1.2840,0.2296,0.3091,1.340
21.853254,-0.9759,0.1717,0.0252,0.991
21.860906,-0.5061,-0.0489,0.0137,0.509
21.872187,0.5437,-0.2209,-0.2358,0.632
21.880031,0.5566,-0.2571,0.0139,0.613
21.902891,0.4641,-0.3019,0.4092,0.688
21.904180,0.2815,-0.3227,0.4486,0.620
21.911984,-0.4658,-0.2553,-0.4167,0.675
21.919491,-0.5203,-0.1297,-0.0104,0.536
21.934608,0.7773,0.1768,-0.7209,1.075
21.940968,1.4889,0.3597,-1.3159,2.019
21.954308,1.5623,0.4328,-0.0359,1.622
21.959842,1.1847,0.1735,0.0879,1.201
21.974454,0.3827,-0.4365,-0.0334,0.581
21.981192,0.2160,-0.5589,-0.5534,0.816
22.002609,-0.0739,-0.4515,0.6573,0.801
22.004718,-0.2650,-0.1829,0.7497,0.816
22.012411,-0.2743,0.2216,0.2874,0.455
22.019151,-0.5318,0.3709,0.1111,0.658
22.032467,-1.2903,0.3586,-0.5410,1.444
22.040347,-1.7297,0.4136,-1.1831,2.136
22.051961,-2.0471,0.6105,-1.4890,2.604
22.060135,-1.4025,0.5247,-1.4105,2.057
22.072858,0.0817,0.2057,-0.7714,0.803
22.080401,0.0745,0.0595,-0.2759,0.292
22.101326,-0.6774,-0.5077,0.8681,1.213
22.102514,-0.8901,-0.5278,0.2524,1.065
22.112133,-0.5809,0.2616,-0.0652,0.640
22.119640,-0.2983,0.8045,0.5338,1.011
22.135349,-0.0370,0.7579,0.5244,0.922
22.139584,0.4560,0.4547,0.9477,1.146
22.153001,0.9112,-0.3113,2.3851,2.572
22.160932,1.3602,-0.6110,1.8862,2.404
22.172211,1.3070,-0.4811,0.7504,1.582
22.179583,0.5983,-0.2072,-0.7226,0.961
22.193457,-0.0420,0.0682,-0.2125,0.227
22.200109,-0.0119,0.0663,-0.1953,0.207
22.225005,-0.8166,0.0339,-1.3764,1.601
22.226092,-0.9624,-0.0333,-0.2934,1.007
22.232226,-1.1259,-0.2687,-0.0804,1.160
22.240003,-0.6143,-0.4547,-0.1844,0.786
22.253398,-0.3469,-0.5509,-0.1813,0.676
22.260377,-0.2655,-0.5335,0.1711,0.620
22.272198,0.3538,-0.3953,0.3112,0.615
22.280917,0.4508,-0.1808,0.5560,0.738
22.292126,0.2890,0.2475,-0.0856,0.390
22.300192,0.0106,0.2522,-0.5667,0.620
22.332288,0.3469,-0.1390,-0.2062,0.427
22.333938,0.6384,-0.2872,-0.3906,0.802
22.334476,0.7050,-0.2691,-0.2246,0.787
22.340477,0.5462,-0.1816,-0.5254,0.779
22.354181,-0.3033,0.0268,-0.5689,0.645
22.360055,-0.6020,0.0524,-0.5255,0.801
22.372510,-0.9119,-0.0911,0.0515,0.918
22.379937,-1.3307,-0.0212,0.1943,1.345
22.392229,-0.6338,0.2510,-0.0212,0.682
22.400841,0.1207,0.5769,-0.4050,0.715
22.419584,0.3017,0.9005,-0.7776,1.227
22.420746,0.1302,0.8597,-0.9933,1.320
22.432289,0.2183,0.3743,-0.4387,0.617
22.439745,0.4047,0.0247,-0.2405,0.471
22.455455,0.6168,-0.2391,-0.0987,0.669
22.459898,0.0076,-0.2545,0.1085,0.277
22.472308,-1.1467,-0.5090,-0.2607,1.281
22.479726,-1.3083,-0.4377,-0.8361,1.613
22.493832,-1.7526,-0.0277,-0.5326,1.832
22.500089,-1.8324,0.0310,0.3766,1.871
22.523828,-0.6987,-0.2368,0.9227,1.181
22.525073,0.1133,-0.2131,0.9096,0.941
22.532368,1.6332,0.0186,1.6821,2.345
22.539829,1.7231,-0.1539,2.9933,3.457
22.555939,0.5445,-0.4740,1.3095,1.495
22.560206,-0.4418,-0.3513,0.5045,0.757
22.572412,-0.2495,0.0742,-0.3630,0.447
22.580258,-0.3488,0.0378,-0.9505,1.013
22.594443,-1.0846,-0.0567,-1.1591,1.588
22.600682,-1.0553,-0.0692,-1.1391,1.554
22.625077,-0.8217,-0.3781,0.4464,1.009
22.626342,-0.4086,-0.4118,0.5080,0.771
22.632401,0.3792,-0.3055,0.4753,0.680
22.641069,0.6069,-0.1924,0.2821,0.696
22.653733,1.0268,-0.0037,-0.3469,1.084
22.660278,1.2316,0.0139,-0.6525,1.394
22.673354,1.1651,-0.1038,-0.7729,1.402
22.679897,0.7641,-0.2982,-0.5716,1.000
22.695825,0.3270,-0.5552,-0.2214,0.681
22.701095,0.4032,-0.4617,-0.1629,0.634
22.728692,0.5303,-0.1056,0.8573,1.014
22.729752,0.4975,0.0756,0.6094,0.790
22.733966,0.2873,0.2686,0.4892,0.628
22.739726,0.0639,0.1852,0.3253,0.380
22.756219,-0.5597,-0.0450,-0.0984,0.570
22.759532,-0.9076,-0.1804,-0.1906,0.945
22.772744,-1.1114,-0.3067,-0.2261,1.175
22.780470,-1.3542,-0.4224,0.0027,1.419
22.796142,-1.6678,-0.1947,0.1007,1.682
22.799932,-1.3613,0.1260,-0.3445,1.410
22.825870,-0.3966,0.6891,-0.7788,1.113
22.827774,-0.3386,0.7991,-0.2956,0.917
22.832314,-0.5316,0.6370,0.1154,0.838
22.840141,-0.4895,0.4583,0.5745,0.883
22.853256,-0.2506,0.1814,1.0058,1.052
22.859682,0.0182,0.2547,0.2005,0.325
22.878924,0.0775,0.2952,0.4870,0.575
22.880689,0.6137,0.2126,0.0622,0.652
22.909430,1.5013,0.1318,-0.6590,1.645
22.911086,1.4513,0.0824,-0.4300,1.516
22.912903,0.5491,-0.2311,-0.1390,0.612
22.919914,-0.1706,-0.5051,-0.3710,0.649
22.932768,-0.4830,-0.4579,-0.8700,1.095
22.940215,-0.3976,-0.2714,-0.6097,0.777
22.952699,-0.2273,0.0091,0.1568,0.276
22.960100,-0.3730,-0.0196,0.7402,0.829
22.979830,-0.8432,-0.1207,0.8562,1.208
22.981169,-0.6814,-0.0222,0.6666,0.954
23.009605,0.0812,0.0580,-0.0309,0.104
23.011466,0.2768,0.0262,-0.4327,0.514
23.012453,0.1854,-0.1404,0.0515,0.238
23.019945,-0.0230,-0.3390,0.0113,0.340
23.033709,-0.2946,-0.5361,-0.3175,0.689
23.040961,-0.4976,-0.4530,-0.5310,0.857
23.052564,-0.9923,-0.0681,0.1266,1.003
23.059974,-0.6375,0.0323,0.2991,0.705
23.081162,0.3197,-0.0408,0.1755,0.367
23.082240,0.7245,-0.0065,0.4057,0.830
23.113904,1.2552,-0.0468,0.5276,1.362
23.115125,1.2626,-0.1609,0.3675,1.325
23.115672,0.7929,-0.4157,0.0946,0.900
23.120334,0.5503,-0.5184,-0.2366,0.792
23.132386,0.2559,-0.3759,-0.6567,0.799
23.140044,0.2747,-0.2300,-0.4495,0.575
23.152719,-0.1224,-0.0615,-0.5486,0.565
23.159700,-0.3684,0.1282,-0.0428,0.392
23.179688,-0.3607,0.2722,0.2131,0.500
23.180674,-0.2485,0.2336,0.5379,0.637
23.212877,-0.1727,-0.1211,0.8526,0.878
23.214293,-0.3507,-0.2899,0.8117,0.931
23.214889,-0.6228,-0.1086,-0.1390,0.647
23.220620,-0.7940,0.0932,-0.1381,0.811
23.232224,-0.5410,0.3882,-0.5106,0.839
23.242124,-0.1366,0.5133,-0.5308,0.751
23.252687,-0.1629,0.6125,-0.6824,0.931
23.259678,-0.5215,0.5067,-0.4175,0.838
23.279534,-1.2396,0.1746,-0.7223,1.445
23.280844,-1.2627,-0.0429,-0.5802,1.390
23.310128,-0.6742,-0.1681,-0.1758,0.717
23.311453,-0.5536,-0.1614,0.1117,0.587
23.312743,-0.1577,-0.0691,0.4393,0.472
23.320026,0.3700,0.1625,0.2785,0.491
23.334753,1.0735,0.3442,0.5451,1.252
23.341287,1.3032,0.3708,0.2520,1.378
23.352176,0.9315,0.0091,0.4980,1.056
23.360572,0.2485,-0.2156,0.0773,0.338
23.380473,-0.0721,-0.1599,0.4504,0.483
23.381522,-0.4692,-0.1520,0.8954,1.022
23.414491,-1.0948,-0.1878,0.3965,1.179
23.415912,-1.1714,-0.1290,0.0736,1.181
23.416436,-0.9980,0.0494,0.1017,1.004
23.420125,-0.4209,0.1341,-0.2012,0.485
23.432151,1.0044,0.1724,-0.0284,1.020
23.440171,1.2794,0.0475,0.0125,1.280
23.453594,0.6387,-0.3516,0.6082,0.949
23.459997,-0.0203,-0.5393,0.6465,0.842
23.472900,-0.8654,-0.5452,0.0805,1.026
23.482296,-0.9755,-0.3952,-0.4212,1.134
23.514226,-0.8249,0.1119,-0.5232,0.983
23.515632,-0.5759,0.1622,-0.7225,0.938
23.516272,0.0595,0.0321,-0.9637,0.966
23.519749,0.9702,-0.0356,-0.2047,0.992
23.532322,1.6424,-0.1467,0.4725,1.715
23.543423,1.0714,-0.3383,0.5236,1.240
23.552609,0.0610,-0.5702,0.3156,0.655
23.559823,-0.2679,-0.6158,-0.2812,0.728
23.581589,-0.0232,-0.3185,0.2163,0.386
23.582650,-0.0149,-0.1730,0.5571,0.584
23.613048,-0.4070,0.2420,0.3219,0.573
23.614639,-0.2712,0.3254,0.2839,0.510
23.615346,-0.2165,0.0796,0.5234,0.572
23.619906,-0.0599,-0.1018,0.1612,0.200
23.633367,-0.0538,-0.0672,-0.2262,0.242
