time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.989751,1.3074,-0.1781,0.4232,1.386
10.004909,1.6992,0.1064,0.6466,1.821
10.010471,1.1739,0.3719,0.6822,1.408
10.022679,0.8748,0.6065,0.3237,1.113
10.030033,0.2893,0.5394,-0.2825,0.674
10.043195,0.3917,0.2180,-0.5947,0.745
10.051460,0.6038,0.1156,-0.5287,0.811
10.068717,1.3438,0.2788,0.4232,1.436
10.071093,2.3367,0.6811,1.0269,2.642
10.082932,2.5036,0.4775,1.8514,3.150
10.090984,1.8836,0.0910,1.5233,2.424
10.103524,1.4450,-0.1886,0.8151,1.670
10.111536,1.6602,-0.0691,0.7130,1.808
10.123329,0.8052,-0.1460,0.3620,0.895
10.130064,0.3767,-0.2842,0.0298,0.473
10.142328,0.2896,-0.3307,-0.3292,0.549
10.149897,0.4554,-0.2902,-0.2349,0.589
10.166832,0.8672,-0.2040,-0.0575,0.893
10.172504,1.4087,-0.1587,0.0053,1.418
10.182681,2.0379,-0.2085,0.2445,2.063
10.190435,1.6746,-0.4558,0.2002,1.747
10.203230,-0.6851,-0.6541,-0.5560,1.098
10.210120,-0.9460,-0.4377,-1.0271,1.463
10.224265,-0.6993,0.3351,-0.8881,1.179
10.230157,-0.1125,0.6764,-0.4800,0.837
10.244542,0.7355,0.6225,0.3211,1.016
10.251709,1.3739,0.5248,0.9628,1.758
10.268005,2.7968,0.6707,1.5793,3.281
10.269857,3.3101,0.7637,1.6271,3.767
10.284213,1.3380,0.2613,0.3673,1.412
10.291150,-0.5481,-0.1984,-1.1740,1.311
10.303204,-2.8658,-0.3673,-2.4680,3.800
10.310331,-2.6439,-0.0591,-2.1227,3.391
10.323810,-1.7383,0.5684,-1.1899,2.182
10.330583,-0.7882,0.7361,-0.0450,1.079
10.345903,0.8559,0.6494,1.0260,1.486
10.351306,2.0975,0.5807,1.4024,2.589
10.365277,2.3221,0.3735,1.8968,3.022
10.369994,1.3467,0.2251,1.4362,1.982
10.382484,0.2506,-0.0360,0.6917,0.737
10.391899,0.2224,-0.0677,0.6133,0.656
10.404047,-0.0214,-0.0449,0.0330,0.060
10.410044,-0.5350,0.0241,-0.1200,0.549
10.424203,-0.7282,0.1124,-0.2244,0.770
10.430638,-0.9301,0.0839,-0.1976,0.955
10.442576,-0.8438,0.0228,0.0021,0.844
10.450211,-0.5835,-0.0452,0.1110,0.596
10.463017,-0.8127,-0.1797,0.1189,0.841
10.470396,-0.7650,-0.3149,-0.0653,0.830
10.482514,-0.9899,-0.6795,0.0759,1.203
10.491135,-0.8330,-0.6967,0.2287,1.110
10.502588,-0.4622,-0.4942,-0.4719,0.825
10.509868,-0.3020,-0.3698,-0.8318,0.959
10.524050,-0.5081,-0.4234,-1.2376,1.403
10.529919,-0.6812,-0.5094,-1.3875,1.627
10.543757,-1.0026,-0.8113,-1.6237,2.074
10.552135,-0.9881,-0.5550,-1.8994,2.212
10.562589,-0.9869,-0.0048,-1.6512,1.924
10.570493,-1.0351,0.1103,-1.7670,2.051
10.583563,-1.2680,-0.2841,-1.5409,2.016
10.591457,-1.4826,-0.5112,-1.3556,2.073
10.603553,-1.3940,-0.4283,-0.9022,1.715
10.610303,-1.0591,-0.2605,-0.6891,1.290
10.626813,-1.3413,0.0155,-0.6657,1.497
10.630335,-1.3577,0.1209,-0.4645,1.440
10.643792,-0.9602,0.1173,-0.2029,0.988
10.649947,-0.7639,-0.0273,0.2059,0.792
10.662458,-1.1642,-0.5198,0.5704,1.397
10.673184,-1.7335,-0.6953,0.3093,1.893
10.682428,-1.4690,-0.4782,-0.3848,1.592
10.691168,-0.4783,-0.1576,-0.6050,0.787
10.702571,0.5786,0.2504,-0.1919,0.659
10.709814,0.6217,0.2729,-0.1797,0.702
10.724857,0.5175,-0.0028,0.0717,0.522
10.732480,0.4428,-0.1639,0.1548,0.497
10.742964,1.2576,-0.1214,0.2735,1.293
10.749782,1.0226,-0.0587,0.3482,1.082
10.762380,0.9502,0.1448,0.3370,1.019
10.769993,1.3457,0.2623,0.2347,1.391
10.783438,1.5009,0.5280,0.2936,1.618
10.792884,1.5307,0.6845,0.5530,1.766
10.802472,1.1397,0.6200,0.2847,1.328
10.810109,0.7047,0.4993,0.1700,0.880
10.823938,0.0885,-0.0167,-0.6162,0.623
10.829962,0.2423,-0.2197,-0.4786,0.580
10.847517,0.8837,-0.1622,-0.0836,0.902
10.850743,0.8866,0.0240,0.3737,0.962
10.868225,1.6226,0.5722,0.7906,1.894
10.870049,1.0512,0.4755,0.6522,1.325
10.883255,0.9430,0.0142,0.2125,0.967
10.889686,0.8369,0.0055,0.1728,0.855
10.902532,1.2422,-0.3933,0.0387,1.304
10.909935,1.0515,-0.3637,0.0070,1.113
10.923397,0.5579,-0.2283,-0.1523,0.622
10.929888,0.2481,-0.1704,-0.2396,0.385
10.946679,0.2539,-0.0935,-0.1604,0.315
10.949893,0.5068,0.0182,0.0925,0.516
10.965791,1.5648,0.2369,0.7676,1.759
10.970810,1.8869,0.1910,1.0559,2.171
10.982280,1.8414,0.0331,1.3522,2.285
10.989732,1.3520,0.0732,1.0058,1.687
11.002564,0.2192,0.1701,0.4155,0.500
11.011176,-0.2514,0.2989,-0.0867,0.400
11.023155,-0.4605,0.6038,-0.5046,0.912
11.030101,-0.1043,0.7573,-0.2753,0.812
11.048656,-0.0866,0.7752,0.1033,0.787
11.053841,0.6030,0.7522,0.4407,1.060
11.074260,1.9408,0.7419,1.0297,2.319
11.075669,2.5832,0.6407,1.3785,2.997
11.082670,2.6149,0.2766,1.8925,3.240
11.091953,2.0948,0.1789,1.6036,2.644
11.102834,1.0325,0.1658,0.6024,1.207
11.109873,0.6655,0.2583,0.1917,0.739
11.125478,-0.5086,0.4259,-0.5460,0.859
11.130454,-0.9638,0.4749,-0.8700,1.383
11.144988,-0.8918,0.4689,-1.0363,1.445
11.151803,-0.5409,0.3353,-0.7585,0.990
11.165009,-0.5048,-0.0237,-0.0132,0.506
11.173899,-0.4670,-0.2633,0.3248,0.627
11.186885,0.2220,-0.2882,0.7383,0.823
11.189867,0.7045,-0.1672,1.1332,1.345
11.202492,0.8201,0.1198,1.1332,1.404
11.211767,0.7505,0.1422,0.6246,0.987
11.222283,0.3054,0.0864,0.0495,0.321
11.230354,0.4619,0.0083,-0.1433,0.484
11.249258,0.7155,-0.0936,-0.4951,0.875
11.250408,0.9611,-0.1484,-0.4641,1.078
11.269005,0.8456,-0.2853,-0.9036,1.270
11.271491,0.5059,-0.4850,-1.0520,1.264
11.282595,-0.5011,-0.8440,-1.4624,1.761
11.290506,-0.9791,-0.9115,-1.2439,1.827
11.303064,-1.4116,-0.8347,-1.6337,2.315
11.311380,-1.6886,-0.7246,-1.5730,2.419
11.323115,-2.1362,-0.5878,-1.5391,2.698
11.330253,-2.3047,-0.4325,-1.6783,2.884
11.349791,-2.6227,-0.2695,-1.8392,3.215
11.352554,-2.5595,-0.1630,-1.7100,3.082
11.368083,-2.0942,0.0308,-1.6102,2.642
11.370439,-1.7780,0.0794,-1.5672,2.371
11.382638,-1.4831,-0.0570,-1.5416,2.140
11.390030,-1.5892,-0.1628,-1.3300,2.079
11.402996,-1.5810,-0.1390,-0.6292,1.707
11.411921,-1.5237,0.0282,-0.3526,1.564
11.423236,-1.8017,0.2146,-0.3786,1.854
11.430081,-1.4036,0.3029,-0.1355,1.442
11.448996,-0.3660,-0.0353,0.5784,0.685
11.450033,-0.5726,-0.4576,0.2794,0.784
11.470062,-1.1242,-0.7974,-0.0403,1.379
11.471495,-1.4442,-0.7625,-0.5582,1.726
11.483186,-0.9570,-0.3430,-1.1762,1.555
11.490058,0.1374,0.0800,-1.2492,1.259
11.502854,0.8366,0.4454,-0.8747,1.290
11.513509,1.1052,0.5067,-0.7607,1.434
11.523274,1.6369,0.2532,-0.1072,1.660
11.530083,1.6322,0.0507,0.0886,1.635
11.550473,1.5860,-0.1362,0.4791,1.662
11.551890,1.4630,-0.0944,0.2537,1.488
11.575187,1.8504,0.2670,0.3762,1.907
11.576284,2.4487,0.5718,0.6833,2.606
11.582499,2.1476,0.6077,1.1354,2.504
11.589603,1.2643,0.3523,0.8890,1.585
11.602435,1.5450,0.0118,0.6631,1.681
11.610959,1.1995,-0.1169,0.5862,1.340
11.622547,0.7965,-0.0783,0.5954,0.997
11.630601,0.3934,0.1015,0.5079,0.650
11.642881,1.0146,0.5503,0.6107,1.306
11.652948,1.3627,0.6075,0.7985,1.692
11.675732,2.0100,0.3602,1.2032,2.370
11.676803,2.1121,0.1954,1.3514,2.515
11.682887,1.5413,-0.2378,0.9774,1.841
11.690073,1.4060,-0.4240,0.7669,1.657
11.702322,1.5610,-0.3169,0.5059,1.671
11.719056,1.5370,-0.2794,0.3082,1.592
11.733323,1.1334,-0.3354,-0.1636,1.193
11.734224,1.0174,-0.3701,-0.2196,1.105
11.742619,0.9395,-0.1511,-0.2200,0.977
11.753233,1.1023,0.0381,-0.1805,1.118
11.762528,1.4787,0.1499,-0.0300,1.487
11.770076,1.2335,0.2086,-0.0552,1.252
11.782462,1.5434,0.1524,0.1273,1.556
11.790239,1.4583,0.1250,0.1259,1.469
11.802678,1.3316,0.1562,0.1180,1.346
11.809976,1.1382,0.1879,0.2605,1.183
11.824061,0.0828,0.1278,0.2821,0.321
11.834586,-0.5329,0.2771,0.0309,0.601
11.842794,-0.9075,0.5632,-0.2370,1.094
11.859857,-0.4800,0.6681,-0.0378,0.824
11.863608,-0.0224,0.7167,0.0329,0.718
11.869911,0.5617,0.7445,0.4036,1.016
11.882228,1.0341,0.8111,0.5533,1.426
11.889654,1.1057,0.8734,0.5599,1.516
11.902386,0.8547,0.6422,0.5280,1.192
11.910047,0.6995,0.4591,0.3572,0.910
11.922320,0.4498,0.2995,-0.0825,0.547
11.934279,0.2945,0.2015,-0.4119,0.545
11.942243,-0.6054,-0.1974,0.1806,0.662
11.955465,-0.8818,-0.3476,0.3036,0.995
11.964693,-1.1902,-0.1729,0.4412,1.281
11.969764,-0.4397,0.0779,0.2396,0.507
11.982135,0.3733,0.2990,0.9765,1.087
11.989707,0.7407,0.2483,1.3929,1.597
12.002548,0.1198,-0.1211,0.8916,0.908
12.009680,-0.2821,-0.4099,0.2685,0.565
12.022546,-1.0176,-0.9289,-0.5469,1.482
12.035155,-1.0159,-0.9580,-0.8254,1.622
12.042300,-0.6208,-0.4550,-0.9279,1.206
12.057187,-0.2193,-0.1045,-0.8207,0.856
12.064158,-0.1421,-0.1731,-1.0124,1.037
12.070083,-0.1144,-0.4823,-0.9489,1.071
12.084063,-0.2836,-0.8422,-0.5356,1.038
12.089796,-0.1847,-0.7926,-0.5396,0.976
12.103243,-0.7698,-0.5085,-0.5879,1.094
12.110102,-0.6888,-0.2193,-0.7699,1.056
12.122560,-0.6559,0.1280,-0.9891,1.194
12.135896,-1.0307,0.1843,-1.3185,1.684
12.142563,-1.8510,0.1027,-1.3295,2.281
12.156733,-1.8075,0.1308,-1.3725,2.273
12.163942,-1.8205,0.1294,-1.3462,2.268
12.170987,-1.8137,0.0857,-1.1394,2.144
12.183177,-1.1416,0.0947,-0.6057,1.296
12.189883,-0.7710,0.1411,-0.2781,0.832
12.202639,-0.1724,0.0256,0.4142,0.449
12.209716,-0.3862,-0.1394,0.2096,0.461
12.222306,-0.3829,-0.2766,0.2612,0.540
12.236450,-0.3530,-0.2552,0.3446,0.555
12.242485,-1.0502,-0.1999,-0.2223,1.092
12.255996,-1.1522,-0.1791,-0.2883,1.201
12.268238,-0.6243,-0.0878,-0.4980,0.803
12.269858,-0.3818,-0.1595,-0.2898,0.505
12.282534,-0.8378,-0.3396,-0.4612,1.015
12.289687,-1.1461,-0.4455,-0.4922,1.324
12.302639,-0.1797,-0.2437,-0.7871,0.843
12.310428,0.4314,0.0712,-0.8049,0.916
12.322375,1.2714,0.2874,-0.6926,1.476
12.334834,1.2694,0.2476,-0.5093,1.390
12.342630,1.6442,-0.0309,0.1581,1.652
12.354345,1.7604,-0.1494,0.3602,1.803
12.362145,2.5256,-0.2257,1.3440,2.870
12.369638,2.3305,-0.2430,1.2834,2.672
12.383943,1.6336,-0.2861,1.3227,2.121
12.389858,1.2629,0.0277,0.8089,1.500
12.402417,1.7091,0.7391,0.4618,1.918
12.410308,1.7600,0.9022,0.4616,2.031
12.422308,1.1749,0.6985,0.2903,1.397
12.437215,1.0639,0.2895,-0.0015,1.103
12.443788,0.1920,-0.0853,-0.5593,0.597
12.458934,0.0194,-0.1171,-0.4985,0.512
12.463648,0.6503,0.2160,-0.7189,0.993
12.471155,0.9137,0.3034,-0.3314,1.018
12.483403,0.8654,0.4331,-0.2616,1.002
12.489956,1.0053,0.2838,0.1431,1.054
12.502847,1.9239,0.1483,0.3963,1.970
12.510603,1.5852,-0.1194,0.4584,1.654
12.523075,1.2168,-0.6449,0.3558,1.422
12.538787,1.0186,-0.7377,0.3410,1.303
12.543340,1.4696,-0.3597,0.8596,1.740
12.560559,1.7664,-0.0570,0.9904,2.026
12.563772,1.8032,0.1109,0.9830,2.057
12.569867,1.7318,0.0338,1.0305,2.016
12.583107,1.6736,-0.0201,1.0177,1.959
12.590233,0.9868,-0.0433,1.0263,1.424
12.602929,-0.3816,-0.1203,0.1449,0.426
12.610307,-0.7510,0.0413,-0.0517,0.754
12.622800,-0.6894,0.4735,0.4342,0.942
12.629367,-0.5300,0.6179,0.6826,1.062
12.643588,0.5425,0.9214,0.5803,1.217
12.657433,1.6691,0.9738,0.8263,2.102
12.662482,2.7959,0.8249,1.2939,3.189
12.669905,3.1666,0.7488,1.4982,3.582
12.684872,2.8621,0.5573,0.9137,3.056
12.689819,2.4280,0.4490,0.2053,2.478
12.703409,0.8093,0.1479,-0.6958,1.078
12.710463,0.7256,-0.1283,-0.6643,0.992
12.722485,-0.5149,0.0534,-0.2781,0.588
12.731294,-0.4616,0.6558,0.0148,0.802
12.742631,0.5148,1.3402,0.8889,1.689
12.761146,0.9582,1.2974,1.3289,2.090
12.762645,0.7922,0.2670,1.3615,1.598
12.771475,0.4045,-0.2259,1.2955,1.376
12.783036,0.5113,-0.6654,1.3244,1.568
12.789774,0.6029,-0.7426,0.6958,1.183
12.803688,-0.1811,-0.7865,-0.2568,0.847
12.809969,-0.4674,-0.8092,-1.0996,1.443
12.823119,-1.2964,-0.9008,-1.8016,2.395
12.829861,-1.8743,-0.9941,-1.9061,2.852
12.845055,-2.3960,-0.8594,-2.3136,3.440
12.856912,-2.5542,-0.6137,-2.4998,3.626
12.864051,-2.4108,-0.3285,-2.8207,3.725
12.869758,-2.4259,-0.2454,-2.0962,3.215
12.882929,-2.0003,-0.2164,-2.0116,2.845
12.891130,-1.6816,-0.0938,-1.7738,2.446
12.902619,-1.3902,-0.0766,-1.5197,2.061
12.910563,-1.3164,-0.1448,-1.5055,2.005
12.922968,-0.8922,-0.1663,-1.3393,1.618
12.930511,-0.6070,-0.1726,-1.1966,1.353
12.943270,-0.5760,-0.2952,-1.0597,1.242
12.959543,-0.8436,-0.4265,-1.0294,1.398
12.962616,-0.9268,-0.4828,-0.8259,1.332
12.970448,-0.3953,-0.4126,-0.0374,0.573
12.984861,-0.3641,-0.2825,-0.1826,0.496
12.990198,-0.2763,-0.1882,0.2415,0.412
13.002665,0.7124,-0.0051,0.8607,1.117
13.010778,0.3864,-0.1097,1.0551,1.129
13.023322,-0.8901,-0.4627,-0.1176,1.010
13.030762,-0.5250,-0.3708,-0.9153,1.118
13.044149,-0.1309,-0.3448,-0.3555,0.512
13.059699,0.6983,-0.0895,-0.0370,0.705
13.062525,1.5542,0.1915,0.3968,1.615
13.071638,1.3081,0.2321,0.2673,1.355
13.083504,1.2614,0.3118,0.5544,1.413
13.090308,1.5873,0.3788,0.4898,1.704
13.103525,1.7773,0.3221,0.6241,1.911
13.110074,1.9526,0.2670,1.1204,2.267
13.122496,1.5697,0.1844,0.9049,1.821
13.131519,1.5491,0.1788,0.7163,1.716
13.142465,1.3557,0.0403,0.9145,1.636
13.150434,0.8447,0.0077,0.7502,1.130
13.163872,-0.0750,0.2166,-0.5265,0.574
13.171454,-0.4560,0.3154,-0.5208,0.761
13.185342,0.5831,0.5104,-0.0945,0.781
13.190840,0.4993,0.3659,0.3070,0.691
13.203656,0.6017,0.0974,0.0582,0.612
13.209913,0.9773,-0.0505,0.1875,0.996
13.222597,1.7972,-0.1319,0.8400,1.988
13.229903,2.0824,-0.1045,0.8647,2.257
13.242386,1.3038,-0.0267,0.8188,1.540
13.263166,1.1754,0.1891,0.5358,1.306
13.264668,1.8437,0.7208,-0.0506,1.980
13.270434,1.7866,0.6988,0.0262,1.919
13.282979,1.0428,0.4736,0.0178,1.145
13.289996,0.2568,0.5104,-0.0103,0.571
13.303683,0.4888,1.1155,0.1470,1.227
13.311467,1.4961,1.3497,0.5010,2.076
13.322589,2.0267,1.2187,1.4089,2.753
13.330032,2.4748,0.9775,1.6314,3.121
13.345242,3.2538,0.6541,1.8902,3.819
13.349811,3.1223,0.4975,2.0892,3.790
13.362503,1.8685,0.2062,1.7974,2.601
13.369940,1.1861,-0.0059,1.1572,1.657
13.382432,0.0757,-0.1511,0.1275,0.212
13.390203,0.3221,-0.2503,-0.2273,0.467
13.403968,-0.8348,-0.3243,-0.5179,1.035
13.409844,-1.7557,-0.1344,-1.0311,2.041
13.422442,-2.4890,0.3559,-2.1457,3.305
13.431138,-1.9170,0.3926,-2.1653,2.918
13.442545,-1.6850,0.0113,-2.3579,2.898
13.450308,-1.5027,-0.3617,-1.9254,2.469
13.466299,-0.4120,-0.9095,-0.6824,1.209
13.470097,-0.8107,-1.3546,-0.0314,1.579
13.482931,0.1888,-1.5316,0.7162,1.701
13.490044,1.0011,-1.1976,0.3954,1.610
13.504795,1.2658,-0.2126,-0.4156,1.349
13.510018,1.2584,0.0667,-0.6478,1.417
13.522553,-0.6879,-0.2683,-1.4638,1.640
13.529993,-2.2203,-0.5478,-1.9622,3.013
13.542272,-3.8657,-0.6320,-2.3108,4.548
13.551946,-3.7770,-0.4447,-2.0430,4.317
13.564350,-2.5499,-0.1383,-1.9194,3.195
13.571574,-2.0784,-0.1403,-1.9474,2.852
13.583119,-1.9213,-0.5228,-1.4897,2.487
13.590181,-1.9348,-0.5511,-1.2223,2.354
13.603226,-1.4394,-0.3192,-0.2568,1.497
13.609975,-0.9892,-0.1292,-0.1647,1.011
13.622453,-0.8085,0.2111,-0.1559,0.850
13.629945,-0.6497,0.2751,-0.2369,0.744
13.644270,-0.5402,0.2510,0.0613,0.599
13.649897,-0.4940,0.1330,-0.4258,0.666
13.671673,-0.9383,-0.0750,-0.8526,1.270
13.672880,-1.0718,-0.2983,-0.7091,1.319
13.682519,0.5285,-0.3817,-0.9081,1.118
13.690074,0.2611,-0.4193,-1.1533,1.255
13.703721,1.3969,-0.0302,0.3827,1.449
13.709830,1.5259,0.1971,0.1514,1.546
13.722258,2.9190,0.5196,0.8444,3.083
13.730153,3.3228,0.6021,1.2899,3.615
13.742275,3.6550,0.3564,2.2728,4.319
13.750954,2.4266,-0.1044,1.9177,3.095
13.765754,2.1218,-0.1923,1.1383,2.416
13.772186,1.5269,0.0032,0.9072,1.776
13.782404,0.8043,0.5469,0.2210,0.997
13.791199,0.7275,0.8188,-0.2639,1.127
13.806481,0.9209,0.8346,-0.4645,1.327
13.810237,1.9380,0.8557,0.1089,2.121
13.823634,1.8238,0.4362,0.7454,2.018
13.829816,1.5096,0.0457,0.7892,1.704
13.844222,2.0211,-0.1995,1.0592,2.291
13.851698,1.7571,-0.2061,0.8945,1.982
13.868397,1.3556,-0.2829,0.4027,1.442
13.869760,1.5063,-0.3335,0.5278,1.631
13.883749,1.6329,-0.2783,0.5120,1.734
13.890440,1.9151,-0.2699,0.3959,1.974
13.902592,2.0878,-0.3926,0.4852,2.179
13.910612,2.2020,-0.2753,0.4829,2.271
13.923305,1.6504,-0.0281,0.4307,1.706
13.929979,1.4098,0.1736,0.2064,1.435
13.943581,0.9739,0.3100,-0.4692,1.125
13.949893,0.7797,0.2915,-0.6494,1.056
13.967956,0.7857,0.2829,-0.8464,1.189
13.971997,0.8991,0.2291,-1.2931,1.592
13.982829,1.0705,0.3090,-1.1273,1.585
13.991228,0.4867,0.2417,-0.6419,0.841
14.003421,-0.5732,0.0094,-0.1231,0.586
14.009894,-1.6404,0.0173,-0.3672,1.681
14.022852,-3.1331,0.3121,-0.6493,3.215
14.030676,-2.9310,0.6038,-0.3757,3.016
14.043488,-2.9702,1.0607,0.0715,3.155
14.049959,-2.8746,1.2378,0.2324,3.138
14.066135,-1.5267,1.1596,0.9932,2.159
14.069827,-0.5455,0.9674,1.5797,1.931
14.082457,0.6794,0.5941,1.6107,1.846
14.092148,0.9711,0.4052,1.8109,2.094
14.102663,1.1491,0.0261,1.2963,1.733
14.109755,1.1843,-0.3834,0.9296,1.554
14.123919,0.8435,-1.0477,0.5409,1.450
14.129955,0.7421,-1.1098,0.2928,1.367
14.142325,0.2676,-0.9576,-0.2364,1.022
14.150276,0.1047,-0.8249,-0.6151,1.034
14.162110,-0.0143,-0.7508,-0.9882,1.241
14.170442,-0.2218,-0.7922,-0.9961,1.292
14.184729,-0.7633,-0.8683,-1.0586,1.568
14.190331,-1.0810,-0.8014,-1.2882,1.863
14.202876,-1.3158,-0.4464,-1.0118,1.719
14.211589,-1.2550,-0.3322,-1.3139,1.847
14.225786,-1.3565,-0.3745,-1.4098,1.992
14.229916,-1.6507,-0.5022,-1.0329,2.011
14.243993,-1.9825,-0.5087,-0.8490,2.216
14.251528,-2.2164,-0.3229,-0.3855,2.273
14.264784,-1.8269,0.1092,-0.5199,1.903
14.271824,-1.7498,0.2508,-1.1620,2.115
14.282527,-0.8394,0.1375,0.0768,0.854
14.290568,-0.9186,-0.1388,0.3136,0.981
14.303908,-1.6876,-0.4334,-0.3523,1.778
14.309738,-1.2479,-0.3641,-0.3127,1.337
14.324889,-0.5664,-0.0977,-0.4294,0.717
14.329709,0.0642,0.0356,-0.7893,0.793
14.342416,0.8662,0.3289,-0.3756,1.000
14.350100,1.0364,0.4162,-0.0240,1.117
14.362389,1.4542,0.4549,0.0193,1.524
14.370326,2.0113,0.3765,0.3713,2.080
14.388248,2.7039,0.2698,0.7325,2.814
14.390367,3.1299,0.2423,0.8411,3.250
14.402907,2.3255,0.0594,0.8384,2.473
14.410149,2.5393,0.1361,1.1357,2.785
14.426872,1.7479,0.1644,1.0227,2.032
14.429880,1.0464,0.2142,0.4181,1.147
14.443631,0.9294,0.3701,0.1319,1.009
14.450079,0.7464,0.1879,0.0570,0.772
14.463345,0.3935,-0.1260,0.1981,0.458
14.471431,0.4653,-0.3032,0.2185,0.597
14.487740,0.4414,-0.0821,-0.0708,0.455
14.489831,1.2575,0.1605,0.1143,1.273
14.503512,1.9280,0.0418,0.6393,2.032
14.510185,2.0043,0.0147,0.4868,2.063
14.524982,2.1295,-0.2757,0.8274,2.301
14.530610,2.2933,-0.3826,0.8449,2.474
14.542655,1.1534,-0.1461,0.1496,1.172
14.550348,0.6565,0.0236,-0.3023,0.723
14.562871,0.3779,0.2685,-0.2037,0.506
14.570585,0.7160,0.2687,-0.0356,0.766
14.584052,1.0585,0.3964,0.3277,1.177
14.590955,1.2280,0.4224,0.7609,1.505
14.603087,1.5202,0.4473,1.0894,1.923
14.610160,1.1042,0.4532,1.2341,1.717
14.623211,0.9451,0.6885,0.9778,1.524
14.630015,0.7058,0.7410,0.5963,1.184
14.646500,0.1375,0.5646,-0.6023,0.837
14.650805,-0.2828,0.3042,-1.2609,1.328
14.676379,-1.6897,-0.0892,-1.7633,2.444
14.679379,-1.9100,-0.1477,-1.8923,2.693
14.683331,-1.3298,0.2548,-1.4793,2.005
14.690441,-0.7533,0.5024,-0.5741,1.072
14.703400,0.1538,0.6084,-0.0816,0.633
14.709698,0.4574,0.5850,0.2775,0.793
14.727270,0.6798,0.4798,0.8832,1.213
14.729889,0.6742,0.5034,1.0496,1.345
14.743808,0.4122,0.5796,0.8006,1.071
14.750281,0.5242,0.5721,0.3045,0.834
14.764016,0.2628,0.1188,0.6558,0.716
14.770385,-0.7732,-0.2819,1.2442,1.492
14.790107,-0.6769,-0.6702,0.4757,1.065
14.791866,0.2420,-0.5236,0.3847,0.693
14.803406,0.7433,-0.3783,0.7841,1.145
14.810852,0.4973,-0.4984,0.7571,1.034
14.825581,-0.4330,-0.7788,0.2340,0.921
14.830337,-0.6475,-0.8471,0.1033,1.071
14.845736,-1.2765,-0.9033,-0.6553,1.695
14.850573,-1.5199,-0.8179,-1.0716,2.032
14.864361,-1.7815,-0.5347,-1.2725,2.254
14.869934,-1.7509,-0.2818,-1.3207,2.211
14.888367,-1.5668,-0.0979,-1.5228,2.187
14.891546,-1.6359,-0.1759,-1.4999,2.226
14.903736,-1.2128,-0.2748,-1.1817,1.715
14.909718,-0.9167,-0.2261,-0.9944,1.371
14.922890,-1.0079,-0.1013,-1.0411,1.453
14.930049,-1.1730,-0.1522,-1.1461,1.647
14.948165,-0.8006,-0.3726,-0.5081,1.019
14.950551,-0.7919,-0.5652,0.0231,0.973
14.971856,-1.2607,-0.5849,-0.4293,1.455
14.973284,-1.7755,-0.4332,-0.9611,2.065
14.982800,-0.8312,-0.1821,-0.5575,1.017
14.990157,0.3992,0.1497,-0.3236,0.535
15.002665,0.1693,0.1804,0.7184,0.760
15.010368,-0.8092,-0.0071,0.4437,0.923
15.024189,-0.8982,-0.3115,-0.3650,1.018
15.029790,0.6300,-0.0606,-0.5379,0.831
15.047702,1.8066,0.2729,0.2206,1.840
15.049841,1.6901,0.3594,0.5534,1.814
15.073876,1.8227,0.1216,0.5247,1.901
15.075581,2.1188,0.0425,0.4718,2.171
15.082221,2.2543,-0.0009,0.9242,2.436
15.089745,2.0364,-0.0278,0.8579,2.210
15.102489,1.9350,0.2029,0.5447,2.020
15.110833,2.1444,0.4309,0.5269,2.250
15.122264,1.6100,0.6753,0.2797,1.768
15.129638,1.7794,0.7252,0.3884,1.960
15.149813,1.4737,0.3159,0.8660,1.738
15.150576,0.9579,-0.0607,0.4108,1.044
15.175271,0.9081,-0.4202,0.6708,1.205
15.177738,0.8715,-0.4567,0.9369,1.359
15.182644,0.7737,-0.2668,1.0346,1.319
15.190121,1.2858,0.0860,0.6570,1.446
15.202421,1.1620,-0.0120,0.8923,1.465
15.211915,0.7118,-0.3483,0.2117,0.820
15.223000,0.9771,-0.5186,-0.3081,1.148
15.230934,1.1911,-0.3673,-0.0827,1.249
15.250765,1.1121,0.0429,-0.0730,1.115
15.251688,0.9950,0.0744,0.1843,1.015
15.283061,1.2416,0.0129,0.1942,1.257
15.284092,1.2860,0.1500,0.2683,1.322
15.284530,1.3409,0.6103,0.1398,1.480
15.291882,1.1755,0.7064,0.1809,1.383
15.302989,-0.0911,0.8419,-0.0879,0.851
15.311650,-1.1862,1.0115,-0.3950,1.608
15.322591,-0.8292,1.2651,-1.6689,2.252
15.330180,0.0908,1.3766,-1.2844,1.885
15.351384,-0.3035,1.0317,-0.0609,1.077
15.352426,-0.1755,0.6749,-0.0163,0.698
15.376504,0.5178,0.2986,0.0780,0.603
15.378023,0.5877,0.2849,0.5394,0.847
15.384900,0.2092,0.3219,0.9340,1.010
15.391032,0.0256,0.4084,0.6172,0.740
15.402555,-0.4022,0.3253,-0.1110,0.529
15.411179,-0.6434,0.1640,0.1803,0.688
15.423091,-1.0728,-0.1783,-0.1192,1.094
15.431415,-0.9377,-0.1769,-0.1542,0.967
15.450471,-0.9483,-0.0462,0.0352,0.950
15.452104,-0.6134,-0.0608,0.2697,0.673
15.484261,0.1089,-0.2838,0.1997,0.364
15.485122,0.2379,-0.4920,0.4047,0.680
15.485434,0.1387,-0.7802,0.4904,0.932
