time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.002511,0.9254,0.5816,-1.1279,1.571
1.012101,1.1049,0.8104,-1.0594,1.732
1.020758,1.3055,0.9112,-1.2176,2.004
1.034135,1.5743,0.9237,-1.6150,2.437
1.040865,2.2755,0.7548,-2.8433,3.719
1.051126,2.3521,0.5360,-3.1858,3.996
1.062408,2.3512,0.4749,-3.2083,4.006
1.069621,1.8554,1.1003,-1.4127,2.579
1.082947,0.9454,2.2355,1.9781,3.131
1.090149,0.9873,2.6036,3.3904,4.387
1.103578,1.9132,1.7930,2.0306,3.316
1.110267,2.0521,1.0549,0.5570,2.374
1.120326,1.4943,0.7042,-0.1480,1.659
1.130319,1.4239,0.6598,-0.1417,1.576
1.141837,1.3383,-0.3485,0.8570,1.627
1.152710,1.6968,-0.9596,-2.3390,3.045
1.160884,0.8187,-0.4661,-1.4380,1.719
1.169474,-0.6178,0.0032,-1.1542,1.309
1.185674,-0.7106,0.5782,-0.8375,1.241
1.189699,-0.0832,0.9916,-0.5752,1.149
1.202843,1.3375,1.6684,-0.8983,2.319
1.209568,2.2604,2.4023,-2.1688,3.948
1.220284,2.7323,3.3563,-3.5653,5.607
1.229441,2.4149,3.0400,-4.2450,5.753
1.240854,2.0243,2.3826,-3.6470,4.804
1.251000,1.2981,1.2762,-2.0047,2.708
1.260945,0.6083,0.6545,-1.2536,1.539
1.270271,0.2909,0.4089,-0.7296,0.885
1.284309,0.5504,0.6542,-0.8415,1.200
1.290720,0.8422,0.8681,-1.7442,2.123
1.304145,0.7493,0.9014,-1.9273,2.256
1.310082,0.6528,1.0638,-1.7401,2.141
1.320960,0.4115,1.1662,-1.2804,1.780
1.336159,0.2325,1.1506,-0.8141,1.429
1.340765,0.2250,1.5631,-0.3433,1.616
1.353044,0.2792,1.6606,-0.1464,1.690
1.361867,0.2168,1.1143,0.3261,1.181
1.370357,0.0916,0.9015,1.1036,1.428
1.385973,-0.0004,0.9872,3.0268,3.184
1.389751,0.0488,0.9846,4.1839,4.298
1.403754,-0.5066,1.5535,1.7700,2.409
1.410954,-0.2959,2.1937,1.8842,2.907
1.420697,0.0815,2.4913,0.3449,2.516
1.430706,0.7517,2.1777,-0.5113,2.360
1.440927,1.2403,1.8727,-1.1338,2.516
1.457801,0.9898,1.7466,-1.3081,2.396
1.461076,0.8553,1.7308,-0.8196,2.097
1.473695,0.8468,2.0591,-0.4131,2.264
1.489780,0.9174,2.3558,-0.4272,2.564
1.491094,0.9677,2.5812,-0.6187,2.825
1.511753,-1.1472,2.2029,-1.6798,2.998
1.513071,-3.9516,1.7598,-2.2278,4.866
1.524227,-1.6776,1.2110,-2.2978,3.092
1.529662,0.6092,1.3615,-1.7236,2.279
1.541498,0.6892,2.3280,-1.0766,2.656
1.557156,0.8999,2.8352,-1.3009,3.247
1.560908,0.4232,2.2747,-1.3565,2.682
1.571680,0.0575,1.7643,-1.3169,2.202
1.587933,-0.4948,1.2222,-0.8168,1.551
1.589946,-0.3647,1.7011,-0.7997,1.915
1.611180,-0.0551,2.0859,-0.2414,2.101
1.612370,-0.3806,2.0280,0.0442,2.064
1.624568,-0.4681,1.6175,0.2148,1.698
1.630332,-0.5516,1.4247,0.1432,1.534
1.641442,-0.7148,1.3051,-0.2769,1.514
1.651797,-0.5614,1.2257,-1.1844,1.795
1.661432,-0.1191,1.4519,-1.8608,2.363
1.672164,0.1893,1.4871,-2.0847,2.568
1.682354,0.3429,0.9283,-2.9276,3.090
1.697279,-0.0463,0.4936,-3.3251,3.362
1.706389,-0.8465,0.5646,-3.5539,3.697
1.710003,-1.7761,0.1796,-3.1967,3.661
1.724296,-1.8795,0.1913,-2.8029,3.380
1.729414,-1.2062,0.3281,-2.7556,3.026
1.740927,0.0021,0.4272,-3.0049,3.035
1.758219,0.6143,0.3911,-3.2286,3.310
1.760905,0.2969,0.1576,-3.4641,3.480
1.774203,-0.3533,-0.0185,-3.1845,3.204
1.781504,-1.1382,-0.7764,-1.9795,2.412
1.789914,-0.9255,-1.3716,-1.9711,2.574
1.813899,-1.3394,-1.2628,-1.6657,2.483
1.815634,-1.4655,-1.1592,-1.6155,2.470
1.825114,-0.6200,-0.7734,-1.7116,1.978
1.829636,-0.2713,-1.1350,-1.9518,2.274
1.842715,-0.6175,-1.3597,-2.0126,2.506
1.857532,-0.2076,-1.4025,-2.0829,2.520
1.862633,0.7973,-1.4899,-2.4374,2.966
1.874211,1.6746,-1.2968,-1.4463,2.565
1.881162,2.5629,-1.2288,-0.8236,2.959
1.892468,2.8135,-1.1557,-0.5158,3.085
1.915277,2.5228,-1.4621,-1.3169,3.200
1.916680,3.1039,-1.7806,-2.4140,4.317
1.921038,4.1915,-1.6448,-3.3135,5.591
1.929659,4.5397,-1.4102,-4.2305,6.364
1.940660,4.5036,-1.1003,-4.6977,6.600
1.950023,3.6042,-1.5040,-4.7543,6.153
1.961129,2.2529,-2.6940,-4.7552,5.911
1.975148,1.3247,-3.4360,-4.2324,5.610
1.985676,0.8490,-4.2005,-3.5232,5.548
1.990876,0.6457,-4.4640,-2.8408,5.331
2.001567,0.9984,-4.4013,-1.0881,4.642
2.009744,1.2702,-4.3066,-0.1099,4.491
2.022326,1.5011,-3.9370,0.2623,4.222
2.030366,1.6713,-3.4913,0.2110,3.876
2.041028,2.0467,-3.1767,-0.0006,3.779
2.051082,2.0229,-2.9100,0.0850,3.545
2.061240,1.8247,-2.9640,0.1639,3.484
2.071709,1.8322,-3.2405,0.2009,3.728
2.081309,1.9701,-3.3045,0.9875,3.972
2.090380,2.1131,-2.9678,1.8155,4.071
2.102606,2.7750,-2.8101,2.2873,4.564
2.110486,3.3018,-2.6208,2.6087,4.957
2.121651,3.6042,-2.1483,2.6516,4.964
2.130567,3.8635,-1.7171,2.4033,4.863
2.141490,3.9415,-1.2141,1.7512,4.481
2.150908,3.5901,-0.7629,1.5751,3.994
2.161201,3.2978,-0.2519,1.7273,3.731
2.171287,3.2649,0.2058,2.0961,3.885
2.181103,3.3301,0.9454,2.9276,4.534
2.189838,3.5961,1.6699,3.6622,5.397
2.202808,3.8525,2.4116,4.2074,6.193
2.210515,4.2091,3.3913,4.6102,7.104
2.222102,4.0005,4.4597,4.6032,7.555
2.231457,3.6090,5.0410,4.1991,7.488
2.241228,3.0966,5.3451,3.3746,7.039
2.251834,2.6551,5.5050,2.8545,6.746
2.261162,2.5575,5.7375,2.6205,6.806
2.272801,2.6616,5.9696,2.6460,7.051
2.282562,2.7061,6.2236,2.7043,7.305
2.290380,2.8964,6.3499,2.9939,7.594
2.301329,3.1526,6.5273,3.5392,8.067
2.311589,3.1055,6.7549,3.6547,8.284
2.322880,2.6181,6.8297,3.3777,8.057
2.330825,2.2924,6.6289,3.0144,7.634
2.342889,2.0644,6.3442,2.8394,7.251
2.350559,1.8191,6.4082,2.6771,7.179
2.361243,1.6161,6.3780,2.3362,6.982
2.373727,1.4170,6.2852,2.0759,6.769
2.382601,1.4700,6.0817,2.1938,6.630
2.390354,1.5740,6.0680,2.4870,6.744
2.405067,1.3952,6.0103,3.0333,6.875
2.410293,1.2801,5.8662,3.3165,6.859
2.423081,1.1546,5.6284,3.3086,6.630
2.431768,1.0510,5.3365,3.0551,6.238
2.441193,1.0189,4.9469,2.4867,5.630
2.450336,1.0763,4.6150,1.9616,5.129
2.462399,1.2961,4.3506,1.3814,4.745
2.474102,1.8768,4.1124,1.1734,4.670
2.482130,2.9780,3.9827,1.4748,5.187
2.490638,4.1845,3.9806,2.0456,6.127
2.501630,5.2622,4.0859,2.7563,7.210
2.510387,5.4445,4.0689,2.9616,7.414
2.522508,5.1901,4.0617,2.8093,7.164
2.530429,4.9173,3.9472,2.6401,6.836
2.542203,4.8045,3.7921,2.2954,6.537
2.550493,4.9970,3.3540,1.9375,6.322
2.561217,5.3922,2.7181,1.8396,6.313
2.572998,5.5347,2.4316,2.0449,6.382
2.582439,5.7339,2.2407,2.4003,6.608
2.590630,6.1206,2.0914,2.7035,7.010
2.602443,6.6076,2.3221,3.0352,7.633
2.610512,6.3985,2.6805,3.1310,7.611
2.623366,5.9692,3.1756,2.9056,7.359
2.630488,5.6240,3.4659,2.5145,7.069
2.641150,5.4015,3.6513,1.9066,6.793
2.651195,5.5087,3.6633,1.2980,6.742
2.661289,5.6415,3.3371,0.8206,6.606
2.674738,5.8016,2.8342,0.6549,6.490
2.682052,6.0467,2.3316,0.6912,6.517
2.691356,6.2295,1.7577,0.8472,6.528
2.700827,6.5783,1.0367,1.0075,6.735
2.710161,6.7850,0.4125,0.9151,6.859
2.723042,6.7604,-0.2372,0.7887,6.810
2.730341,6.7440,-0.5899,0.8230,6.820
2.740342,6.9194,-0.8752,1.0013,7.046
2.750080,6.8803,-0.9599,1.1614,7.043
2.760385,6.1671,-1.0637,1.1731,6.367
2.775146,4.9481,-1.3930,0.8091,5.204
2.780977,3.4157,-1.8623,0.1074,3.892
2.789735,2.2597,-2.0861,-0.1891,3.081
2.800570,0.9138,-2.0885,-0.2941,2.299
2.809813,-0.1698,-2.2014,-0.5469,2.275
2.821972,-1.0754,-2.2032,-0.7837,2.574
2.829612,-1.5167,-2.2051,-0.8584,2.811
2.840530,-1.5406,-2.4332,-0.9315,3.027
2.850271,-2.5058,-1.9214,-1.2683,3.403
2.860821,-2.8993,-1.8578,-1.6096,3.801
2.871012,-3.1763,-1.8825,-1.9281,4.165
2.881304,-3.5083,-1.9850,-2.2015,4.593
2.892280,-3.6958,-2.1506,-2.4257,4.916
2.901633,-3.8175,-2.3422,-2.7512,5.256
2.909983,-3.9552,-2.5937,-3.0101,5.606
2.922716,-4.1564,-2.8943,-3.3355,6.065
2.930792,-4.2881,-3.1221,-3.6849,6.459
2.941701,-4.5027,-3.3921,-4.0273,6.928
2.949924,-4.6667,-3.6306,-4.2410,7.276
2.960635,-4.8215,-3.9359,-4.4792,7.668
2.970138,-4.8559,-4.1943,-4.6309,7.913
2.980397,-4.7021,-4.4134,-4.6372,7.943
2.990976,-4.3145,-4.5338,-4.5172,7.719
3.000716,-4.0262,-4.6221,-4.1589,7.407
3.009563,-3.7182,-4.7806,-3.8198,7.160
3.020632,-3.4483,-5.0462,-3.2562,6.925
3.029448,-3.3276,-5.2482,-2.8588,6.840
3.041213,-3.1680,-5.5758,-2.5949,6.918
3.049704,-2.9900,-5.9673,-2.5523,7.146
3.060954,-2.8321,-6.3809,-2.5011,7.416
3.069899,-2.7477,-6.7438,-2.3893,7.664
3.080676,-2.5885,-7.0978,-2.2875,7.894
3.092677,-2.3695,-7.1973,-2.1292,7.871
3.100716,-1.8621,-7.2345,-1.7496,7.672
3.110850,-1.2871,-7.0622,-1.5214,7.338
3.120572,-0.6917,-6.7399,-1.2088,6.882
3.129748,0.0026,-6.6291,-0.9524,6.697
3.141684,0.8379,-6.8417,-0.8293,6.942
3.149675,0.9745,-7.1599,-0.7791,7.268
3.160315,0.8245,-7.1947,-0.7008,7.276
3.169832,1.0673,-7.0157,-0.6315,7.124
3.180678,1.8982,-6.2721,-0.1609,6.555
3.191103,2.4441,-5.1376,0.2543,5.695
3.201374,2.4784,-3.9710,0.5755,4.716
3.210093,2.4862,-3.0225,0.8441,4.004
3.222256,2.6164,-1.9731,1.0217,3.433
3.231865,2.8090,-1.4598,1.4406,3.478
3.241257,3.0254,-1.0490,1.7191,3.634
3.250232,3.2333,-0.6402,1.7238,3.720
3.260883,3.8414,-0.1285,1.5069,4.128
3.270228,4.5719,0.3834,1.3301,4.777
3.281788,5.3704,0.7325,0.8495,5.486
3.293123,5.8693,1.2054,0.6075,6.023
3.301328,6.2800,1.6799,0.5124,6.521
3.310384,6.5048,2.1682,0.7941,6.903
3.322211,6.0735,2.7009,0.9446,6.714
3.330009,5.5260,3.0690,1.0449,6.407
3.342834,4.7378,3.3249,1.1773,5.907
3.349715,3.9647,3.5615,1.3108,5.488
3.360573,3.2400,3.9261,1.0973,5.207
3.369631,2.9364,4.2977,0.9069,5.283
3.381656,2.6171,4.8444,0.8907,5.578
3.390319,2.3403,5.3412,1.0093,5.918
3.401155,2.0293,5.6932,1.1073,6.145
3.410195,1.6941,5.7876,1.4597,6.205
3.420974,0.9476,5.7879,1.7746,6.128
3.430152,0.4098,5.9529,1.9149,6.267
3.441585,-0.0559,6.1295,1.9052,6.419
3.450026,-0.1904,6.3069,1.9015,6.590
3.460294,-0.3215,6.4190,1.9408,6.714
3.469848,-0.2816,6.4561,1.8986,6.735
3.480796,0.2244,6.6200,2.0916,6.946
3.493928,0.2534,6.8203,2.1539,7.157
3.501626,0.3253,6.7503,1.8450,7.005
3.509618,0.5074,6.6518,1.5671,6.853
3.520405,0.6284,6.6008,1.1735,6.734
3.529764,0.7127,6.5165,0.8188,6.606
3.541151,1.0162,6.3299,0.7221,6.451
3.549735,1.2659,6.2116,0.8729,6.399
3.560699,1.3994,5.7641,1.2323,6.058
3.569551,1.4655,5.0865,1.6068,5.532
3.583434,1.9238,4.3506,1.9738,5.150
3.591640,2.5140,3.8947,2.3725,5.207
3.600539,3.1888,3.2263,2.7066,5.282
3.611108,3.4306,2.6148,2.8443,5.167
3.622059,3.6853,1.9795,3.0203,5.160
3.629389,3.7475,1.7069,3.0170,5.105
3.642210,3.8931,1.7230,3.1609,5.302
3.649857,4.2696,1.9555,3.5358,5.878
3.660801,4.8356,2.3340,3.9670,6.676
3.669646,5.2229,2.9396,4.2286,7.335
3.680894,5.9183,3.6239,4.0026,8.011
3.689988,6.6201,3.6387,3.6092,8.372
3.700457,6.6257,3.2438,3.1740,8.031
3.711738,6.0927,3.0995,2.8019,7.388
3.720429,5.2990,3.0811,2.4843,6.614
3.729830,4.9967,3.1840,2.2385,6.334
3.741976,5.0395,3.2204,2.0622,6.326
3.749829,5.1436,3.2834,1.9052,6.393
3.760847,5.1292,3.3632,1.3231,6.275
3.770665,5.3133,3.4071,0.6002,6.340
3.780796,5.7889,3.1815,-0.1279,6.607
3.789722,6.0189,2.8216,-0.6267,6.677
3.800778,6.2346,2.1364,-0.9528,6.659
3.811224,6.2630,1.4643,-0.7208,6.472
3.820353,6.0045,0.7546,-0.2393,6.056
3.830993,5.7116,0.3042,0.0832,5.720
3.841363,5.3238,-0.1617,0.4630,5.346
3.849724,4.8482,-0.5674,0.9047,4.964
3.863350,4.2531,-0.7206,1.2529,4.492
3.869486,3.6628,-0.7013,1.2574,3.936
3.881404,2.8519,-0.5302,1.2829,3.172
3.897900,2.1391,-0.1858,1.3504,2.536
3.901794,1.4355,0.1831,1.3196,1.958
3.912971,0.8147,0.3321,1.2558,1.533
3.920222,0.1192,0.5797,1.2095,1.347
3.929418,-0.3416,0.7085,1.2558,1.482
3.941155,-0.9482,0.7994,1.1282,1.677
3.951036,-1.3518,0.7263,0.8459,1.752
3.961074,-1.7879,0.6326,0.4070,1.940
3.969605,-2.1692,0.5426,0.0822,2.238
3.981190,-2.5543,0.3449,-0.1998,2.585
3.989562,-2.8718,0.2031,-0.4694,2.917
4.000348,-3.1263,0.1144,-0.6917,3.204
4.014317,-3.2842,-0.0082,-0.6329,3.345
4.020683,-3.3292,-0.2330,-0.4733,3.371
4.029633,-3.3732,-0.6393,-0.2658,3.443
4.040792,-3.5422,-0.9704,-0.2785,3.683
4.049586,-3.6356,-1.3449,-0.2708,3.886
4.061569,-3.4857,-1.7305,-0.3720,3.909
4.069534,-3.3600,-1.9301,-0.5257,3.910
4.080452,-3.1425,-2.2703,-0.9426,3.990
4.089473,-2.9559,-2.6272,-1.1649,4.123
4.101307,-2.6738,-3.0578,-1.2890,4.262
4.113085,-2.6077,-3.4743,-1.2409,4.518
4.120913,-2.4440,-4.0628,-1.1611,4.881
4.131544,-2.3286,-4.6114,-0.9881,5.260
4.146495,-2.0337,-4.8472,-0.8399,5.323
4.150424,-1.8529,-5.1104,-0.8700,5.505
4.161252,-1.4804,-5.3902,-0.7665,5.642
4.169482,-1.2036,-5.4492,-0.5821,5.611
4.180851,-1.0244,-5.3926,-0.4698,5.509
4.189695,-0.9327,-5.3245,-0.2293,5.410
4.201570,-0.9182,-4.9531,0.1478,5.040
4.209459,-0.4892,-4.5995,0.2477,4.632
4.220249,0.1083,-4.6377,0.0938,4.640
4.229355,0.3946,-4.8643,-0.0127,4.880
4.240579,0.3027,-4.7941,-0.0506,4.804
4.250980,0.1304,-4.6094,-0.0380,4.611
4.262459,-0.2134,-4.3279,-0.0111,4.333
4.270132,-0.6623,-3.8825,0.2740,3.948
4.280662,-1.2931,-2.9922,0.7936,3.355
4.290095,-1.6208,-2.1226,1.2762,2.960
4.300605,-1.7314,-1.1870,1.8159,2.776
4.317764,-1.1058,-0.7033,1.9972,2.389
4.320783,-0.3004,-0.7520,2.0444,2.199
4.329674,0.0941,-0.7790,1.7714,1.937
4.341121,0.2632,-1.3770,1.2277,1.864
4.349729,0.1750,-2.0760,0.6824,2.192
4.360602,0.2749,-2.5197,0.1072,2.537
4.371386,0.2770,-2.6159,-0.3375,2.652
4.383034,0.2900,-2.5351,-0.8285,2.683
4.389872,0.4037,-2.2894,-0.9214,2.501
4.400826,0.4461,-1.7333,-0.8481,1.981
4.409767,0.5150,-1.2023,-0.6884,1.478
4.420732,0.5125,-0.3998,-0.3822,0.754
4.430681,0.5722,-0.2627,-0.3844,0.738
4.441583,0.3438,1.1525,-0.4246,1.275
4.449715,0.0797,1.7000,-0.5717,1.795
4.461114,-0.5185,2.1288,-0.8631,2.355
4.470760,-0.9657,2.4628,-0.9885,2.824
4.486032,-1.1993,2.8264,-1.0064,3.231
4.490906,-1.2674,3.1641,-0.9811,3.547
4.502962,-1.1557,3.6054,-0.9324,3.899
4.509691,-1.0685,4.0038,-0.9437,4.250
4.520916,-0.9018,4.2304,-0.9494,4.428
4.530489,-0.7675,4.4485,-1.0880,4.644
4.540751,-0.6390,4.6604,-1.3061,4.882
4.550010,-0.5474,4.7413,-1.3785,4.968
4.561550,-0.4228,4.7805,-1.3076,4.974
4.570339,-0.2535,4.6926,-1.1979,4.850
4.583449,0.0008,4.7049,-1.0535,4.821
4.589832,0.1800,4.4058,-1.1318,4.552
4.601226,0.4449,4.1018,-1.2216,4.303
4.610371,0.8452,4.1453,-1.1403,4.382
4.620604,1.7338,4.2919,-0.7664,4.692
4.632340,2.2741,4.3558,-0.2555,4.920
4.640638,2.6652,4.3004,0.1853,5.063
4.649870,3.0264,4.3565,0.3067,5.313
4.662261,3.2577,4.2584,0.5396,5.389
4.670862,3.4923,3.9744,0.7456,5.343
4.684052,3.8162,3.4927,1.0907,5.287
4.689750,4.0625,3.2237,1.4030,5.373
4.701354,4.3090,2.8434,1.6390,5.417
4.709915,4.5511,2.4882,1.6569,5.445
4.721328,4.7037,2.2361,1.7864,5.506
4.731334,4.7686,2.3063,1.8480,5.610
4.741030,4.8092,2.6435,1.9226,5.815
4.749541,4.9760,3.1706,2.0289,6.239
4.763729,5.2990,3.8763,2.1335,6.903
4.770246,5.8189,3.9700,1.9721,7.315
4.781145,6.4222,3.3180,1.7668,7.441
4.791180,6.2031,2.6741,1.7508,6.978
4.802415,5.5626,2.3865,1.7465,6.300
4.810888,4.9336,2.3430,1.7554,5.737
4.822768,4.4728,2.4736,1.7586,5.405
4.830955,4.2594,2.7839,1.6536,5.350
4.841624,4.2340,3.3799,1.7514,5.694
4.849746,4.5645,3.8218,1.9685,6.270
4.860683,5.1132,4.0483,1.9072,6.795
4.869606,5.4739,4.0444,1.6814,7.011
4.883168,5.5762,3.6217,1.3204,6.779
4.890376,5.4972,3.0451,1.1254,6.384
4.902110,5.3681,2.3644,1.1585,5.979
4.910347,5.4000,1.9369,1.2956,5.881
4.921379,5.5313,1.5237,1.5665,5.947
4.932247,5.5169,1.3384,1.6999,5.926
4.940267,5.4581,1.1024,1.8181,5.858
4.951055,5.3027,0.9520,1.7716,5.671
4.960593,4.8628,0.9422,1.6538,5.222
4.969954,4.3908,1.0250,1.5673,4.774
4.985549,3.9017,1.1232,1.5113,4.332
4.990523,3.4001,1.1476,1.4210,3.860
5.000713,2.7091,1.1635,1.3140,3.228
5.010348,1.9179,1.0842,1.4268,2.625
5.021259,0.9974,0.8459,1.2742,1.826
5.031494,0.3431,0.5661,0.9466,1.155
5.040692,-0.3719,0.3018,0.5902,0.760
5.049992,-0.9695,0.0077,0.4611,1.074
5.061833,-1.5963,-0.3471,0.3505,1.671
5.070352,-2.1000,-0.6003,0.1900,2.192
5.085082,-2.6188,-0.9312,-0.1270,2.782
5.091395,-3.0250,-1.2342,-0.4951,3.304
5.101022,-3.3491,-1.4323,-0.9127,3.755
5.109779,-3.4670,-1.7055,-1.0912,4.015
5.120730,-3.6213,-2.0603,-1.2063,4.338
5.132710,-3.7842,-2.3193,-1.1351,4.581
5.141142,-3.9678,-2.6471,-1.1388,4.904
5.150712,-4.0360,-2.9381,-1.1824,5.130
5.160764,-4.0820,-3.1244,-1.1762,5.273
5.170668,-4.1897,-3.2502,-1.1573,5.427
5.187443,-4.2653,-3.5760,-1.2955,5.715
5.191104,-4.3785,-3.8904,-1.3623,6.014
5.204637,-4.3522,-4.2878,-1.3898,6.266
5.210371,-4.3275,-4.5952,-1.3678,6.459
5.221886,-4.2652,-4.9586,-1.2116,6.652
5.232651,-4.1217,-5.2416,-1.1078,6.759
5.240945,-3.8398,-5.4884,-0.9414,6.764
5.250809,-3.5566,-5.8309,-0.9175,6.891
5.261842,-3.1168,-6.1523,-0.9162,6.957
5.275685,-2.9062,-6.3706,-0.7999,7.048
5.281182,-2.6159,-6.3780,-0.6766,6.927
5.290818,-2.2548,-6.4631,-0.5554,6.868
5.306355,-1.4418,-6.8369,-0.5875,7.012
5.310306,-0.8825,-7.2675,-0.7742,7.362
5.321110,-0.5788,-7.4326,-0.8575,7.504
5.330313,-0.3858,-6.9699,-0.7412,7.020
5.341241,0.2052,-6.4710,-0.3713,6.485
5.351088,0.5671,-6.0338,0.0230,6.060
5.361734,0.3494,-5.0556,0.5803,5.101
5.370356,-0.0721,-3.8373,1.1653,4.011
5.381664,-0.0400,-3.6402,1.1620,3.821
5.391224,-0.0667,-1.6487,1.9416,2.548
5.406061,0.1395,-1.2508,2.1427,2.485
5.409770,0.3646,-1.0426,2.2084,2.469
5.420676,0.7808,-0.9312,2.0035,2.343
5.430431,0.9013,-1.0094,1.6745,2.153
5.440710,1.0496,-1.1622,1.0573,1.890
5.449998,1.1625,-1.3591,0.3302,1.819
5.460685,1.1459,-1.4356,-0.3100,1.863
5.469697,1.2481,-1.2963,-0.5796,1.890
5.481390,1.3835,-1.0409,-0.9349,1.968
5.490048,1.3691,-0.5654,-1.2812,1.958
5.507320,1.0431,-0.1187,-1.4080,1.756
5.511062,0.8506,0.3660,-1.6095,1.857
5.520575,0.7325,0.7714,-1.5007,1.839
5.529655,0.5362,1.1563,-1.2290,1.771
5.540887,0.1997,1.6470,-0.7653,1.827
5.552583,-0.0948,1.9427,-0.4905,2.006
5.561021,-0.0915,2.3905,-0.2935,2.410
5.569833,-0.0416,2.9648,-0.0608,2.966
5.580835,0.0551,3.5788,0.0774,3.580
5.589922,0.1283,3.9583,0.0853,3.961
5.608377,0.0393,4.1896,-0.0263,4.190
5.609878,-0.1264,4.3465,-0.1885,4.352
5.620724,-0.2406,4.4190,-0.1921,4.430
5.632222,-0.2065,4.5676,-0.0268,4.572
5.640467,-0.0874,4.7531,0.1462,4.756
5.652428,0.2413,4.8870,0.1886,4.897
5.660956,0.8010,4.9854,0.2408,5.055
5.669643,1.0796,5.1438,0.2671,5.263
5.681036,1.2293,4.9688,0.1619,5.121
5.690931,1.4318,4.9721,-0.0042,5.174
5.706266,1.9336,5.0870,0.0219,5.442
5.710009,2.5926,5.3931,0.2711,5.990
5.720464,3.4154,5.7388,0.7582,6.721
5.729680,4.0152,5.9335,0.9902,7.233
5.740925,4.7262,5.9444,1.2337,7.694
5.753966,5.0262,5.6206,1.1864,7.633
5.761054,5.0769,5.0853,1.0194,7.258
5.770006,5.2149,4.5592,1.0658,7.008
5.780731,5.4447,3.8708,1.3665,6.819
5.789766,5.5294,3.3101,1.8069,6.693
5.805610,5.5949,3.2043,2.3241,6.854
5.811493,5.8637,3.1694,2.5142,7.124
5.823180,6.0965,3.4854,2.8612,7.583
5.829783,6.4382,3.9740,2.9640,8.126
5.840659,7.3021,4.0587,2.7603,8.798
5.850262,8.0344,3.4942,2.7000,9.168
5.860828,7.5492,2.2834,2.8000,8.369
5.870782,6.7818,1.8254,2.9379,7.613
5.881027,6.1873,1.4476,3.1528,7.094
5.889558,5.7176,1.2328,3.0339,6.589
5.906700,5.1976,1.7599,3.1436,6.324
5.909847,4.9516,2.6229,3.1917,6.449
5.925988,5.4002,3.5821,2.8248,7.069
5.930030,5.8491,4.0696,2.3014,7.488
5.941097,6.4470,4.1649,1.7807,7.879
5.950350,6.6031,3.8005,1.6345,7.792
5.960974,6.4582,3.1771,1.5257,7.357
5.970571,6.3638,2.6114,1.4246,7.025
5.980771,6.2723,1.8906,1.3707,6.693
5.989720,6.0936,1.3644,1.5102,6.425
6.005680,5.7132,1.0011,1.5979,6.016
6.009873,5.4010,0.6810,1.4571,5.635
6.021312,5.0106,0.2809,1.3375,5.194
6.030139,4.3260,0.1820,1.4512,4.567
6.040965,3.5364,0.1654,1.4244,3.816
6.053798,2.7240,0.0769,1.4008,3.064
6.060738,1.6335,-0.0463,1.2541,2.060
6.070068,0.7576,-0.1185,0.9831,1.247
6.080797,-0.2473,-0.1733,0.6344,0.703
6.089534,-1.0078,-0.2842,0.3803,1.114
6.107539,-1.8719,-0.4044,0.1052,1.918
6.111219,-2.4686,-0.5515,-0.3418,2.552
6.126153,-3.0037,-0.6062,-0.5476,3.113
6.130123,-3.3208,-0.7825,-0.6820,3.479
6.140787,-3.6365,-0.8567,-0.8022,3.821
6.149751,-3.9665,-0.8879,-0.9880,4.183
6.160704,-4.1317,-1.0415,-1.3266,4.463
6.171001,-4.1165,-1.1154,-1.4858,4.516
6.180641,-4.0120,-1.1029,-1.6955,4.493
6.189906,-3.8459,-1.2860,-1.9152,4.485
6.202232,-3.7041,-1.6043,-1.8820,4.454
6.210506,-3.5137,-1.8741,-1.6129,4.296
6.233275,-3.0425,-2.0986,-1.4129,3.957
6.234937,-2.4103,-2.3404,-1.0319,3.514
6.241591,-1.7124,-2.5586,-0.5386,3.126
6.249892,-1.3534,-2.7307,-0.5200,3.092
6.260820,-1.1840,-3.2822,-0.6902,3.557
6.272066,-1.3002,-3.7706,-0.9221,4.094
6.280979,-1.4642,-4.3441,-1.1358,4.723
6.290880,-1.5057,-4.9582,-1.1828,5.315
6.300832,-1.4757,-5.5648,-1.0494,5.852
6.309696,-1.4299,-5.9700,-0.8853,6.202
6.329626,-1.4278,-6.3880,-0.7300,6.586
6.331540,-1.4477,-6.4633,-0.5759,6.648
6.341106,-1.4597,-6.4145,-0.3307,6.587
6.349921,-1.5476,-6.2453,-0.4271,6.448
6.360649,-1.6032,-6.1814,-0.7903,6.435
6.374608,-1.1352,-6.5434,-1.1797,6.745
6.380467,-1.1471,-6.9283,-1.6090,7.205
6.391034,-1.4824,-6.8842,-1.8012,7.269
6.400587,-1.6542,-6.4235,-1.6918,6.845
6.409456,-1.5070,-5.7304,-1.2653,6.059
6.430752,-1.4991,-4.9248,-0.6606,5.190
6.432032,-1.7618,-4.1650,-0.2746,4.531
6.441689,-1.5243,-2.9724,0.0323,3.341
6.450136,-0.9689,-2.0577,0.3436,2.300
6.461596,-0.3438,-1.5095,0.5378,1.639
6.472423,0.1195,-1.3699,0.3954,1.431
6.481409,0.6258,-1.3709,-0.2642,1.530
6.489534,0.8698,-1.4714,-0.9203,1.941
6.501983,0.9645,-1.7151,-1.6981,2.599
6.510320,1.0787,-1.9088,-2.1009,3.037
