time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
52.269480,2.4473,-0.1306,0.0748,2.452
52.275708,2.2251,0.2014,-0.1330,2.238
52.287475,1.1459,1.5213,0.6712,2.019
52.296913,0.8772,2.2821,1.3454,2.791
52.307681,1.1504,2.4895,2.4395,3.670
52.316006,2.3312,2.1181,2.8885,4.274
52.327598,4.6245,1.3656,2.7278,5.540
52.340961,5.8761,0.6034,2.4297,6.387
52.373684,5.9727,-0.2738,2.0791,6.330
52.375612,5.1591,-0.7286,2.3495,5.716
52.376711,3.3965,-2.1345,3.8822,5.582
52.377907,2.0007,-3.3491,5.2487,6.540
52.387287,1.6253,-3.9675,5.9959,7.371
52.398087,2.1637,-3.7986,5.4341,6.974
52.407320,3.3170,-3.3673,4.8036,6.739
52.415984,3.8143,-3.8803,4.7372,7.214
52.438007,4.2883,-5.4377,5.2720,8.704
52.439452,4.2553,-5.9603,6.0062,9.471
52.471883,3.3522,-5.1672,7.2559,9.518
52.473438,2.3453,-4.0907,8.1154,9.386
52.474175,1.7674,-3.4659,8.1921,9.069
52.475666,1.1656,-4.0777,7.1734,8.333
52.487387,1.3132,-5.1354,6.2397,8.187
52.497495,2.3530,-5.2980,4.5951,7.397
52.507372,3.8165,-4.4504,0.6135,5.895
52.516557,4.4298,-5.1481,-3.2355,7.523
52.528209,5.3303,-8.0290,-8.1343,12.611
52.540160,2.1913,-10.4874,-10.8090,15.219
52.572314,-5.2173,-9.5301,-6.9887,12.918
52.573770,-9.1313,-8.9210,-1.2942,12.831
52.574511,-13.1923,-10.4253,2.8443,17.053
52.577191,-11.6793,-9.3434,3.0701,15.269
52.587288,-6.9036,-6.3101,1.1633,9.425
52.599803,-4.8257,-6.3919,-0.6475,8.035
52.608005,-1.6963,-6.7248,-0.5755,6.959
52.617186,0.0947,-6.7689,-0.9744,6.839
52.627990,0.9887,-5.3901,-2.0899,5.865
52.639254,1.0211,-3.4505,-3.2269,4.833
52.672976,1.7778,-1.3414,-3.7966,4.402
52.674817,0.9009,-0.6515,-3.8110,3.970
52.675632,0.8034,-0.4558,-4.2233,4.323
52.676403,0.9667,0.0084,-4.6618,4.761
52.687538,1.1203,1.6749,-4.8750,5.275
52.699697,1.7518,3.2508,-5.5231,6.644
52.707579,0.7197,5.0734,-6.2445,8.078
52.716313,0.9487,6.4372,-6.6520,9.305
52.728032,1.2165,8.5175,-6.9359,11.051
52.738857,1.1635,9.7105,-7.1124,12.093
52.772383,1.5795,10.8812,-7.1281,13.104
52.774281,1.8473,11.1533,-7.1959,13.401
52.775323,2.4129,10.9109,-7.4266,13.417
52.776074,2.9040,10.1612,-7.6878,13.069
52.788874,3.5870,9.6253,-7.6941,12.834
52.795984,3.8611,9.6308,-7.5585,12.837
52.807617,3.7078,9.7484,-7.2892,12.724
52.821624,3.3429,9.0430,-6.7115,11.747
52.827493,2.5439,6.3854,-4.7003,8.327
52.854913,2.5665,6.4563,-4.5272,8.293
52.856790,0.9737,4.3259,-0.1961,4.438
52.857871,0.1207,2.3691,2.4133,3.384
52.867469,-1.9067,-2.8726,7.0779,7.873
52.876142,-5.3392,-8.5779,11.7635,15.507
52.888284,-6.4037,-19.3305,18.6557,27.617
52.895782,-7.7895,-26.2427,19.4513,33.581
52.907989,-6.0275,-16.5671,11.2602,20.919
52.920711,-3.2195,-6.9460,8.1431,11.177
52.927955,-1.6788,1.8802,5.7453,6.274
52.952945,-0.4577,6.5636,2.6499,7.093
52.955013,0.0069,10.6422,-3.0157,11.061
52.955974,-0.4829,11.3106,-4.3692,12.135
52.969517,-3.2798,7.9705,-4.3044,9.634
52.975893,-5.8071,0.9994,-4.9751,7.712
52.987579,-7.2069,-5.3953,-8.2469,12.209
53.001203,-7.1246,-7.7330,-4.4795,11.429
53.007539,-7.4472,-12.4778,-1.8076,14.643
53.016154,-10.4019,-14.0147,2.0504,17.573
53.027358,-6.0228,-11.6682,4.0224,13.733
53.036215,-1.4841,-4.4177,-11.5432,12.448
53.047304,5.0132,7.6863,-20.1847,22.173
53.063468,0.9008,8.2810,-9.4410,12.590
53.067324,4.9198,8.4005,0.8474,9.772
53.075705,9.6890,5.4842,-3.3601,11.629
53.088664,14.0681,-0.8813,-9.3869,16.935
53.095852,12.9878,-3.7475,-9.4166,16.474
53.107309,7.9497,-5.9360,-6.7739,12.013
53.120839,4.7864,-7.4622,-4.0638,9.752
53.127312,1.5626,-9.7001,-0.6942,9.850
53.149647,0.1954,-9.9830,1.0238,10.037
53.151302,-0.4400,-6.9111,3.2984,7.671
53.155550,-1.6503,-3.8762,4.3306,6.042
53.168051,-2.7181,1.5581,1.1274,3.330
53.175740,-3.0974,4.9339,-1.1584,5.940
53.187460,-2.9337,7.5510,-3.5927,8.862
53.195931,-1.9625,7.3403,-4.2094,8.686
53.207457,-1.0004,5.9367,-1.9463,6.327
53.223520,-0.5311,5.0980,0.0231,5.126
53.227736,-0.6464,3.4839,1.2469,3.756
53.254172,-0.3638,2.4014,1.7270,2.980
53.256269,0.6982,1.0167,1.2720,1.772
53.257220,1.8212,0.2822,0.8791,2.042
53.269458,2.7689,-0.1707,0.4343,2.808
53.275822,2.8262,0.2204,0.2046,2.842
53.287611,1.7358,1.4646,0.5116,2.328
53.296002,0.6547,2.2285,0.9277,2.501
53.307132,0.3558,2.6349,1.4679,3.037
53.320960,1.3437,2.4836,2.3270,3.659
53.327868,3.6085,1.7698,3.0069,5.019
53.351858,4.8015,1.1899,3.1663,5.873
53.353326,5.1582,0.5215,3.8020,6.429
53.356069,4.7285,-0.2221,4.3302,6.416
53.368856,3.5502,-1.6596,5.0836,6.419
53.375883,2.7104,-3.0961,5.5503,6.909
53.390280,1.9344,-4.2393,5.2233,7.000
53.395605,2.2675,-4.1250,4.5489,6.546
53.407513,3.6285,-4.2829,4.5528,7.228
53.422666,4.6551,-4.4665,5.2205,8.299
53.428007,5.0836,-5.2049,5.8909,9.361
53.453694,4.8232,-5.5099,6.1975,9.593
53.455764,3.1544,-4.8708,6.5058,8.718
53.456830,1.6361,-3.9008,6.8791,8.076
53.467820,0.5560,-3.1574,6.4377,7.192
53.475945,0.2491,-3.0225,5.4935,6.275
53.487832,0.1806,-4.1743,3.8651,5.692
53.495800,0.2477,-4.6420,2.4527,5.256
53.507295,1.3560,-5.3181,-1.1185,5.601
53.523514,3.2428,-6.3292,-5.2318,8.829
53.528635,3.8372,-8.6711,-7.4426,12.054
53.555513,0.4405,-9.3981,-6.2114,11.274
53.557460,-2.8308,-7.8974,-2.8936,8.874
53.558512,-3.9596,-7.9558,-0.7404,8.917
53.568788,-6.0176,-9.2767,1.0869,11.111
53.575758,-7.8660,-9.9151,0.7070,12.676
53.587254,-8.3151,-8.5926,-0.1907,11.959
53.595508,-7.2290,-7.0699,-1.6168,10.240
53.607440,-4.4520,-5.3995,-2.7885,7.533
53.616366,-2.8236,-4.4512,-1.8050,5.572
53.628385,-0.4709,-2.9326,-1.2437,3.220
53.657554,0.4851,-2.4570,-2.0821,3.257
53.659140,1.1949,-2.7548,-3.7597,4.812
53.659832,0.9570,-2.2791,-4.3975,5.045
53.669733,1.0625,-0.6345,-4.6719,4.833
53.676138,0.2937,0.7335,-5.1811,5.241
53.687472,1.9555,2.3431,-4.9869,5.847
53.695504,1.7872,3.5078,-5.6329,6.872
53.707347,1.7109,5.3569,-6.2999,8.445
53.715847,1.7244,6.8414,-6.7486,9.763
53.727352,1.4248,8.3454,-6.4575,10.648
53.754191,0.9795,9.0814,-6.0601,10.962
53.756687,0.6794,10.1746,-6.0735,11.869
53.757350,0.6412,10.5532,-6.1283,12.220
53.769579,1.0339,10.4068,-6.3484,12.234
53.775955,1.5888,10.1539,-6.6160,12.223
53.788084,2.3113,9.7958,-6.7938,12.143
53.795785,2.6408,9.4813,-6.7128,11.913
53.807624,2.6192,9.5252,-6.4721,11.810
53.815695,1.9269,9.3962,-6.0804,11.357
53.827187,1.1598,7.3529,-4.7940,8.854
53.857583,1.2782,5.8623,-3.2864,6.841
53.859789,0.4736,4.3206,-1.2133,4.513
53.860692,0.2491,2.8646,0.7515,2.972
53.867383,-1.1735,-2.2752,4.9208,5.547
53.875889,-3.4784,-7.0628,9.4675,12.313
53.888226,-5.4863,-18.1545,17.3850,25.728
53.896859,-6.1006,-24.3636,19.5392,31.821
53.907704,-6.4394,-17.5637,14.5954,23.727
53.915376,-4.0676,-7.1964,11.2133,13.931
53.929100,-1.4098,1.1675,7.4816,7.702
53.955775,-0.0369,4.2701,4.9036,6.502
53.957296,-0.1455,8.4321,-0.3923,8.442
53.958131,-2.2712,9.2624,-2.9767,9.991
53.969375,-5.5457,4.0773,-4.6993,8.334
53.976004,-5.7855,-0.6603,-7.9707,9.871
53.988546,-4.6134,-3.6318,-8.6161,10.426
53.995542,-4.1322,-6.2192,-4.8986,8.930
54.007433,-4.9106,-8.2931,-3.0791,10.118
54.015653,-6.5136,-8.9169,-0.4461,11.052
54.027219,-5.2484,-8.0845,-0.2756,9.643
54.059010,-2.6801,-2.9468,-11.4891,12.160
54.060710,1.6690,4.1681,-15.4984,16.136
54.061431,0.1925,5.2606,-6.4822,8.350
54.067747,5.5291,4.8542,0.1326,7.359
54.075959,9.9615,1.4505,-8.8697,13.417
54.087594,11.0806,-2.8684,-9.3981,14.810
54.096634,10.1752,-4.1507,-8.4418,13.857
54.108914,6.7866,-4.5710,-5.6276,9.931
54.115853,4.0867,-5.6640,-2.6749,7.479
54.127421,0.1591,-8.0249,1.1781,8.112
54.156599,-1.8001,-7.7172,3.0179,8.480
54.158378,-1.0368,-3.3881,2.8164,4.526
54.159310,-0.9696,-0.1076,1.2565,1.591
54.167635,-0.9231,3.4606,-1.9236,4.065
54.175735,-2.1767,4.7446,-3.1543,6.099
54.188450,-2.2903,5.8882,-3.3752,7.163
54.196921,-1.9150,5.6703,-2.7406,6.583
54.207828,-1.4110,4.7178,-1.8473,5.259
54.215590,-1.0805,3.4608,-0.6341,3.681
54.227380,-0.5808,2.2844,0.6305,2.440
54.235620,-0.0588,2.0010,1.2776,2.375
54.258835,0.6877,1.2478,1.5588,2.112
54.260227,1.3645,0.8503,1.5432,2.229
54.267206,2.1206,0.7770,0.5461,2.324
54.275950,1.6347,0.9685,0.0927,1.902
54.289464,0.5568,1.6317,0.5375,1.806
54.295541,0.0382,2.1440,1.3508,2.534
54.307220,0.4699,2.5436,1.9780,3.256
54.317050,1.7246,2.2884,2.2760,3.659
54.328446,4.3505,1.7135,1.9005,5.047
54.358191,4.4535,1.6544,2.0157,5.161
54.359998,6.1586,0.5229,2.1991,6.560
54.360665,5.7790,0.2024,2.4413,6.277
54.367109,4.6611,-0.5870,2.9779,5.562
54.376939,3.5194,-1.4827,4.0482,5.565
54.387498,1.5700,-3.3320,5.7071,6.792
54.395556,1.2593,-4.2802,6.2856,7.708
54.407504,1.8565,-4.5989,5.5575,7.449
54.415514,3.0352,-4.5283,5.0381,7.423
54.430400,4.0965,-5.0703,4.7961,8.093
54.440394,4.4735,-5.5534,5.3040,8.887
54.460860,4.1496,-5.6629,6.5486,9.601
54.463220,3.2580,-4.9558,7.4596,9.530
54.468420,1.6581,-4.1233,8.0597,9.204
54.475628,0.8841,-3.8750,7.6389,8.611
54.490588,0.3789,-4.6154,6.0372,7.609
54.496335,1.0184,-5.2130,4.0922,6.705
54.508272,2.6667,-5.7395,-0.0189,6.329
54.515537,3.9847,-6.1622,-3.3824,8.080
54.528086,5.9059,-7.6849,-7.1046,12.017
54.536328,3.8919,-9.7321,-8.3217,13.383
54.549224,-2.7289,-8.8407,-5.1522,10.590
54.586515,-5.6428,-7.7806,-1.1125,9.676
54.587997,-7.2695,-8.8499,3.0756,11.859
54.589170,-8.5741,-9.8905,3.0887,13.449
54.592111,-9.0846,-9.3829,0.5596,13.072
54.595761,-7.3801,-7.7506,-1.6521,10.829
54.607467,-4.6361,-6.8351,-4.0837,9.213
54.615758,-3.1178,-6.4567,-2.7670,7.685
54.629380,-1.5636,-5.2273,-0.7129,5.503
54.636354,-1.7045,-3.9335,-1.0452,4.413
54.660449,-0.3451,-2.4187,-3.1559,3.991
54.662743,0.1850,-1.5535,-4.4046,4.674
54.667733,0.3497,-0.6358,-5.4046,5.453
54.675739,0.3568,-0.0207,-5.4246,5.436
54.687377,2.3367,1.3914,-4.4406,5.207
54.696107,2.8988,2.7191,-5.4173,6.719
54.708521,2.4624,5.7707,-6.5571,9.075
54.716112,2.0710,6.7807,-6.9119,9.902
54.729630,1.7523,8.2939,-7.0842,11.047
54.736965,1.3030,9.6049,-7.2118,12.082
54.765391,0.6267,10.7971,-7.0192,12.893
54.767311,0.3966,10.9384,-6.9922,12.988
54.769068,0.8680,10.5599,-7.1562,12.786
54.775853,1.4418,10.0004,-7.2776,12.452
54.789780,2.2821,8.9614,-7.5882,11.962
54.796366,2.8198,8.7427,-7.4843,11.849
54.808886,3.0355,9.1841,-7.1229,12.012
54.815837,2.5547,9.7273,-6.7443,12.109
54.831422,1.6023,8.2544,-6.1470,10.416
54.836520,1.3482,6.7742,-4.8520,8.441
54.861812,1.0696,5.6315,-2.0555,6.090
54.863249,0.6044,4.2684,0.0129,4.311
54.867428,0.7738,0.7992,3.9158,4.071
54.875716,-0.9407,-3.2198,5.9421,6.824
54.888282,-5.6193,-10.4507,10.7970,16.043
54.895614,-6.5346,-17.9691,16.2011,25.061
54.907955,-7.1479,-24.3898,16.0364,30.052
54.917107,-6.1761,-17.1043,12.3857,22.002
54.929672,-3.6394,-3.8287,7.7645,9.391
54.937858,-2.7498,1.0955,6.0376,6.724
54.960227,-1.0594,5.3278,2.9913,6.201
54.961813,0.0305,7.9166,-0.6978,7.947
54.967446,1.0137,9.4363,-3.0500,9.969
54.977029,1.8210,8.8226,-1.9848,9.225
54.987392,-0.7553,5.8664,-1.4767,6.096
54.995885,-4.1281,0.1028,-1.1717,4.292
55.010382,-5.6971,-5.9669,-4.3926,9.346
55.015742,-5.8484,-7.5855,-7.1657,11.962
55.027216,-4.3291,-10.5579,-4.8503,12.399
55.035885,-4.2293,-12.1541,-1.3160,12.936
55.047292,-4.5416,-13.1289,2.5599,14.126
55.055916,-2.5664,-9.5280,-1.3990,9.966
55.078329,1.5118,3.2267,-16.1388,16.527
55.080615,1.4188,7.2227,-15.5486,17.203
55.087507,-0.3161,7.9846,-6.0767,10.039
55.096934,2.8187,7.5275,-3.0570,8.600
55.109463,6.6588,4.2263,-5.2809,9.492
55.115746,8.9365,0.7697,-7.9302,11.973
55.131010,6.6495,-4.1773,-8.6470,11.681
55.135458,4.9360,-6.6143,-6.9147,10.767
55.164640,2.0699,-9.2102,-2.2443,9.703
55.166822,0.5198,-9.9938,1.3209,10.094
55.167931,0.1293,-7.2963,2.6611,7.768
55.176545,-0.0369,-3.5699,1.3862,3.830
55.187561,-0.6263,1.2311,-0.8207,1.607
55.195770,-2.0045,3.7921,-1.3106,4.485
55.208546,-2.0581,5.9723,-1.9341,6.606
55.215853,-1.4142,6.8203,-2.6747,7.461
55.227454,-1.4283,6.4175,-2.5339,7.046
55.235636,-1.3451,5.4109,-0.5441,5.602
55.249133,-1.6030,3.7114,1.4845,4.307
55.255696,-0.8834,2.4886,1.2336,2.915
55.279848,1.0583,0.6772,0.4832,1.346
55.282041,2.5951,-0.6801,0.4440,2.719
55.287411,3.8365,-1.2854,0.4752,4.074
55.295945,3.3792,-0.5021,1.0553,3.576
55.310028,1.8618,1.0870,2.5323,3.326
55.315808,0.8456,2.0436,3.1515,3.850
55.327830,1.1214,2.4154,2.8961,3.934
55.335970,2.6892,1.9824,2.2314,4.018
55.350631,4.8102,0.9119,1.8204,5.223
55.356181,5.5970,0.2973,2.3271,6.069
55.383688,5.7422,0.0122,3.0431,6.499
55.385668,5.2798,-0.4085,3.7371,6.481
55.387745,4.0192,-1.0938,4.6795,6.265
55.397557,4.0785,-1.1389,4.7717,6.380
55.408016,1.3231,-3.8387,6.0893,7.319
55.415693,2.1027,-3.7990,5.3764,6.911
55.433265,3.7424,-4.0270,4.5714,7.150
55.435859,4.8291,-4.4338,4.4798,7.940
55.465239,5.2422,-5.5898,5.2643,9.297
55.467359,5.0208,-5.7818,5.9969,9.726
55.468276,4.0310,-5.0517,6.6989,9.308
55.477162,2.8114,-4.2196,7.1462,8.762
55.487468,0.1725,-3.5631,7.5755,8.373
55.495684,-1.0471,-3.7674,7.2161,8.207
55.509353,-0.9047,-3.9180,4.5920,6.104
55.517330,0.5170,-3.6152,1.2521,3.861
55.528490,0.5147,-3.5796,0.9316,3.734
55.535724,5.7483,-5.9069,-7.8910,11.411
55.548625,5.0672,-8.5749,-9.2705,13.607
55.555640,-0.4266,-9.7659,-7.1388,12.104
55.578188,-7.1058,-8.1938,-0.4388,10.855
55.580589,-8.4630,-8.5991,3.0813,12.452
55.587583,-9.5173,-9.5528,2.9812,13.810
55.595628,-8.4119,-8.4484,1.1115,11.974
55.607721,-6.5431,-6.4614,-1.1186,9.264
55.615672,-5.0961,-5.9874,-3.2904,8.523
55.633182,-2.9727,-5.3603,-4.3018,7.488
55.638084,-1.3319,-4.8128,-2.9430,5.796
55.662331,0.0003,-3.8875,-1.2964,4.098
55.664236,0.7538,-3.2136,-1.6956,3.711
55.667689,1.8581,-2.1497,-2.6535,3.888
55.675990,1.8582,-2.0956,-3.2738,4.308
55.687445,1.3305,-0.6735,-5.1326,5.345
55.696112,1.5789,0.7957,-5.1292,5.425
55.707247,2.3764,2.0099,-5.0013,5.891
55.715633,1.8468,3.3405,-5.6454,6.815
55.734944,2.0348,5.9968,-6.3808,8.990
55.737136,1.4989,7.5198,-6.6813,10.170
55.764948,1.0522,9.2226,-5.9602,11.031
55.766674,0.7182,10.1725,-5.8933,11.778
55.767914,0.3853,11.2754,-5.6008,12.596
55.776692,0.7004,11.2675,-5.6580,12.628
55.788366,1.2842,10.5131,-6.2516,12.299
55.795954,1.9710,9.6175,-6.6519,11.859
55.807514,2.8757,9.1720,-6.9914,11.886
55.815929,3.1824,9.0519,-6.9724,11.861
55.834242,2.9922,8.5527,-6.7564,11.303
55.835985,2.4005,7.7932,-6.3025,10.306
55.864676,1.2048,6.2858,-4.9729,8.105
55.867876,0.9231,5.2055,-3.5157,6.349
55.868641,-0.1378,3.4920,-1.4075,3.768
55.879108,-1.0859,1.8040,0.7778,2.245
55.887534,-3.3629,-1.9473,4.6412,6.053
55.895668,-6.2423,-6.3102,9.1897,12.776
55.908385,-8.4917,-17.2190,16.1840,25.110
55.915778,-7.5693,-24.6716,19.5121,32.353
55.935102,-5.2059,-19.8379,14.9251,25.365
55.937010,-3.4021,-9.6710,9.9974,14.320
55.965454,-0.9273,-0.5551,5.7199,5.821
55.967563,-0.2514,3.0596,2.8758,4.206
55.969131,0.1856,7.3088,-1.8702,7.547
55.975513,0.0094,10.0636,-3.8798,10.786
55.987278,-1.6582,8.6790,-2.9330,9.310
55.997065,-4.6433,3.7240,-1.2259,6.077
56.007599,-6.8740,-4.3681,-1.2219,8.236
56.016180,-7.6302,-8.6063,-1.5462,11.605
56.033736,-3.2615,-14.7664,0.8204,15.145
56.035684,3.7484,-15.4723,-4.3358,16.500
56.066331,0.9287,-6.2550,-6.1644,8.831
56.068671,-2.0088,2.0108,-4.3220,5.173
56.069305,-4.2646,9.1289,-14.0384,17.280
56.075592,-3.8625,12.5448,-17.6742,22.015
56.087601,-6.7620,10.1520,-7.6427,14.394
56.096434,-7.0482,8.4278,5.8960,12.469
56.107386,6.0040,4.3211,0.1691,7.399
56.115477,11.8707,-3.5412,-16.6114,20.722
56.137573,11.9191,-3.5270,-16.5248,20.678
56.139400,9.5697,-11.1664,-7.7997,16.646
56.169774,6.3057,-10.9471,-2.7244,12.924
56.172043,5.1372,-10.5228,1.3758,11.790
56.173111,3.0128,-9.1711,4.5038,10.652
56.176793,1.5792,-5.2223,1.7345,5.725
56.187481,1.0532,0.4779,-1.4315,1.840
56.196830,0.1084,3.0467,-2.7010,4.073
56.209305,-1.3334,4.5760,-3.0632,5.666
56.215589,-1.8337,5.2399,-1.2400,5.688
56.227407,-2.3223,5.5478,0.0718,6.015
56.236697,-2.7035,5.6575,-0.0221,6.270
56.265221,-2.7848,5.6971,-0.7651,6.387
56.267235,-3.1306,4.6346,-0.5444,5.619
56.267999,-0.8958,3.7841,-0.9178,3.996
56.275599,0.6758,2.7623,-0.8437,2.966
56.287567,1.7857,1.3187,-0.3067,2.241
56.296761,2.4248,0.6959,-0.0487,2.523
56.308234,2.2539,0.7266,-0.7271,2.477
56.316140,1.3245,1.2521,-0.9318,2.047
56.337673,0.5154,2.1530,0.0176,2.214
56.339124,-0.0432,2.8196,1.3533,3.128
56.369187,0.0283,2.8987,2.3145,3.709
56.370923,1.1604,2.4062,2.8353,3.896
56.371465,2.7890,0.6782,3.3393,4.403
56.375608,3.3520,-0.9564,3.7608,5.128
56.387585,3.0772,-2.9597,4.2815,6.046
56.397776,2.4707,-3.6788,4.3020,6.176
56.407499,2.1212,-3.8443,3.7281,5.760
56.415491,2.4777,-3.5427,3.5070,5.567
56.427237,3.6808,-3.5005,3.4979,6.167
56.437013,4.7266,-3.7780,3.8691,7.182
56.471122,5.9717,-4.7553,5.2737,9.278
56.472701,6.1992,-5.4923,6.4449,10.494
56.473622,4.9109,-5.8412,7.9658,11.031
56.475900,3.5549,-5.3895,7.9880,10.271
56.487784,2.0050,-4.8448,6.7044,8.511
56.500495,1.2448,-5.0217,5.8276,7.793
56.507806,0.5009,-5.7964,5.5163,8.017
56.515579,0.1708,-6.3327,5.0370,8.093
56.527429,0.8666,-6.0104,3.3068,6.915
56.536322,2.4052,-5.0168,0.4796,5.584
56.564098,3.8788,-4.8382,-3.7701,7.257
56.565819,3.2837,-5.5952,-5.8779,8.754
56.567520,-0.9705,-6.9206,-6.3018,9.410
56.575962,-3.7083,-6.8999,-4.9947,9.290
56.587935,-5.6797,-7.7315,-0.5712,9.610
56.599482,-7.8244,-9.1772,2.0463,12.232
56.607458,-10.9208,-10.5259,2.2826,15.338
56.615957,-9.5627,-8.3407,1.2467,12.750
56.627105,-6.1100,-5.7734,-1.4003,8.522
56.637861,-4.2643,-5.2263,-3.1459,7.443
56.669893,-2.0881,-4.9711,-2.8593,6.103
56.671624,-0.5106,-4.1857,-1.9352,4.640
56.672381,0.4703,-3.0501,-1.8673,3.607
56.675874,0.9061,-2.0837,-2.3675,3.281
56.691476,0.9006,-0.5593,-3.3321,3.497
56.697714,0.8659,0.8280,-3.8170,4.001
56.707453,0.3901,2.1170,-4.9968,5.441
56.721656,1.0911,3.2331,-5.0275,6.076
56.727494,2.9527,4.1660,-5.9402,7.833
56.752885,2.6183,4.9042,-6.3873,8.468
56.754952,2.6687,6.3267,-6.4352,9.411
56.755894,2.5673,7.7257,-6.4724,10.400
56.767304,1.6685,9.1561,-6.5618,11.388
56.775920,1.3743,9.7510,-6.6678,11.892
56.787211,1.2022,10.0850,-7.0138,12.343
56.795736,1.2509,9.9658,-7.3079,12.421
56.808053,1.9388,9.5629,-7.7562,12.465
56.821092,2.5448,9.3017,-7.8700,12.447
56.829118,3.0291,8.9126,-7.6331,12.119
56.849217,3.1516,8.5239,-7.2268,11.611
56.850859,2.7757,8.1463,-6.7539,10.940
56.855350,2.2871,7.0470,-6.1846,9.651
56.868122,1.5638,4.4205,-4.1591,6.268
56.875503,1.1899,3.1451,-2.2653,4.055
56.887319,0.1072,1.7188,0.9731,1.978
56.895542,-0.7309,-0.9319,3.8536,4.031
56.907159,-3.6438,-6.6819,8.1583,11.157
56.921026,-5.6035,-12.6487,12.7296,18.800
56.928617,-4.5193,-22.3315,18.0953,29.096
56.950851,-4.8172,-22.0859,15.6822,27.512
56.952720,-4.1569,-9.5969,10.4770,14.804
56.955889,-3.2878,-1.5024,8.2801,9.035
56.967522,-2.4488,3.1726,6.4281,7.575
56.975404,-2.7121,5.4106,2.7102,6.631
56.987686,-3.3112,8.0246,-3.8112,9.481
56.995631,-4.6743,8.1530,-5.7721,11.029
57.007176,-7.1491,0.9103,-3.5533,8.035
57.022002,-8.2574,-3.8218,-4.4750,10.140
57.028031,-7.2911,-5.9942,-5.9891,11.179
57.051341,-5.9025,-8.8721,-3.9629,11.369
57.052969,-2.0258,-12.3478,0.4101,12.520
57.056043,-1.7353,-11.8986,1.2402,12.088
57.068933,0.4848,-1.4571,-3.5793,3.895
57.076259,0.8249,5.1170,-9.8830,11.160
57.087670,1.4390,9.9179,-16.3960,19.216
57.096517,0.7589,9.0738,-10.0294,13.546
57.108879,3.1167,6.7353,0.8487,7.470
57.120886,8.7767,3.2960,-3.1820,9.900
57.127546,12.2211,-4.3517,-10.4597,16.664
57.154023,10.7321,-7.6256,-10.3811,16.766
57.156107,6.9043,-8.9175,-6.1541,12.848
57.156828,4.1883,-9.5234,-2.6093,10.726
57.169055,1.8913,-9.5199,1.1072,9.769
57.175834,1.1644,-7.3454,1.9477,7.688
57.187828,-0.1245,-3.1577,1.1557,3.365
57.196111,-1.7902,0.2608,0.3514,1.843
57.207632,-3.1540,4.4218,-0.9955,5.522
57.222365,-3.8794,6.0627,-1.4800,7.348
57.228992,-4.1521,7.0014,-2.0700,8.399
57.251208,-3.1532,7.3516,-2.3941,8.350
57.252554,-2.0781,5.5447,-1.9871,6.246
57.256239,-0.9898,4.3092,-0.6803,4.473
57.269017,-0.4232,2.7873,0.4123,2.849
57.275680,0.0805,1.8401,0.8489,2.028
57.287894,1.6335,0.7487,0.7454,1.945
57.296390,2.2503,0.0935,0.8535,2.408
57.307256,2.3902,-0.1019,0.4490,2.434
57.323942,1.7706,0.6316,0.0896,1.882
57.327760,0.5477,1.7099,0.3663,1.832
57.357524,0.3422,2.1559,1.4333,2.611
57.359231,1.1263,1.9811,2.4668,3.358
57.360186,2.9279,1.6989,2.5649,4.247
57.367867,5.6873,0.9992,1.9330,6.089
57.377269,6.3528,0.4875,1.9520,6.664
57.387424,6.1242,-0.4982,2.4766,6.625
57.395799,5.2643,-1.2593,2.8582,6.121
57.407765,3.2858,-2.6561,3.6161,5.561
57.415475,1.7993,-3.5517,4.4625,5.980
57.427293,0.8354,-4.2510,5.2159,6.780
57.458161,1.4072,-3.8414,5.1008,6.539
57.459961,2.9431,-3.4512,5.1090,6.832
57.460849,3.5685,-4.0185,5.5901,7.754
57.469629,3.8732,-6.0310,6.2075,9.482
57.475992,4.3137,-6.8121,6.0356,10.072
57.487276,3.9774,-5.8656,6.6423,9.713
57.497305,2.6906,-4.1525,8.2396,9.611
57.507212,-0.3484,-1.1397,10.0543,10.125
57.516430,-1.5791,-0.1889,8.5072,8.655
57.527656,-1.8495,-0.7658,5.1734,5.547
57.558135,-0.8101,-1.6399,2.1334,2.810
57.559827,2.7277,-2.4085,-4.0468,5.442
57.560651,6.1235,-3.9299,-8.3418,11.069
57.569181,8.8440,-8.2625,-9.8138,15.582
57.575686,6.9421,-12.6749,-8.3334,16.682
57.587668,-2.0921,-16.2787,-2.0349,16.538
57.595389,-6.2163,-15.0868,2.5239,16.511
57.607120,-6.8641,-13.1501,4.4264,15.480
57.624988,-5.4765,-9.7640,2.1206,11.394
57.627294,-5.0078,-5.7003,-1.6721,7.770
57.654315,-5.8941,-5.5425,-3.8327,8.953
57.655863,-5.2909,-6.2277,-5.1515,9.660
57.656758,-3.3966,-5.5232,-3.3293,7.289
57.668238,-1.0433,-3.5151,-0.9752,3.794
57.675673,0.5548,-2.2888,-1.3249,2.702
57.687276,2.3638,-1.4544,-1.9912,3.416
57.695751,2.0359,-1.6404,-2.1093,3.359
57.707238,1.5260,-0.9725,-5.3453,5.643
57.715465,1.8097,-0.2777,-5.7982,6.080
57.727290,2.7158,1.0324,-6.0258,6.690
57.753995,2.1653,2.2177,-6.5557,7.251
