time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.014624,-2.2544,4.9736,2.3254,5.935
1.023659,-2.0094,5.0522,2.3001,5.904
1.035770,-1.7917,5.0255,2.2249,5.781
1.043993,-1.5322,5.0383,2.2561,5.729
1.055493,-1.3015,4.9626,2.3461,5.641
1.063165,-1.2402,4.8652,2.5553,5.634
1.074408,-1.0307,4.8340,2.7394,5.651
1.084363,-1.0058,4.7713,2.8310,5.638
1.096612,-0.9551,4.6316,2.6192,5.406
1.104675,-1.0718,4.5050,2.5736,5.298
1.117021,-1.3847,4.1837,2.4566,5.045
1.123272,-1.7351,3.9330,2.3920,4.919
1.135212,-2.1552,3.5867,2.4250,4.836
1.143592,-2.7057,3.3232,2.3133,4.870
1.154814,-3.5643,2.9900,2.1125,5.109
1.163438,-4.1434,2.7963,1.9083,5.351
1.174397,-4.7738,2.4280,1.7281,5.628
1.184812,-4.9933,2.1742,1.6233,5.683
1.194556,-5.0545,1.9927,1.6913,5.690
1.204551,-5.0321,1.8384,1.7758,5.644
1.214406,-5.1946,1.4650,1.7723,5.681
1.224307,-5.4658,0.9589,1.7675,5.824
1.235589,-5.2592,0.5406,1.8850,5.613
1.243672,-4.7762,0.4587,2.1944,5.276
1.256861,-4.1753,0.5913,2.7258,5.021
1.263997,-3.9718,0.8227,3.0655,5.084
1.273863,-3.7848,1.2769,3.3412,5.208
1.283602,-3.5626,1.7318,3.3643,5.197
1.294675,-3.4402,2.3072,3.5966,5.486
1.304343,-3.5398,2.6000,3.4272,5.571
1.315713,-3.7913,2.7065,3.0104,5.546
1.323861,-3.9770,2.6303,2.6801,5.470
1.336778,-4.3252,2.3433,2.3394,5.447
1.344196,-4.7461,1.9276,2.0752,5.527
1.356688,-4.9833,1.5050,1.7026,5.477
1.364238,-5.0546,1.2224,1.6884,5.468
1.374407,-4.9675,0.9539,1.6771,5.329
1.384342,-4.8318,0.7953,1.7199,5.190
1.395134,-4.6204,0.7123,1.7510,4.992
1.404645,-4.4975,0.5878,1.6977,4.843
1.414627,-4.2389,0.5135,1.6242,4.568
1.423908,-3.8272,0.3656,1.6533,4.185
1.434994,-3.3155,0.2704,1.8416,3.802
1.443775,-2.8440,0.2103,2.0299,3.500
1.455433,-2.3325,0.2005,2.0664,3.123
1.463750,-1.7264,0.1879,2.0113,2.657
1.474210,-0.9641,0.1981,2.0274,2.254
1.485299,-0.3556,0.0807,2.0245,2.057
1.494449,0.1770,-0.0914,2.0447,2.054
1.508051,0.4801,-0.3563,1.9863,2.074
1.515124,0.8720,-0.6177,1.7628,2.061
1.523425,1.2163,-0.8323,1.4990,2.102
1.534258,1.5346,-1.0786,0.9703,2.112
1.544749,1.6909,-1.3368,0.5919,2.235
1.555037,1.6471,-1.6661,0.1069,2.345
1.563548,1.4347,-2.0340,-0.2931,2.506
1.575557,1.2233,-2.4426,-0.6192,2.801
1.583170,1.1999,-2.8696,-0.8176,3.216
1.594415,1.1749,-3.4533,-0.9406,3.767
1.606586,1.2964,-4.0701,-1.0480,4.398
1.614248,1.4994,-4.7359,-0.9840,5.064
1.623229,1.7443,-5.2294,-0.8674,5.580
1.634776,2.0095,-5.7551,-0.8367,6.153
1.643921,2.2233,-6.1042,-0.8701,6.554
1.655710,2.4868,-6.4881,-1.1629,7.045
1.664718,2.6646,-6.7679,-1.4253,7.412
1.674636,2.8465,-7.0618,-1.8157,7.827
1.684102,2.9903,-7.3361,-2.0040,8.172
1.694178,3.2941,-7.5287,-1.9899,8.455
1.708146,3.5268,-7.6666,-1.9334,8.658
1.714675,3.7402,-7.7074,-1.8980,8.775
1.724817,3.7784,-7.6329,-1.9358,8.734
1.736828,3.7397,-7.3494,-1.8184,8.444
1.743157,3.5239,-7.0628,-1.7426,8.083
1.756647,2.5732,-6.8442,-1.7962,7.529
1.763126,1.7381,-6.8276,-2.2329,7.391
1.774477,1.0403,-6.8367,-2.6539,7.407
1.783609,0.7949,-6.7890,-2.9166,7.432
1.794504,0.9752,-6.4309,-2.9157,7.128
1.804632,0.9530,-6.1290,-2.8052,6.807
1.815977,0.7349,-5.7976,-2.4464,6.335
1.826785,0.4711,-5.4115,-1.9566,5.774
1.834166,0.1075,-5.0079,-1.3330,5.183
1.843369,-0.3195,-4.7804,-0.9139,4.877
1.855934,-0.6982,-4.6933,-0.7960,4.811
1.863228,-0.8375,-4.6050,-0.8050,4.749
1.874880,-0.7851,-4.6301,-1.1202,4.828
1.883708,-0.8015,-4.7720,-1.3995,5.037
1.895138,-0.7493,-4.8418,-1.5838,5.149
1.903633,-0.6994,-4.7890,-1.7374,5.142
1.914125,-0.5925,-4.6294,-1.8015,5.003
1.924838,-0.4770,-4.2763,-1.5813,4.584
1.935671,-0.2703,-3.7048,-1.1676,3.894
1.943155,-0.1865,-3.1264,-0.7770,3.227
1.957704,0.0055,-2.3162,-0.3714,2.346
1.963463,0.1134,-1.5532,-0.2210,1.573
1.974796,0.2043,-0.7254,-0.2344,0.789
1.983744,0.1995,-0.0522,-0.2475,0.322
1.995697,0.3805,0.6200,-0.1863,0.751
2.003498,0.5807,1.1430,-0.0958,1.286
2.014259,0.7103,1.5182,0.0652,1.677
2.024581,0.7146,1.8537,0.3004,2.009
2.034209,0.7669,2.1398,0.6371,2.361
2.043162,0.7404,2.3890,0.9169,2.664
2.054282,0.6712,2.6090,1.1227,2.919
2.063436,0.5969,2.8238,1.2036,3.127
2.074997,0.4208,2.9881,1.2234,3.256
2.083571,0.0116,3.0326,1.3190,3.307
2.094696,-0.5730,3.1654,1.5699,3.580
2.103589,-0.8773,3.2565,1.7571,3.803
2.115540,-1.2094,3.1992,2.2021,4.068
2.125079,-1.4571,3.2744,2.6085,4.433
2.134373,-1.7766,3.3690,2.8519,4.758
2.143234,-2.1085,3.5105,2.8870,5.010
2.156804,-2.6631,3.6012,2.8197,5.293
2.163671,-3.3055,3.6334,2.8933,5.701
2.174954,-4.0608,3.6396,2.9684,6.209
2.184928,-4.5564,3.6401,3.0541,6.583
2.194941,-5.0103,3.4673,3.0798,6.827
2.203783,-5.3499,3.3267,3.0814,7.013
2.214539,-5.8007,3.0688,3.1026,7.259
2.224117,-6.1736,2.8690,3.2321,7.536
2.233977,-6.6305,2.8044,3.5520,8.028
2.243151,-6.9905,2.9100,3.7564,8.453
2.254886,-7.4234,3.1064,4.0619,9.014
2.263194,-8.1154,3.0339,3.9492,9.522
2.275206,-8.8749,2.7019,3.8535,10.046
2.283628,-8.8042,2.5840,4.0132,10.015
2.294807,-8.1590,2.6485,4.4338,9.656
2.303623,-7.6760,2.8550,4.6855,9.435
2.314912,-7.3080,3.3314,5.0106,9.466
2.324169,-6.7685,3.8443,5.1056,9.309
2.334484,-6.1504,4.3946,4.8895,9.003
2.343950,-5.8656,4.4763,4.3636,8.572
2.363522,-5.7291,4.0854,3.4790,7.850
2.364651,-5.5872,3.5429,2.8291,7.195
2.375795,-5.2952,2.6865,2.5457,6.460
2.383177,-5.0142,1.8695,2.4704,5.894
2.394100,-4.8315,1.0733,2.3783,5.491
2.403332,-4.5930,0.5872,2.2054,5.129
2.414444,-4.2640,0.2582,2.0587,4.742
2.437073,-4.1816,0.1319,1.9909,4.633
2.438420,-3.6781,0.2235,1.9810,4.184
2.443421,-3.3257,0.2308,1.9669,3.871
2.454819,-2.8293,0.2823,2.1217,3.548
2.463669,-2.2361,0.3697,2.2669,3.206
2.476312,-2.1632,0.2348,2.2087,3.100
2.483225,-1.0760,0.4309,2.5041,2.759
2.494030,-0.5435,0.4894,2.5535,2.656
2.503047,-0.2429,0.5448,2.4649,2.536
2.514212,-0.0425,0.6283,2.3559,2.439
2.525300,0.1346,0.6411,2.0930,2.193
2.534027,0.2889,0.6272,1.9573,2.076
2.543614,0.5239,0.5228,1.8291,1.973
2.554261,0.7863,0.3974,1.7286,1.940
2.563458,0.9879,0.1684,1.5679,1.861
2.576840,1.2076,-0.0711,1.3834,1.838
2.583141,1.3923,-0.3810,1.2592,1.916
2.594067,1.4891,-0.8499,1.1818,2.082
2.603250,1.4950,-1.3813,1.0773,2.303
2.614739,1.4380,-2.0171,1.0106,2.675
2.626759,1.3534,-2.6030,0.8405,3.052
2.634412,1.1976,-3.2141,0.5100,3.468
2.644236,1.1667,-3.6949,0.3670,3.892
2.655601,1.0376,-4.2690,0.2653,4.401
2.663316,0.8604,-4.7398,0.2028,4.822
2.675884,0.5396,-5.1963,0.0991,5.225
2.683183,0.3559,-5.5128,0.0247,5.524
2.695344,0.1350,-5.8184,0.0139,5.820
2.703893,-0.1662,-6.1895,0.0816,6.192
2.714595,-0.3852,-6.4672,0.0662,6.479
2.724993,-0.4982,-6.7801,-0.0930,6.799
2.734023,-0.4626,-7.1820,-0.3018,7.203
2.745617,-0.2765,-7.5216,-0.5451,7.546
2.754200,0.2200,-7.7799,-0.8386,7.828
2.763514,0.7177,-7.9775,-1.0238,8.075
2.776890,1.4684,-8.0116,-0.9115,8.196
2.784471,2.1835,-7.8738,-0.7849,8.209
2.796117,2.5657,-7.8059,-1.0186,8.280
2.803718,2.6841,-7.8171,-1.6877,8.436
2.814563,2.7734,-7.6848,-2.5834,8.569
2.823836,3.0468,-7.2962,-3.0961,8.491
2.834554,3.3982,-6.8044,-3.3733,8.320
2.844297,3.4930,-6.3096,-3.3568,7.955
2.854822,3.3290,-5.7011,-3.1333,7.308
2.863368,3.0486,-5.1032,-2.7051,6.531
2.877017,2.5559,-4.6217,-2.3826,5.794
2.883266,2.0856,-4.3745,-2.2690,5.351
2.895236,1.5922,-4.2829,-2.3772,5.151
2.903410,1.3770,-4.2773,-2.6984,5.241
2.914338,1.2011,-4.3654,-3.0771,5.474
2.927741,1.0889,-4.4334,-3.2644,5.612
2.934535,1.0526,-4.5534,-3.4048,5.782
2.944186,1.0588,-4.5797,-3.4945,5.857
2.954932,1.0425,-4.5380,-3.4325,5.785
2.963220,1.0487,-4.3610,-3.2081,5.515
2.975977,1.0819,-4.1684,-2.7904,5.131
2.984893,1.1851,-3.8825,-2.3993,4.715
2.994331,1.1848,-3.5211,-1.7688,4.115
3.003386,1.2331,-3.0541,-1.4343,3.592
3.014990,1.2501,-2.5068,-1.1952,3.046
3.023648,1.2321,-1.9502,-1.0328,2.527
3.034997,1.0994,-1.3958,-0.8962,1.990
3.044715,0.9040,-0.8224,-0.8215,1.473
3.054352,0.6011,-0.2597,-0.7120,0.967
3.063370,0.4184,0.2053,-0.4778,0.667
3.074849,0.1924,0.6336,-0.2412,0.705
3.083566,0.0290,0.9779,0.0015,0.978
3.096694,-0.1716,1.3649,0.1469,1.383
3.103534,-0.3728,1.6752,0.2120,1.729
3.114377,-0.5596,1.9393,0.4288,2.063
3.124633,-0.7719,2.2171,0.7451,2.463
3.139082,-0.9345,2.4147,1.2788,2.888
3.144246,-1.1276,2.5262,1.8019,3.302
3.156157,-1.3270,2.6163,2.4183,3.802
3.163207,-1.5396,2.6736,2.8799,4.220
3.174735,-1.8182,2.7230,3.1441,4.539
3.183523,-2.1491,2.8312,3.2121,4.791
3.195879,-2.5567,3.0334,3.1950,5.094
3.203974,-2.8001,3.1640,3.1127,5.248
3.214435,-3.2268,3.2212,3.0624,5.492
3.224287,-3.6236,3.2677,3.0889,5.775
3.234738,-4.1465,3.2973,3.0906,6.133
3.245425,-4.6396,3.3579,3.0785,6.502
3.254831,-5.2024,3.3981,3.0326,6.914
3.263887,-5.6003,3.4014,3.0030,7.208
3.274775,-6.0388,3.4731,3.2885,7.703
3.283253,-6.2180,3.6749,3.6127,8.076
3.297315,-6.5751,3.8143,3.8136,8.504
3.303790,-7.0350,3.6340,3.7802,8.774
3.314080,-7.6446,3.0377,3.7296,9.032
3.323364,-7.7843,2.5139,4.0150,9.112
3.334030,-7.1602,2.3872,4.6605,8.871
3.345284,-6.7302,2.4697,5.1218,8.811
3.354235,-6.5421,2.8479,5.5505,9.040
3.363466,-6.2938,3.3378,5.6265,9.078
3.374624,-6.1469,3.6448,5.3070,8.901
3.383305,-6.2757,3.5788,4.9148,8.738
3.396767,-6.3988,3.2023,4.3586,8.378
3.403461,-6.3296,2.6416,3.8844,7.882
3.414415,-6.4014,1.9498,3.4413,7.525
3.423262,-6.3222,1.5125,3.1582,7.227
3.434255,-6.1846,1.2094,2.9176,6.944
3.443855,-5.8810,1.0097,2.7048,6.551
3.454116,-5.3961,0.9123,2.7668,6.132
3.464675,-4.9795,0.8556,2.9717,5.862
3.474551,-4.3323,0.8489,3.3457,5.539
3.483233,-3.6923,0.8371,3.6334,5.247
3.497917,-2.9211,0.8531,3.8323,4.894
3.503268,-2.2326,0.8895,3.8661,4.552
3.515082,-1.4531,0.9872,3.6726,4.071
3.523660,-0.7871,1.0367,3.3573,3.601
3.534195,-0.2226,1.1300,2.9322,3.150
3.543322,0.1987,1.1547,2.6127,2.863
3.554036,0.5630,1.1319,2.2482,2.579
3.563690,0.8297,1.0709,1.9385,2.365
3.574519,1.2030,0.9630,1.5403,2.179
3.583203,1.3887,0.7502,1.1450,1.950
3.597354,1.7046,0.5024,0.6959,1.909
3.603479,1.8960,0.2407,0.5494,1.989
3.614889,2.0144,-0.1912,0.3430,2.052
3.623887,2.1886,-0.6079,0.2829,2.289
3.634385,2.4474,-1.1557,0.3356,2.727
3.643631,2.6804,-1.7356,0.2890,3.206
3.654152,2.8488,-2.3717,0.3557,3.724
3.665376,2.8368,-2.9579,0.3700,4.115
3.675455,2.6562,-3.5940,0.3585,4.483
3.683265,2.4201,-4.1753,0.3581,4.839
3.698791,2.2485,-4.5880,0.2208,5.114
3.703297,2.0076,-4.9204,0.0269,5.314
3.714687,1.5690,-5.2647,-0.1775,5.496
3.723301,1.0870,-5.5560,-0.2759,5.668
3.736840,0.6894,-5.8097,-0.4425,5.867
3.743548,0.3910,-6.0479,-0.6613,6.097
3.754513,0.1292,-6.2506,-0.8586,6.311
3.763355,0.0215,-6.3892,-0.8717,6.448
3.774476,-0.0235,-6.5018,-0.8800,6.561
3.783690,0.1381,-6.5086,-0.9406,6.578
3.794778,0.4728,-6.2294,-0.6215,6.278
3.803531,0.5782,-5.9985,-0.4543,6.043
3.817355,0.3322,-5.9209,-0.8758,5.994
3.823434,-0.0899,-6.0715,-1.5262,6.261
3.834841,-0.2037,-6.3563,-2.3009,6.763
3.844485,0.3512,-6.2403,-2.4142,6.700
3.854147,1.0844,-5.9610,-2.0968,6.411
3.865478,1.3521,-5.7100,-1.7646,6.127
3.874748,1.4235,-5.4144,-1.2819,5.743
3.883896,1.3528,-5.2585,-1.1428,5.549
3.895328,1.1416,-5.2850,-1.0730,5.512
3.903474,1.1240,-5.3942,-1.0338,5.606
3.920130,1.3745,-5.4777,-1.1291,5.759
3.924126,1.5324,-5.4970,-1.1434,5.820
3.934456,1.5655,-5.4856,-1.3671,5.866
3.943512,1.6401,-5.3066,-1.7201,5.814
3.954639,1.6438,-5.0224,-1.9954,5.649
3.963762,1.6187,-4.6311,-2.1794,5.368
3.974371,1.5570,-4.0350,-2.2199,4.861
3.983530,1.5913,-3.4321,-2.2786,4.416
3.994409,1.7236,-2.7727,-2.2688,3.976
4.003435,1.9942,-2.2238,-2.2379,3.732
4.017692,2.2714,-1.6358,-2.1559,3.533
4.023420,2.5090,-1.0040,-1.8140,3.255
4.035535,2.6968,-0.5300,-1.6334,3.197
4.043130,2.7793,-0.1407,-1.4103,3.120
4.055284,2.8515,0.3327,-1.1555,3.095
4.065991,2.7843,0.6544,-1.0344,3.042
4.074187,2.5584,1.0463,-1.0305,2.950
4.083231,2.2245,1.3466,-1.1429,2.840
4.095363,1.7567,1.7764,-1.1873,2.766
4.103132,1.4408,2.1901,-1.4592,3.000
4.119195,1.1178,2.5093,-1.6745,3.217
4.123278,0.7260,2.7553,-1.5134,3.226
4.134463,0.2659,3.0745,-0.9165,3.219
4.143347,-0.1372,3.3197,-0.1342,3.325
4.155444,-0.7863,3.4987,0.8575,3.687
4.166801,-1.3993,3.6910,1.7739,4.328
4.174381,-2.4029,3.7797,2.6938,5.226
4.184856,-3.1908,3.9596,3.1612,5.988
4.194551,-4.1496,4.0762,3.3169,6.696
4.203229,-4.5779,4.1449,3.1363,6.926
4.218841,-4.8282,3.9045,2.9723,6.884
4.223211,-4.8825,3.4484,2.9411,6.662
4.234134,-4.8122,2.9081,3.0863,6.414
4.243292,-4.8115,2.5219,3.2153,6.313
4.254134,-4.9313,2.2019,3.1964,6.276
4.263540,-5.3149,2.0144,3.1178,6.483
4.274049,-5.6636,2.0109,3.0491,6.739
4.284273,-5.8967,2.0534,3.0114,6.932
4.294376,-5.9936,2.2311,3.1156,7.114
4.303219,-5.9464,2.4498,3.2631,7.212
4.320765,-6.2411,2.3402,3.0267,7.320
4.326183,-6.4941,1.8866,2.6677,7.270
4.335768,-6.5023,1.3569,2.7754,7.199
4.343321,-5.9551,1.1859,3.1375,6.835
4.354548,-5.2519,1.3428,3.6007,6.508
4.363309,-5.0160,1.6295,3.8765,6.545
4.374526,-4.8804,2.2592,4.2162,6.834
4.384079,-4.8997,2.7465,4.1641,6.992
4.395840,-5.0885,3.0540,3.7210,7.005
4.403455,-5.2795,3.0034,3.1878,6.860
4.415477,-5.3300,2.6543,2.5455,6.476
4.423334,-5.2168,2.1004,2.2933,6.073
4.434623,-5.0893,1.4670,2.1725,5.725
4.443159,-4.8928,1.1071,1.9539,5.384
4.454123,-4.6405,0.8818,1.5643,4.976
4.463442,-4.4694,0.8615,1.3288,4.742
4.474460,-4.2541,0.9356,1.1143,4.496
4.484265,-3.9971,0.9533,0.9833,4.225
4.494540,-3.5876,1.0641,1.0394,3.884
4.503360,-3.0298,1.1565,1.1409,3.438
4.514333,-2.3693,1.1965,1.3211,2.965
4.524088,-1.8194,1.2306,1.4600,2.637
4.538806,-1.1631,1.3025,1.4584,2.275
4.543402,-0.6816,1.3580,1.5388,2.163
4.554773,-0.2387,1.3809,1.6062,2.132
4.563197,0.0696,1.3276,1.7516,2.199
4.575964,0.4681,1.2480,1.6977,2.158
4.584251,0.7531,1.1829,1.6151,2.139
4.594259,0.9603,1.1726,1.5113,2.140
4.604068,1.0849,1.1236,1.3923,2.092
4.614149,1.1796,1.0615,1.1351,1.951
4.623177,1.1126,0.8540,0.8099,1.620
4.636860,1.0201,0.6190,0.4537,1.277
4.643260,0.9638,0.2993,0.2417,1.038
4.654482,1.0743,-0.1722,0.0470,1.089
4.664524,1.3484,-0.7037,-0.1544,1.529
4.674683,1.5798,-1.3462,-0.0719,2.077
4.684635,1.7190,-1.9812,-0.0377,2.623
4.694082,1.9144,-2.6217,0.0896,3.248
4.703665,2.0320,-3.1308,-0.0674,3.733
4.714906,2.0051,-3.6565,-0.3907,4.188
4.723152,1.8873,-4.1753,-0.6841,4.633
4.735797,1.8021,-4.6561,-0.8159,5.059
4.743519,1.6694,-5.0525,-1.0689,5.427
4.754070,1.6743,-5.2262,-1.0771,5.593
4.763416,1.1347,-5.8289,-1.3977,6.101
4.774111,0.8768,-6.1362,-1.3718,6.349
4.785500,0.7384,-6.3799,-1.3545,6.564
4.794388,0.7727,-6.5037,-1.1885,6.656
4.803917,0.9411,-6.4535,-0.7863,6.569
4.814451,1.0660,-6.3533,-0.3691,6.453
4.823143,0.9535,-6.3328,-0.3476,6.414
4.836205,0.5295,-6.4349,-1.0118,6.535
4.843488,0.3255,-6.5315,-1.8121,6.786
4.854248,0.5961,-6.4149,-2.1384,6.788
4.863691,0.9062,-6.1404,-1.9503,6.506
4.875542,1.2583,-5.6516,-1.4791,5.976
4.884123,1.3436,-5.0125,-0.8196,5.254
4.894151,1.3789,-4.2638,-0.1797,4.485
4.905511,1.1973,-3.8145,0.0840,3.999
4.914875,0.6851,-3.4862,0.0332,3.553
4.923646,0.2948,-3.4295,-0.4709,3.474
4.940961,0.2233,-3.4773,-1.2927,3.716
4.943188,0.1362,-3.6380,-1.7814,4.053
4.954108,0.2522,-3.8515,-2.3961,4.543
4.963653,0.3235,-4.0203,-2.8353,4.930
4.974794,0.4387,-4.0839,-3.0354,5.107
4.983839,0.5183,-4.0223,-2.9748,5.030
4.994939,0.5255,-3.8554,-2.4815,4.615
5.003811,0.5312,-3.5103,-1.9879,4.069
5.015578,0.8035,-2.9756,-1.7190,3.529
5.024074,1.0931,-2.5025,-1.7432,3.240
5.035117,1.5338,-1.9061,-1.7597,3.014
5.043656,1.8984,-1.4035,-1.7051,2.912
5.055292,2.2995,-0.9616,-1.5755,2.949
5.063545,2.4961,-0.6025,-1.4395,2.944
5.074777,2.6611,-0.2983,-1.1652,2.920
5.083730,2.6133,-0.1148,-0.7764,2.729
5.094513,2.5540,0.1343,-0.2480,2.570
5.103545,2.5479,0.3854,0.0247,2.577
5.114873,2.4053,0.7316,0.0556,2.515
5.124534,2.2599,1.1107,-0.1879,2.525
5.137289,2.0372,1.4770,-0.5409,2.574
5.144710,1.9075,1.7538,-0.7251,2.691
5.155158,1.6726,2.0118,-0.6361,2.693
5.163420,1.4123,2.1183,-0.4303,2.582
5.174890,1.0918,2.2076,-0.0059,2.463
5.184201,0.8394,2.3377,0.1985,2.492
5.195234,0.4246,2.4299,0.2453,2.479
5.205978,0.0888,2.5329,0.2349,2.545
5.213964,-0.4003,2.5870,0.2054,2.626
5.223057,-0.7908,2.6736,0.3304,2.808
5.234826,-1.2851,2.5829,0.6095,2.949
5.243689,-1.6807,2.4260,1.0728,3.140
5.254395,-2.2882,2.1087,1.6061,3.502
5.263636,-2.8105,1.8441,2.0527,3.939
5.273873,-3.4971,1.5588,2.4343,4.537
5.282892,-4.1016,1.4092,2.5324,5.022
5.293776,-4.6627,1.2403,2.4742,5.422
5.304876,-5.0678,1.1553,2.5341,5.783
5.313851,-5.5447,1.0520,2.7992,6.300
5.324273,-5.8420,1.1086,3.2360,6.770
5.333990,-6.1464,1.3700,3.7564,7.332
5.343982,-6.3544,1.6780,4.1715,7.784
5.354053,-6.7615,1.9180,4.3744,8.278
5.363302,-7.3705,1.7381,4.4125,8.764
5.374214,-7.7635,1.4987,4.5685,9.132
5.383574,-7.3953,1.6408,4.7889,8.962
5.394730,-6.6495,2.0729,4.7715,8.443
5.404070,-6.6710,2.0992,4.7584,8.459
5.414081,-5.6922,3.1087,4.3626,7.817
5.426718,-5.2564,3.5796,4.3322,7.695
5.433837,-4.8089,4.0729,4.2130,7.580
5.444134,-4.5877,4.2464,3.8421,7.338
5.455407,-4.4781,4.0926,3.1896,6.854
5.462832,-4.4346,3.7692,2.7064,6.419
5.474129,-4.3122,3.2005,2.3219,5.851
5.483232,-4.2000,2.6151,2.3464,5.476
5.494113,-4.1359,1.9486,2.4044,5.166
5.504288,-3.9068,1.4787,2.5852,4.913
5.514008,-3.5072,1.0999,2.9297,4.700
5.522910,-3.1389,0.9854,3.1388,4.547
5.534276,-2.8951,1.0061,3.1273,4.379
5.542911,-2.6997,1.2005,2.9764,4.194
5.556034,-2.4511,1.5096,2.6250,3.896
5.564106,-2.1596,1.7778,2.2610,3.597
5.574067,-1.6704,2.1153,1.9843,3.347
5.583144,-1.3176,2.2738,1.8114,3.192
5.595656,-0.8736,2.4350,1.7700,3.135
5.604110,-0.5948,2.4767,1.8748,3.163
5.614507,-0.4124,2.4805,1.8982,3.151
5.623144,-0.2809,2.4367,1.9045,3.105
5.634665,-0.1717,2.3562,1.9384,3.056
5.643076,-0.3337,2.1951,1.7649,2.836
5.655924,-0.4782,2.0905,1.5074,2.621
5.662954,-0.6931,1.8693,1.0760,2.265
5.674021,-0.6109,1.5906,0.5579,1.793
5.682795,-0.3950,1.1946,0.2156,1.277
5.693726,-0.2242,0.6761,0.0568,0.715
5.703428,-0.0261,0.1311,0.0554,0.145
5.714086,0.2264,-0.5363,-0.0267,0.583
5.727931,0.3860,-1.1304,-0.0534,1.196
5.734125,0.5332,-1.7735,-0.0079,1.852
5.743177,0.7416,-2.2907,-0.0231,2.408
5.754369,1.0158,-2.8165,-0.1050,2.996
5.763039,1.1474,-3.2373,-0.2066,3.441
5.775166,1.2688,-3.6404,-0.3495,3.871
5.783233,1.3326,-4.0533,-0.3696,4.283
5.793870,1.4880,-4.4633,-0.4056,4.722
5.803048,1.5341,-4.8999,-0.4978,5.159
5.814021,1.5931,-5.3514,-0.4950,5.605
5.826744,1.6553,-5.6976,-0.4330,5.949
5.834450,1.7730,-5.9673,-0.4438,6.241
5.842908,1.8302,-5.9961,-0.3351,6.278
5.858117,1.9541,-5.7802,-0.2326,6.106
5.863444,1.9111,-5.5017,-0.2574,5.830
5.874155,1.5250,-5.3211,-0.5445,5.562
5.882928,1.1246,-5.3625,-0.9944,5.569
5.893832,0.8684,-5.5104,-1.4085,5.753
5.903089,0.8041,-5.6076,-1.4815,5.856
5.913876,0.9842,-5.6671,-1.7528,6.013
5.926092,1.1878,-5.4376,-1.5471,5.777
5.934264,1.2032,-5.0158,-1.0668,5.267
5.943007,1.1641,-4.5500,-0.5695,4.731
5.957446,0.9095,-4.1410,-0.3214,4.252
5.963391,0.5177,-3.9822,-0.2433,4.023
5.974081,0.1159,-3.8071,-0.2747,3.819
5.984032,0.0302,-3.7773,-0.6198,3.828
5.993884,0.0771,-3.9647,-1.1316,4.124
6.003809,0.1024,-4.1864,-1.4751,4.440
6.014008,0.2811,-4.3442,-1.7482,4.691
6.027047,0.4189,-4.3164,-1.8306,4.707
6.037825,0.6737,-4.1202,-1.9511,4.608
6.043918,0.8916,-3.7213,-1.9589,4.299
6.053929,1.1531,-3.2558,-1.9111,3.947
6.062946,1.4500,-2.6691,-1.7447,3.503
6.076056,1.8468,-2.0024,-1.7172,3.220
6.082917,2.1946,-1.4927,-1.6763,3.139
6.094015,2.6511,-0.9522,-1.6011,3.240
6.106612,2.9316,-0.4805,-1.4123,3.289
6.114096,3.1083,-0.0645,-1.2244,3.341
6.129723,3.0722,0.0928,-1.2262,3.309
6.133931,3.2231,0.6539,-0.8239,3.390
6.146849,3.1229,1.0534,-0.9370,3.426
6.153755,2.9011,1.3791,-1.3057,3.467
6.162931,2.6750,1.7021,-1.5440,3.527
6.175181,2.3779,2.0187,-1.7443,3.574
6.183213,2.1327,2.2917,-1.8731,3.648
6.195000,1.8579,2.4940,-2.0484,3.724
6.203097,1.6117,2.6682,-2.1642,3.795
6.213757,1.2964,2.6819,-2.2489,3.732
6.228377,0.9244,2.6092,-2.1144,3.483
6.234436,0.5055,2.4938,-1.7619,3.095
6.244991,0.1328,2.4033,-1.3670,2.768
6.258739,-0.4240,2.3575,-0.7991,2.525
6.263754,-0.8860,2.3672,-0.3767,2.555
6.275127,-1.3853,2.3889,0.0411,2.762
6.285263,-1.7278,2.3498,0.3059,2.933
6.294191,-2.1809,2.2442,0.8342,3.239
6.303063,-2.5713,2.0394,1.2739,3.520
6.314840,-2.9628,1.8114,1.6233,3.833
6.329527,-3.3711,1.5776,1.7520,4.114
6.338627,-3.9290,1.2621,1.8317,4.515
6.345450,-4.3661,0.9998,1.9357,4.880
6.353806,-4.8024,0.7725,2.0938,5.296
6.362968,-5.0896,0.6647,2.3279,5.636
6.376089,-5.3238,0.6865,2.7437,6.028
6.383032,-5.6780,0.7210,2.9924,6.459
6.393823,-6.2362,0.5330,2.8473,6.876
6.404859,-6.5638,0.3053,2.9045,7.184
6.413906,-6.5375,0.2926,3.2463,7.305
6.423243,-6.3875,0.3832,3.5479,7.317
6.435219,-6.3687,0.5380,3.7932,7.432
6.447985,-6.2926,0.9093,4.0690,7.548
6.454442,-5.9572,1.5388,4.4525,7.595
6.463082,-5.6800,2.1334,4.7086,7.680
6.476159,-5.5031,2.8328,4.6055,7.715
6.483237,-5.5175,3.2566,4.0074,7.557
6.494488,-5.5880,3.4049,3.2285,7.297
6.503817,-5.6375,3.2434,2.8835,7.114
6.514183,-5.4080,2.8375,2.9230,6.771
