@RELATION movement

@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE mean_mag NUMERIC
@ATTRIBUTE var_x NUMERIC
@ATTRIBUTE var_y NUMERIC
@ATTRIBUTE var_z NUMERIC
@ATTRIBUTE var_mag NUMERIC
@ATTRIBUTE max_x NUMERIC
@ATTRIBUTE max_y NUMERIC
@ATTRIBUTE max_z NUMERIC
@ATTRIBUTE max_mag NUMERIC
@ATTRIBUTE max_x_en NUMERIC
@ATTRIBUTE max_y_en NUMERIC
@ATTRIBUTE max_z_en NUMERIC
@ATTRIBUTE max_mag_en NUMERIC
@ATTRIBUTE x_en NUMERIC
@ATTRIBUTE y_en NUMERIC
@ATTRIBUTE z_en NUMERIC
@ATTRIBUTE mag_en NUMERIC
@ATTRIBUTE operation {screw,unscrew}
@ATTRIBUTE grip {grip1,grip2}

@DATA
0.22839159999999997,0.0111402,-0.061187200000000004,1.5313739999999998,1.84853407160944,0.20854184428396,0.83648980331616,0.604591394124,3.8657,1.5316,2.8207,4.548,258.40797869967633,62.79816141873299,135.24810974575726,69.31040610830166,8266.350572638787,2985.4599897404755,5837.546598027061,5990.083443065227,screw,grip1
0.21982300000000005,0.019534000000000003,0.08163540000000001,1.2566100000000002,1.318551284091,0.143569983964,0.5498632316068399,0.4882464858999999,3.6236,1.3766,2.4597,3.928,171.4517983883644,49.532663937470126,90.57841579071456,64.70670143921541,7559.416563120853,2623.2789334743793,5296.205309127385,5562.560732904507,screw,grip1
0.21069980000000005,-0.003889999999999999,-0.0544988,1.5314459999999999,2.31780498501996,0.24027803501999997,0.8198059549985601,1.079901927084,4.6625,1.9158,3.9026,5.826,285.0430012357796,56.829477023753036,124.19634542497447,136.22039105911975,9108.643726353217,3353.3408190044674,6243.421664900756,7286.286397305583,screw,grip1
0.3726136,-0.09384720000000002,-0.18658059999999999,2.178434,3.83968637901504,0.36326251121216,1.5020835230036398,1.1418986696439999,6.517,1.771,4.0379,7.675,466.06439471752634,113.67911292048908,246.49286403550926,101.03655519832913,10847.066012341453,3952.617973760154,7505.8275035938805,8038.9420750014615,screw,grip1
0.1924662,-0.0963888,-0.0818888,1.573998,2.45604221863756,0.19180046563456,1.0919940616345598,1.3153183259960002,5.7541,1.6274,3.3485,6.352,267.490958865347,63.74573629614145,159.4380771961239,245.04577903624102,9284.125052386013,3034.3899231715804,6708.002481452915,7202.191381778627,screw,grip1
0.3182582,-0.0480842,-0.11360359999999997,2.0208320000000004,3.17541347851276,0.29075502601035996,1.4675467762670398,0.966517227776,5.0056,1.7775,4.1174,6.151,357.4488213414542,84.53319421749298,187.3826601817444,102.74435340674847,10193.456638165495,3575.3329113906516,8267.606188846292,7212.368733338901,screw,grip1
0.1010782,-0.04038380000000001,-0.162991,1.9668120000000002,3.37346211938476,0.29453094199756,1.417929807699,1.256059396656,6.83,1.9495,3.4479,7.264,415.869972794513,76.70707803388387,174.67936203291663,116.10295328671687,10221.105436148606,3618.6159300230006,7875.726132925908,8135.951054877463,screw,grip1
0.13226480000000002,0.033717,-0.02677680000000001,1.5694700000000004,2.23164914636096,0.334958457011,1.31573586358176,1.4383536330999998,7.7327,1.9263,5.7245,9.058,222.09115442936232,81.2523340154425,156.4317911904337,158.33193585237908,9545.78354634,3710.5662397842834,7916.945525003068,8044.616322204385,screw,grip1
0.09054880000000001,-0.006308600000000004,-0.23342319999999994,1.963152,3.0603103475385596,0.31337346998604,1.4025039737417602,0.984989328896,4.276,1.9836,3.3909,4.604,354.7519823033473,69.41775749453375,167.93063679105268,96.9231170033827,9997.023803786753,3864.952415803442,8018.632412722711,7401.204096035401,screw,grip1
-0.00392440000000002,0.0284102,-0.1500714,1.398532,1.49481619908464,0.22735756647596,0.9836431573220401,0.773344284976,3.839,1.9605,3.119,4.684,196.55377774381108,51.342312175833854,120.58575205218499,105.17829706620643,7927.522872522461,3377.951338382774,6877.370193547526,6280.091389711019,screw,grip1
0.05576960000000001,-0.0018838000000000043,-0.41359039999999997,1.996168,3.9385947807958397,0.26913326343756,1.75334358382784,2.150564959776,5.9429,2.3274,3.9882,6.884,363.43363587683734,74.86435063191686,249.93142365422688,221.3605406911703,10698.491449337034,3511.5026784395977,8067.495740267461,9024.223237281345,screw,grip1
0.1400146,-0.037114400000000006,-0.431362,2.3761100000000006,4.68272057992684,0.28448198839264,2.276338041756,1.8046881859,6.1314,1.6374,4.5584,7.012,468.1121407930013,69.66346863303077,291.49952769817486,215.1401046469182,11796.665096139488,3720.820550578119,8984.925777533044,9048.549039549282,screw,grip1
0.0962382,-0.030059799999999998,-0.30093460000000005,2.060964,4.23725931960076,0.30318774980396,1.8255031679028397,2.219000522704,8.4577,1.9321,4.4092,9.45,257.6177605337476,62.068615622660175,230.99608072548233,250.28017735903168,11730.574426861702,3680.531123916027,8101.084196857197,9219.07786155292,screw,grip1
-0.056880799999999995,0.0307056,-0.1206762,1.459066,2.12546688607136,0.19535769048864,0.92070853925356,1.1313767336440002,5.7379,1.6627,3.4182,6.266,171.58528240912855,36.211908611480474,112.95013700667441,118.28132588368152,9457.994125551595,3306.8145959801113,6766.021885621811,7541.074735414595,screw,grip1
0.15256560000000002,-0.0286218,-0.3262608,2.10865,3.7826299069766405,0.43879627782476005,1.99615760202336,1.9017910075,6.8874,2.5911,4.8324,7.54,359.49677855812365,89.50315926175077,311.83961682285786,259.68137345566055,10929.526666423832,4411.097112246463,8321.074583336183,8801.409831435682,screw,grip1
-0.009311800000000005,-0.006346400000000005,-0.2609324,1.7123620000000002,2.25428842100076,0.38151105236703997,1.49712791503024,1.268940054956,6.7012,2.0876,4.2021,7.452,234.57606576238982,66.78579671690223,172.56833995913115,107.64112637416287,9538.105810819274,4386.712541844039,7905.663478387046,7960.2614327898045,screw,grip1
0.029913599999999995,0.023577999999999998,-0.32404520000000003,2.0546100000000003,3.47588883057504,0.403034707156,1.5395917000369599,1.3035045659,5.9262,2.0963,4.1943,6.518,374.28766156726783,106.186424447949,187.16498660137898,174.2858563515096,10244.072065113178,4201.175659696065,7845.068424666669,7742.4169692759,screw,grip1
0.17026359999999996,0.0350234,-0.16871699999999998,1.88849,2.65629720583504,0.45389424091244,1.396440654171,0.9989154498999999,4.973,2.2818,3.3464,5.302,356.9338215345758,80.32186299440556,180.03656861579253,128.3835043137115,10061.16338023472,4365.17770293783,7775.316476697411,7491.028969102122,screw,grip1
0.08763299999999997,-0.0406792,-0.2092808,2.0885219999999998,4.108500508091,0.53847519188736,1.4648507503513597,1.803129453516,6.5494,3.2027,3.7501,7.35,350.24086284097,76.84801736149036,201.41393276725952,180.56660941336705,11927.706475868936,4926.413029482349,7336.984350949151,8867.200642494301,screw,grip1
0.1885182,0.029787800000000003,0.013190800000000008,1.552358,2.4070308600487595,0.25016557107116,0.97947662199536,1.2635118818359998,6.2917,2.1943,4.4634,6.886,191.66928030325056,41.24781779524984,120.85397671934959,161.10946472298696,9907.221465032002,3842.116896439611,7473.9625028487,8005.612691193586,screw,grip1
0.266502,-0.05555260000000001,0.1157858,1.7526840000000001,2.802589760316,0.26882467201324006,1.08128911381836,1.168288876144,6.1276,1.947,3.9875,6.309,208.5984362828615,43.816277621825606,103.07001060151643,115.84171727289954,10166.502612194476,3769.1579067657854,7516.415272723847,7767.628600975146,screw,grip1
0.2106714,0.010014,0.0448818,1.846906,2.7062666322020394,0.5453158024040001,1.05290211944876,0.939887433164,4.6602,2.201,3.2899,5.048,350.1665508883645,123.40739335933257,167.62385823450717,110.98701886503346,9590.325773273833,4509.907222792034,7165.308473882431,7391.011607339364,screw,grip1
0.28539800000000004,-0.0070094,0.044677800000000004,1.7526439999999999,2.921898056156,0.36422770973164004,1.12938181816716,1.4272528932639998,5.3169,2.1684,3.6428,5.702,336.0793637107238,85.59379057324709,142.2630489536232,175.53400986270847,10179.087574573568,4138.277870862318,7381.511611044853,8191.354106930921,screw,grip1
0.2490902,-0.03557860000000001,-0.03391360000000001,2.0863959999999997,3.44602347688396,0.54423768464204,1.3155901280950397,1.017265603184,6.2376,3.1251,4.0891,6.518,308.58156193307383,93.62485951369419,147.66215767854266,98.1828962330285,10990.987389279268,4784.397041696445,7802.3890565962365,7600.33386816406,screw,grip1
0.2784402,0.010072000000000003,0.058337,1.941384,2.9138055816839596,0.5191156896160001,1.447310750691,1.1924037805439998,5.6491,2.6383,4.3997,7.115,352.3274485773322,111.87276530416511,153.58779206460085,123.8463449217436,10342.2676405581,4731.767831949727,8197.6808043184,8098.780098099875,screw,grip1
0.2039102,-0.030209200000000005,-0.11250479999999999,2.122478,4.134661509235959,0.48120660927536,1.6372499637769602,1.8034232815159998,8.4184,2.6884,3.9564,9.392,334.6393995463471,74.73261177784819,168.77623349885306,150.42819973700486,12170.069803383183,4678.8661304309135,9108.506044345439,9289.967851504935,screw,grip1
0.16186799999999998,-0.064605,-0.5654636000000001,2.5076959999999997,5.282360014576001,0.552934570035,2.34396271991504,2.240831767584,7.5427,3.0622,5.0425,8.841,480.0032134765565,108.71344924629297,364.24804413492905,210.0225327569881,12490.46657773817,4918.964972238607,8505.80894544195,9843.659977897409,screw,grip1
0.1766186,-0.104237,-0.42115279999999994,2.047168,4.0577199722740405,0.363420313371,2.18224545081216,2.6319577517760004,7.0984,2.4695,5.6013,7.752,317.8637570293291,66.43541776135521,230.0446425561754,308.7090643353386,11291.859062561489,4227.636299840193,8908.520573761929,9546.789962911836,screw,grip1
0.1598554,-0.0762444,-0.2564346,2.299652,4.312249067310841,0.45859864910863996,3.02630511466284,2.6058638908960003,7.1783,2.7082,5.7838,7.301,259.92525686832244,63.92761680048739,332.7162866175985,259.7964903070829,13364.591506794644,4582.575605400798,10532.67338685294,10911.248125735307,unscrew,grip1
0.07490139999999997,-0.09700439999999999,-0.2638262,2.583754,4.00780041993804,0.5155840647806399,3.7163134401735602,1.6484881214840001,5.41,2.3646,5.8337,6.725,370.09412230262024,71.51673384137472,394.87568325996546,194.11517661095138,11256.679276638513,4619.735551509777,11380.76592504637,9270.757795682155,unscrew,grip1
-0.008069200000000009,-0.038249200000000004,-0.12377540000000001,1.496452,1.64162567389136,0.30114876209936003,1.49714923213484,1.217439339696,5.0165,2.546,3.7176,5.767,136.2334214250878,46.27541302884424,168.44897973994622,196.21525739321018,9439.075760911162,4099.282838471754,8371.259323455244,7819.358570422103,unscrew,grip1
-0.1571902,-0.0129684,-0.1401098,1.786476,2.22385143724396,0.26871587528144,1.9901323078039599,1.3356114014240001,6.8885,2.3716,4.9751,8.322,183.20018844471056,49.86023224851495,188.34081439398074,145.8337677640711,11199.159900952613,3879.2169975169645,9862.986653812644,9455.543351730803,unscrew,grip1
-0.04236360000000001,-0.0240756,-0.042986800000000006,1.873194,2.01130116183504,0.35575116192463996,2.03924621366576,0.901733872364,4.4314,2.1333,4.2637,4.814,178.7089208710448,104.5523241389601,211.6127140977929,95.2251923943325,8837.838392221778,3702.593145684182,9112.163159948639,7790.292385693978,unscrew,grip1
-0.043830799999999996,-0.05525479999999999,-0.04980800000000001,1.383082,1.7380797566913597,0.22787162347696,1.073573816736,1.134087659276,6.9353,2.1302,4.5853,7.996,139.2424349638468,58.28563520932295,88.37822405556707,146.6267822601804,9389.829445138064,3433.005521041895,8125.190876519573,8101.390678731302,unscrew,grip1
0.22340439999999998,-0.1206442,-0.028505799999999984,2.0228319999999997,2.7016478582606407,0.21935342762635998,2.6787410439463604,1.5730457357760002,5.9162,1.5084,4.9759,7.291,317.22298183081244,51.74684466416552,375.1041514118932,151.48021995567032,10025.417907351679,3391.223452623428,10032.92847605018,9157.650814345627,unscrew,grip1
0.12888259999999996,-0.1115158,-0.1648474,2.1349899999999997,3.2330171355572404,0.22982778481035995,2.68941882157324,1.6503271419,8.6396,2.166,5.9378,8.953,253.20884195193057,44.27362814056034,273.3605960084152,155.4295961185092,10643.877585538274,3435.1387586711344,9619.51522902387,8932.214467127102,unscrew,grip1
0.021947400000000013,-0.0580382,-0.14862540000000002,1.8706080000000003,2.64445950637324,0.3381673921207599,1.7915865352148401,1.301012506336,6.1448,1.7171,5.6302,7.616,274.25375472384,78.58180830089711,200.17054272363822,142.77147987465005,9703.73081449178,3757.484263784057,9034.759098996943,8222.997160924693,unscrew,grip1
-0.06492219999999999,-0.016599000000000003,-0.24911940000000002,1.809924,2.9978557687271605,0.255998640939,1.89829815984364,1.942827510224,6.9473,2.7242,4.405,7.168,241.56753460822378,43.890825999567205,224.48277127838315,196.2608309859513,11093.93552102277,3781.040904152418,9018.553595741272,9351.318855013804,unscrew,grip1
0.0939918,-0.0131574,-0.1148368,2.112016,2.5401639816327597,0.29440446440524,2.8149780378057603,1.2109877037439998,6.0566,2.1964,5.0812,7.929,329.40275334242006,65.30324070735205,400.3125235818531,96.62041586761723,9203.961115302402,3696.134163573278,9367.712616084118,8418.64966345167,unscrew,grip1
-0.026066999999999993,-0.0036556000000000015,-0.1540738,1.8151039999999998,2.4289128461310003,0.28162626070864,1.81935411737356,1.259755289184,6.2179,2.2441,4.3313,6.584,210.78312967994427,54.87356684549978,221.4492261283903,114.40934995141365,10149.382696587083,3588.906566853356,8512.655509290675,8235.480833046679,unscrew,grip1
0.076978,-0.0516152,-0.257023,2.271652,3.3314387239159995,0.28730206424896,2.875681265491,1.4086352508960003,7.1555,1.6661,5.9358,8.363,313.04132352490564,48.78054498155082,318.1308261888734,128.39213781981442,11543.055949516749,3710.342107910163,11274.775429737361,8931.599921016204,unscrew,grip1
0.05105720000000001,-0.0654106,-0.17513499999999999,2.026142,3.37025986032816,0.26022131878764004,1.935035121355,1.497729329836,6.7932,1.4498,6.1008,7.695,259.67038249263993,40.9005420150256,255.44747628175136,137.53030806477528,11850.218498658294,3583.4792553097614,9265.569542426892,9438.427614557972,unscrew,grip1
-0.13940960000000002,-0.041099,-0.08979700000000002,1.344152,1.64584249218784,0.21753512009900003,1.064167806571,1.1499934968960002,5.7734,2.244,4.6237,6.903,115.73859401597895,40.423295882529814,111.19524995088,191.9981757991907,9274.781343683038,3372.8361980056384,7553.706424453379,7496.299700721276,unscrew,grip1
-0.01967540000000002,-0.023483999999999998,-0.265452,2.312654,3.67286338381484,0.3948431153839999,2.881198643616,1.671965150284,7.3424,2.9329,7.4133,7.936,261.5132349765651,52.92175876903638,300.6231987572733,124.30390845347779,11784.245335822743,4507.206995783777,10492.889510990894,9921.348307697603,unscrew,grip1
-0.05834899999999998,-0.048819400000000006,-0.160002,1.84798,2.1882856296989996,0.27749315956364,1.9405373577159999,1.0226435116,4.92,2.2571,4.4708,5.425,190.51851162610748,61.41328842972709,209.77420630776484,118.19685610737767,8749.630298992788,3399.5735036908377,8541.762095754963,7275.599820844709,unscrew,grip1
0.16107819999999998,-0.0936646,-0.1675856,2.3931140000000006,4.57213868622476,0.40834504888684,3.2385732754726404,2.554885889004,8.9197,2.3184,5.8208,10.33,241.76542255546826,58.158574895961586,259.9744565140903,173.50327372304105,13564.434853364492,4640.986559125926,11437.58483851017,11145.334298697522,unscrew,grip1
0.250024,-0.1300768,-0.1497838,2.3873279999999997,4.028065985864,0.50494970366176,3.12940088847756,2.0648941164159997,8.6598,3.47,7.7895,9.737,261.2341833180823,55.690348377991114,258.61338499195256,186.83907621689283,11881.308046707018,4754.015233498158,11014.172297904555,9828.932005461163,unscrew,grip1
0.0624076,-0.05609219999999999,-0.08882400000000001,1.653478,2.5568035951422403,0.34356464363916,1.6948539497039998,1.876045489516,6.8436,2.4077,5.1433,8.355,138.26107698914163,51.59613055262518,157.06822380158107,288.73584699444183,11782.587694647089,4119.905700865227,9651.506979451155,9082.521672198756,unscrew,grip1
0.5236588,-0.1412432,-0.06720480000000001,2.5535,4.37192296654256,0.5212955421337601,3.7065313302569596,2.378058834,12.0837,2.6693,7.0279,13.255,439.88128764351444,76.85915825689848,439.111860585735,210.58800886845694,12245.16316721405,5034.254967714092,11170.39511874939,10977.699777908894,unscrew,grip1
0.3805198,-0.1095442,0.09555139999999998,1.9244,2.7456880555079604,0.31094409502636006,1.9827067879380402,1.5018731840000001,7.8011,2.1925,5.363,8.442,187.66810827772505,42.53343811877655,202.80693259835917,143.29736723151476,10727.632513975865,3859.974291348457,9311.621349446617,8980.165297164553,unscrew,grip1
