@RELATION movement

@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE mean_mag NUMERIC
@ATTRIBUTE var_x NUMERIC
@ATTRIBUTE var_y NUMERIC
@ATTRIBUTE var_z NUMERIC
@ATTRIBUTE var_mag NUMERIC
@ATTRIBUTE max_x NUMERIC
@ATTRIBUTE max_y NUMERIC
@ATTRIBUTE max_z NUMERIC
@ATTRIBUTE max_mag NUMERIC
@ATTRIBUTE max_x_en NUMERIC
@ATTRIBUTE max_y_en NUMERIC
@ATTRIBUTE max_z_en NUMERIC
@ATTRIBUTE max_mag_en NUMERIC
@ATTRIBUTE x_en NUMERIC
@ATTRIBUTE y_en NUMERIC
@ATTRIBUTE z_en NUMERIC
@ATTRIBUTE mag_en NUMERIC
@ATTRIBUTE operation {screw,unscrew}
@ATTRIBUTE grip {grip1,grip2}

@DATA
0.1598554,-0.0762444,-0.2564346,2.299652,4.312249067310841,0.45859864910863996,3.02630511466284,2.6058638908960003,7.1783,2.7082,5.7838,7.301,259.92525686832244,63.92761680048739,332.7162866175985,259.7964903070829,13364.591506794644,4582.575605400798,10532.67338685294,10911.248125735307,unscrew,grip1
0.07490139999999997,-0.09700439999999999,-0.2638262,2.583754,4.00780041993804,0.5155840647806399,3.7163134401735602,1.6484881214840001,5.41,2.3646,5.8337,6.725,370.09412230262024,71.51673384137472,394.87568325996546,194.11517661095138,11256.679276638513,4619.735551509777,11380.76592504637,9270.757795682155,unscrew,grip1
-0.008069200000000009,-0.038249200000000004,-0.12377540000000001,1.496452,1.64162567389136,0.30114876209936003,1.49714923213484,1.217439339696,5.0165,2.546,3.7176,5.767,136.2334214250878,46.27541302884424,168.44897973994622,196.21525739321018,9439.075760911162,4099.282838471754,8371.259323455244,7819.358570422103,unscrew,grip1
-0.1571902,-0.0129684,-0.1401098,1.786476,2.22385143724396,0.26871587528144,1.9901323078039599,1.3356114014240001,6.8885,2.3716,4.9751,8.322,183.20018844471056,49.86023224851495,188.34081439398074,145.8337677640711,11199.159900952613,3879.2169975169645,9862.986653812644,9455.543351730803,unscrew,grip1
-0.04236360000000001,-0.0240756,-0.042986800000000006,1.873194,2.01130116183504,0.35575116192463996,2.03924621366576,0.901733872364,4.4314,2.1333,4.2637,4.814,178.7089208710448,104.5523241389601,211.6127140977929,95.2251923943325,8837.838392221778,3702.593145684182,9112.163159948639,7790.292385693978,unscrew,grip1
-0.043830799999999996,-0.05525479999999999,-0.04980800000000001,1.383082,1.7380797566913597,0.22787162347696,1.073573816736,1.134087659276,6.9353,2.1302,4.5853,7.996,139.2424349638468,58.28563520932295,88.37822405556707,146.6267822601804,9389.829445138064,3433.005521041895,8125.190876519573,8101.390678731302,unscrew,grip1
0.22340439999999998,-0.1206442,-0.028505799999999984,2.0228319999999997,2.7016478582606407,0.21935342762635998,2.6787410439463604,1.5730457357760002,5.9162,1.5084,4.9759,7.291,317.22298183081244,51.74684466416552,375.1041514118932,151.48021995567032,10025.417907351679,3391.223452623428,10032.92847605018,9157.650814345627,unscrew,grip1
0.12888259999999996,-0.1115158,-0.1648474,2.1349899999999997,3.2330171355572404,0.22982778481035995,2.68941882157324,1.6503271419,8.6396,2.166,5.9378,8.953,253.20884195193057,44.27362814056034,273.3605960084152,155.4295961185092,10643.877585538274,3435.1387586711344,9619.51522902387,8932.214467127102,unscrew,grip1
0.021947400000000013,-0.0580382,-0.14862540000000002,1.8706080000000003,2.64445950637324,0.3381673921207599,1.7915865352148401,1.301012506336,6.1448,1.7171,5.6302,7.616,274.25375472384,78.58180830089711,200.17054272363822,142.77147987465005,9703.73081449178,3757.484263784057,9034.759098996943,8222.997160924693,unscrew,grip1
-0.06492219999999999,-0.016599000000000003,-0.24911940000000002,1.809924,2.9978557687271605,0.255998640939,1.89829815984364,1.942827510224,6.9473,2.7242,4.405,7.168,241.56753460822378,43.890825999567205,224.48277127838315,196.2608309859513,11093.93552102277,3781.040904152418,9018.553595741272,9351.318855013804,unscrew,grip1
0.0939918,-0.0131574,-0.1148368,2.112016,2.5401639816327597,0.29440446440524,2.8149780378057603,1.2109877037439998,6.0566,2.1964,5.0812,7.929,329.40275334242006,65.30324070735205,400.3125235818531,96.62041586761723,9203.961115302402,3696.134163573278,9367.712616084118,8418.64966345167,unscrew,grip1
-0.026066999999999993,-0.0036556000000000015,-0.1540738,1.8151039999999998,2.4289128461310003,0.28162626070864,1.81935411737356,1.259755289184,6.2179,2.2441,4.3313,6.584,210.78312967994427,54.87356684549978,221.4492261283903,114.40934995141365,10149.382696587083,3588.906566853356,8512.655509290675,8235.480833046679,unscrew,grip1
0.076978,-0.0516152,-0.257023,2.271652,3.3314387239159995,0.28730206424896,2.875681265491,1.4086352508960003,7.1555,1.6661,5.9358,8.363,313.04132352490564,48.78054498155082,318.1308261888734,128.39213781981442,11543.055949516749,3710.342107910163,11274.775429737361,8931.599921016204,unscrew,grip1
0.05105720000000001,-0.0654106,-0.17513499999999999,2.026142,3.37025986032816,0.26022131878764004,1.935035121355,1.497729329836,6.7932,1.4498,6.1008,7.695,259.67038249263993,40.9005420150256,255.44747628175136,137.53030806477528,11850.218498658294,3583.4792553097614,9265.569542426892,9438.427614557972,unscrew,grip1
-0.13940960000000002,-0.041099,-0.08979700000000002,1.344152,1.64584249218784,0.21753512009900003,1.064167806571,1.1499934968960002,5.7734,2.244,4.6237,6.903,115.73859401597895,40.423295882529814,111.19524995088,191.9981757991907,9274.781343683038,3372.8361980056384,7553.706424453379,7496.299700721276,unscrew,grip1
-0.01967540000000002,-0.023483999999999998,-0.265452,2.312654,3.67286338381484,0.3948431153839999,2.881198643616,1.671965150284,7.3424,2.9329,7.4133,7.936,261.5132349765651,52.92175876903638,300.6231987572733,124.30390845347779,11784.245335822743,4507.206995783777,10492.889510990894,9921.348307697603,unscrew,grip1
-0.05834899999999998,-0.048819400000000006,-0.160002,1.84798,2.1882856296989996,0.27749315956364,1.9405373577159999,1.0226435116,4.92,2.2571,4.4708,5.425,190.51851162610748,61.41328842972709,209.77420630776484,118.19685610737767,8749.630298992788,3399.5735036908377,8541.762095754963,7275.599820844709,unscrew,grip1
0.16107819999999998,-0.0936646,-0.1675856,2.3931140000000006,4.57213868622476,0.40834504888684,3.2385732754726404,2.554885889004,8.9197,2.3184,5.8208,10.33,241.76542255546826,58.158574895961586,259.9744565140903,173.50327372304105,13564.434853364492,4640.986559125926,11437.58483851017,11145.334298697522,unscrew,grip1
0.250024,-0.1300768,-0.1497838,2.3873279999999997,4.028065985864,0.50494970366176,3.12940088847756,2.0648941164159997,8.6598,3.47,7.7895,9.737,261.2341833180823,55.690348377991114,258.61338499195256,186.83907621689283,11881.308046707018,4754.015233498158,11014.172297904555,9828.932005461163,unscrew,grip1
0.0624076,-0.05609219999999999,-0.08882400000000001,1.653478,2.5568035951422403,0.34356464363916,1.6948539497039998,1.876045489516,6.8436,2.4077,5.1433,8.355,138.26107698914163,51.59613055262518,157.06822380158107,288.73584699444183,11782.587694647089,4119.905700865227,9651.506979451155,9082.521672198756,unscrew,grip1
0.5236588,-0.1412432,-0.06720480000000001,2.5535,4.37192296654256,0.5212955421337601,3.7065313302569596,2.378058834,12.0837,2.6693,7.0279,13.255,439.88128764351444,76.85915825689848,439.111860585735,210.58800886845694,12245.16316721405,5034.254967714092,11170.39511874939,10977.699777908894,unscrew,grip1
0.3805198,-0.1095442,0.09555139999999998,1.9244,2.7456880555079604,0.31094409502636006,1.9827067879380402,1.5018731840000001,7.8011,2.1925,5.363,8.442,187.66810827772505,42.53343811877655,202.80693259835917,143.29736723151476,10727.632513975865,3859.974291348457,9311.621349446617,8980.165297164553,unscrew,grip1
0.30339499999999997,-0.12173340000000002,0.04357019999999998,1.6724719999999997,2.6866077075950003,0.24644983590444,1.58576683937196,1.8304246532160002,8.649,2.3757,4.7629,9.883,153.4975249483616,36.6056760588829,151.44764771679442,158.3583860878258,12363.747328713487,3819.7061276317972,8848.720616068393,9430.795074459515,unscrew,grip1
0.332311,-0.0432208,-0.1936002,2.54811,4.670058713659,0.46871742864735993,3.40086409017996,2.1964571298999997,7.0232,3.5435,7.3666,8.904,439.4108397789285,59.486095029407316,371.4751311702365,193.6586058694277,12278.850993581898,4758.8386940783985,11339.628208592636,10638.158074520234,unscrew,grip1
0.11533419999999998,-0.030017600000000002,-0.03219640000000001,1.9938059999999997,2.4847918998103595,0.34646617273024,2.45089893798704,1.3220161523640002,6.0025,2.2948,6.985,7.276,174.4314314506708,73.54687143651284,237.39256397952803,187.6998329203124,9828.055231044,3797.674914492026,10079.977550729374,8402.180913586464,unscrew,grip1
0.055975999999999984,-0.0553812,-0.3507682,2.352566,5.498439835304,0.63682627756656,3.79488616716876,4.524778805644001,15.9795,4.0732,10.1186,18.958,340.8879367443546,68.71036143427196,379.7579182237515,342.46388286846167,15858.96219401267,5616.186124318825,13056.086443626333,13537.462187152207,unscrew,grip1
-0.19465780000000002,-0.0453566,-0.18192499999999998,2.02323,2.52950674447916,0.46797829889644005,2.260281345995,1.2373663691,5.3956,3.1942,4.7939,6.174,212.13969112581935,64.7230392234613,276.61355987830257,95.67232490696024,9862.817313414582,4303.580242706506,9983.0661330625,8764.680725843626,unscrew,grip1
-0.07672469879518072,-0.1088008032128514,-0.19089196787148593,2.24645983935743,3.4284008609361543,0.4858464497182304,3.0808849943531555,2.0024634532063996,8.4454,2.6874,5.24,8.85,198.74925288284308,64.81710736586626,224.76212600143822,145.87853052467844,12021.792982963743,4804.493289523694,11818.311903137594,10321.886144026575,unscrew,grip1
