@RELATION movement

@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE mean_mag NUMERIC
@ATTRIBUTE var_x NUMERIC
@ATTRIBUTE var_y NUMERIC
@ATTRIBUTE var_z NUMERIC
@ATTRIBUTE var_mag NUMERIC
@ATTRIBUTE max_x NUMERIC
@ATTRIBUTE max_y NUMERIC
@ATTRIBUTE max_z NUMERIC
@ATTRIBUTE max_mag NUMERIC
@ATTRIBUTE max_x_freq NUMERIC
@ATTRIBUTE max_y_freq NUMERIC
@ATTRIBUTE max_z_freq NUMERIC
@ATTRIBUTE max_mag_freq NUMERIC
@ATTRIBUTE max_x_en NUMERIC
@ATTRIBUTE max_y_en NUMERIC
@ATTRIBUTE max_z_en NUMERIC
@ATTRIBUTE max_mag_en NUMERIC
@ATTRIBUTE x_en NUMERIC
@ATTRIBUTE y_en NUMERIC
@ATTRIBUTE z_en NUMERIC
@ATTRIBUTE mag_en NUMERIC
@ATTRIBUTE q1_freq NUMERIC
@ATTRIBUTE q3_freq NUMERIC
@ATTRIBUTE measure_positions {left_hand,right_hand,left_pocket,right_pocket}

@DATA
2.7461652,3.6432498,3.3107166,6.331507999999999,12.013090589593439,23.35967546798316,19.21977438273964,14.737643725936001,13.5707,18.7437,14.6087,21.963,1.0,2.0,2.0,0.2,445.65081394501914,755.43528581864,679.8969690390088,702.9427216631145,22356.873827707917,28358.315247320217,29197.623769173788,25048.35158873856,8.449428766815764,54.152007286021906,right_pocket
3.3058356,4.8761674,4.064965,7.909346,15.16236566467856,34.62421932120556,26.168226367261237,13.813835986284001,8.8038,16.2455,14.7792,21.408,3.0,2.0,2.0,1.0,492.16316298277667,1055.7894344787526,964.8581281785335,560.5080264189727,22370.577865677726,30405.258893112165,29056.452356777452,24116.296455242715,8.721734434461293,45.059505171943556,right_pocket
2.9944788,4.5946324,3.9504846,7.509104,12.494407197604,30.8377331602,24.377148320002362,11.683064061183998,9.7608,16.4477,14.2676,21.444,1.0,2.0,2.0,1.0,489.0975629394109,937.8763252388286,930.3884585988172,464.94790284574265,19676.095086570334,25889.727680719778,26294.074231201677,20464.30996884801,6.443391799753648,41.56881818493079,right_pocket
3.0192072,4.5880616,3.7634567999999997,7.364843999999999,13.46815997264016,30.642540874206237,23.035256637624638,13.249190059664,11.2827,14.9991,14.4067,20.624,1.0,2.0,2.0,1.0,509.9404729514441,833.3065639485872,806.2590679850508,532.7615026714097,20213.083019667578,28260.85017708738,27520.754072504496,21788.554479957136,7.444540044220746,37.900617985306816,right_pocket
2.9310354000000003,4.371881799999999,3.580375,7.105686,12.078103813971,27.92918394970604,21.407677377517242,11.455289315403999,9.4797,16.1447,13.8988,20.681,1.0,2.0,2.0,1.0,484.320756591662,797.0548300085941,850.2942200122899,448.3171746468709,18150.03935230123,25987.419004312516,25033.26445875071,20314.931666873268,5.6019774003832,33.59514727096037,right_pocket
3.0232378,4.6065574,3.8466601999999996,7.4863,13.414416730690998,30.16892633816844,23.83738007197324,11.721043862,10.2913,14.1723,14.1815,19.445,3.0,2.0,2.0,1.0,540.0962235147084,960.8047342149864,1013.408448280404,436.2025924042595,20772.900373469332,26889.470867037926,25890.702722574253,21431.694615199573,9.416897176208105,42.57667982035511,right_pocket
2.9086528000000005,4.464098600000001,3.6360461999999996,7.192208,13.25014456761136,28.600867289405244,21.422221591565563,11.866865640736,13.4423,14.2025,13.3099,18.396,3.0,2.0,2.0,1.0,497.89861176168665,947.5170036682065,930.9609796723363,477.68650741083485,20604.504487040645,25186.01380014302,23614.24218822037,20597.563582022944,8.075409223360328,39.831312210899476,right_pocket
2.9509301999999997,4.2915458,3.6167738,7.065708000000001,13.149005872939,26.396313353403638,21.02642482240716,10.873316974736001,10.8766,13.1478,13.2338,18.221,4.800000000000001,2.0,2.0,1.0,496.593060913284,862.8016699072887,939.0594296863284,451.30575392778735,18694.47055322329,23648.263969355863,23343.506910033007,19318.84136975061,5.922947107661264,35.6949610944992,right_pocket
3.1024086,4.710919,3.8545826,7.589272,14.12806015911276,31.328929951871157,23.91408939153644,12.141962862016,9.6751,14.3674,14.2648,19.837,3.0,2.0,2.0,1.0,560.7545173189147,971.6026697047128,1034.0936423894987,467.3709682863258,19320.410495949604,26187.611803554915,24601.023196509028,21541.224594622712,6.927718976239063,36.43649219217444,right_pocket
3.2731236,4.6345638,3.9174860000000002,7.693652,15.557157772812639,30.672927589983157,24.286568278306564,11.743761258896,10.1912,14.8891,14.4004,20.254,4.800000000000001,2.0,2.0,1.0,554.0310142249571,889.8689335985649,985.5951306155438,391.63734157005706,21465.284272929934,26195.884568042064,26414.84836264643,21457.393877340266,8.898757332629376,39.65677011903101,right_pocket
