@RELATION movement

@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE mean_mag NUMERIC
@ATTRIBUTE var_x NUMERIC
@ATTRIBUTE var_y NUMERIC
@ATTRIBUTE var_z NUMERIC
@ATTRIBUTE var_mag NUMERIC
@ATTRIBUTE max_x NUMERIC
@ATTRIBUTE max_y NUMERIC
@ATTRIBUTE max_z NUMERIC
@ATTRIBUTE max_mag NUMERIC
@ATTRIBUTE max_x_freq NUMERIC
@ATTRIBUTE max_y_freq NUMERIC
@ATTRIBUTE max_z_freq NUMERIC
@ATTRIBUTE max_mag_freq NUMERIC
@ATTRIBUTE max_x_en NUMERIC
@ATTRIBUTE max_y_en NUMERIC
@ATTRIBUTE max_z_en NUMERIC
@ATTRIBUTE max_mag_en NUMERIC
@ATTRIBUTE x_en NUMERIC
@ATTRIBUTE y_en NUMERIC
@ATTRIBUTE z_en NUMERIC
@ATTRIBUTE mag_en NUMERIC
@ATTRIBUTE q1_freq NUMERIC
@ATTRIBUTE q3_freq NUMERIC
@ATTRIBUTE measure_positions {left_hand,right_hand,left_pocket,right_pocket}

@DATA
1.6713544,2.4666382000000002,2.6386006,4.488376000000001,5.69647052567904,12.91332195210156,10.23448223367276,10.665002878624,10.2874,15.7673,15.7092,20.642,0.8,2.0,2.0,0.2,210.74456031866475,428.6727277376953,347.1591105292481,724.4124784749273,16276.985731057674,21967.47748586836,21030.283723919838,20158.47168499562,7.566028176103906,40.721027725121324,left_pocket
2.5939446,5.084233,4.4258999999999995,7.86087,10.881797940991161,37.95430957493356,31.61483008016976,18.932157081099998,10.8146,21.396,20.1895,27.955,3.0,2.0,2.0,1.0,576.7324300074606,1083.680074278427,998.7612038143963,636.0998949454186,17688.790950449053,31359.231000930078,31650.146135748437,27102.272892668363,7.372627409734542,36.48977209358722,left_pocket
2.8962972,5.3559160000000015,4.5872101999999995,8.287066,14.14599191262864,42.40218656102,33.49632442854796,21.926082101643996,14.134,26.7154,19.7439,33.16,3.0,2.0,2.0,1.0,720.2862299508794,1125.718383965501,1046.9145118404756,686.5266367530503,19247.230637611017,34715.96865802463,32763.2860248447,31294.900312450933,7.139919566442938,37.58397128792659,left_pocket
2.7972973999999997,5.3562858,4.446310800000001,8.137172,12.70004058533036,41.84761026978444,31.519704841657443,20.618193690416,12.4026,24.5708,19.6644,30.327,3.0,2.0,2.0,1.0,647.815203046401,1130.9148686420178,1049.1822572199735,697.6131308011785,19780.36783426001,34123.15766865657,31500.077295433603,29168.540365117573,7.145281558912996,40.49050329581128,left_pocket
3.0043466,5.4889998,4.5693786,8.432644,14.790195444835001,46.36426432249036,35.18416563256364,25.918602029264,12.1453,25.4998,22.1942,34.135,3.0,2.0,2.0,1.0,735.4556812273562,1194.6275975593821,1078.2879508159817,768.453530163864,22136.90822827914,37997.569600091316,35816.06765861389,36226.73699117034,8.70655197133045,53.07929623420277,left_pocket
2.9028775999999996,5.8870008,4.8124496,8.917754,14.72145358780864,54.184093457116,38.50996936428336,28.960674253484,14.4984,29.837,22.5762,38.508,3.0,2.0,2.0,1.0,757.6590030006082,1238.1606211263584,1134.1295600556657,854.9118277114868,19707.77383731863,35268.05436502751,33820.02920409484,32976.404271002146,9.129576581092433,39.532981004407254,left_pocket
2.9431733999999996,5.7387776,4.5445948,8.642704000000002,14.176269588234359,49.52959472012864,33.74789120633665,23.907795476384003,12.786,24.7462,18.9033,32.587,3.0,2.0,2.0,1.0,693.619897947575,1282.6482689879942,1063.8606500732433,769.464978629917,22237.914799218146,38718.932121368445,35297.87975611081,33604.54739108694,8.787378189797616,50.75077581373644,left_pocket
3.0950862000000003,5.686473,4.7829064,8.801530000000001,15.99043351441036,49.199778367296766,36.695286271247355,25.771594613100003,13.209,27.8197,21.212,35.184,3.0,2.0,2.0,1.0,737.3060011880438,1214.1963558734096,1040.6376131788672,788.1691435398773,22312.066279251892,37526.09754536911,34921.13097522296,34389.835353475326,8.188197302795254,47.787462100632546,left_pocket
3.0378788,5.7450856,4.729594399999999,8.777216000000001,15.408990184129758,50.416550840622236,34.94443059887664,25.138480121344,13.7964,27.1449,20.7923,34.067,3.0,2.0,2.0,1.0,773.8886651697364,1279.103220957846,1090.2870592684185,776.4609633425482,22031.232513010396,35873.57013578245,33045.856728761966,33493.255750630444,8.107450607425887,48.859787518174144,left_pocket
3.1635226000000003,5.9827512,4.791259599999999,9.054804,16.523129440400762,57.51619355858496,37.31430907145424,30.758641325584,16.1371,28.9674,22.378,37.009,3.0,2.0,2.0,1.0,799.6522044100866,1260.8062299545852,1110.28252730247,828.7500345706417,21450.49650846347,35385.97792513574,32660.33388011217,33889.98176455943,9.725246626312565,42.78328570862061,left_pocket
